market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ATS,Brooklyn Nets,Brooklyn Nets,Charlotte Hornets,2026-03-31,0.8812548605968966,-110.0,0.5238095238095238,26.1755447729119,15.5,10.675544772911898,-15.5,,High
TOTAL,Over,Brooklyn Nets,Charlotte Hornets,2026-03-31,0.33193959775439286,-100.0,0.5,6.860984152196295,219.0,,,225.8609841521963,High
ML,Detroit Pistons,Detroit Pistons,Toronto Raptors,2026-03-31,0.03378724720416881,-136.0073022660894,0.576284296969533,,,,,,Medium
ATS,Detroit Pistons,Detroit Pistons,Toronto Raptors,2026-03-31,0.21505708701425819,-110.0,0.5238095238095238,4.1881000269292095,-2.5,6.6881000269292095,2.5,,High
TOTAL,Under,Detroit Pistons,Toronto Raptors,2026-03-31,0.08533045204057554,101.52798419434922,0.4962090024359206,-1.5485321588712964,219.5,,,217.9514678411287,Low
ML,Houston Rockets,Houston Rockets,New York Knicks,2026-03-31,0.04977599758621809,104.64024764826628,0.48866242662039316,,,,,,High
ATS,Houston Rockets,Houston Rockets,New York Knicks,2026-03-31,0.2398018483908818,-110.0,0.5238095238095238,4.6050612207972215,1.0,3.605061220797222,-1.0,,High
TOTAL,Over,Houston Rockets,New York Knicks,2026-03-31,0.13519244837222777,-100.3185727938834,0.500795165394402,2.7608597655139135,218.0,,,220.7608597655139,Medium
ML,Los Angeles Lakers,Los Angeles Lakers,Cleveland Cavaliers,2026-03-31,0.06584370462994454,-113.36001813700756,0.5313086262685555,,,,,,High
ATS,Los Angeles Lakers,Los Angeles Lakers,Cleveland Cavaliers,2026-03-31,0.31587158859527054,-110.0,0.5238095238095238,5.92525296055576,-1.5,7.42525296055576,1.5,,High
TOTAL,Under,Los Angeles Lakers,Cleveland Cavaliers,2026-03-31,0.35740578699253545,-100.87051142546248,0.5021668472372698,-7.556823300578969,236.5,,,228.94317669942103,High
ML,Milwaukee Bucks,Milwaukee Bucks,Dallas Mavericks,2026-03-31,0.041704940571337445,104.87415581781646,0.48810451274744776,,,,,,High
ATS,Milwaukee Bucks,Milwaukee Bucks,Dallas Mavericks,2026-03-31,0.185324126172822,-110.0,0.5238095238095238,3.693641848244926,1.0,2.693641848244926,-1.0,,High
TOTAL,Under,Milwaukee Bucks,Dallas Mavericks,2026-03-31,0.13915744330425706,100.25477707006368,0.4993638676844784,-2.7753192898379098,227.5,,,224.7246807101621,Medium
ML,Phoenix Suns,Orlando Magic,Phoenix Suns,2026-03-31,0.036989952858428876,123.38891403017976,0.4476497879679474,,,,,,Medium
ATS,Phoenix Suns,Orlando Magic,Phoenix Suns,2026-03-31,0.1890097677231578,-105.0,0.5121951219512195,-3.320720001611656,2.5,-0.8207200016116558,2.5,,High
TOTAL,Over,Orlando Magic,Phoenix Suns,2026-03-31,0.0550080813200472,101.14041119336471,0.4971651365665441,0.9837486230145487,224.5,,,225.48374862301455,Low
