date,home_tri,away_tri,home_pts,visitor_pts
2026-03-12,DET,PHI,131,109
2026-03-12,IND,PHX,108,123
2026-03-12,ORL,WAS,136,131
2026-03-12,ATL,BKN,108,97
2026-03-12,MIA,MIL,112,105
2026-03-12,MEM,DAL,112,120
2026-03-12,SAS,DEN,131,136
2026-03-12,OKC,BOS,104,102
2026-03-12,LAL,CHI,142,130
