player,team,plays,ladders
Aaron Gordon,DEN,"[{'market': 'pa', 'side': 'UNDER', 'line': 17.5, 'price': 135.0, 'edge': 0.0523677524976892, 'ev': 0.1230642183695697, 'ev_pct': 12.30642183695697, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 20.5, 'price': 125.0, 'edge': 0.026819521115427, 'ev': 0.0603439225097108, 'ev_pct': 6.03439225097108, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': 125.0, 'edge': 0.032438313711836, 'ev': 0.072986205851631, 'ev_pct': 7.2986205851631, 'book': 'bovada'}]",[]
Ajay Mitchell,OKC,"[{'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': 135.0, 'edge': 0.110518197024953, 'ev': 0.2597177630086398, 'ev_pct': 25.97177630086398, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 23.5, 'price': 115.0, 'edge': 0.0608541146405163, 'ev': 0.13083634647711, 'ev_pct': 13.083634647711001, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 23.5, 'price': -104.0, 'edge': 0.0161664721416563, 'ev': 0.0317111568932488, 'ev_pct': 3.1711156893248797, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 24.5, 'price': -110.0, 'edge': 0.0114918132405733, 'ev': 0.0219389161865491, 'ev_pct': 2.19389161865491, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 22.5, 'price': 110.0, 'edge': 0.0328662066812318, 'ev': 0.0690190340305868, 'ev_pct': 6.9019034030586806, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': 125.0, 'edge': 0.0971939257981789, 'ev': 0.2186863330459026, 'ev_pct': 21.86863330459026, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': 112.0, 'edge': 0.0699402570350762, 'ev': 0.1482733449143616, 'ev_pct': 14.827334491436158, 'book': 'fanduel'}]",[]
Alex Caruso,OKC,"[{'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 124.0, 'edge': 0.0587943445368526, 'ev': 0.13169933176255, 'ev_pct': 13.169933176255, 'book': 'fanduel'}, {'market': 'pa', 'side': 'OVER', 'line': 9.5, 'price': 100.0, 'edge': 0.0540244852831033, 'ev': 0.1080489705662066, 'ev_pct': 10.80489705662066, 'book': 'fanduel'}, {'market': 'pa', 'side': 'OVER', 'line': 9.5, 'price': -102.0, 'edge': 0.0490739902335983, 'ev': 0.0971857453645771, 'ev_pct': 9.718574536457709, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 10.5, 'price': 100.0, 'edge': 0.0556260130008537, 'ev': 0.1112520260017075, 'ev_pct': 11.12520260017075, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 10.5, 'price': -102.0, 'edge': 0.0506755179513488, 'ev': 0.1003573982958084, 'ev_pct': 10.03573982958084, 'book': 'fanduel'}]",[]
Alex Sarr,WAS,"[{'market': 'threes', 'side': 'UNDER', 'line': 0.5, 'price': 150.0, 'edge': 0.0848107834513308, 'ev': 0.2120269586283271, 'ev_pct': 21.20269586283271, 'book': 'draftkings'}]",[]
Anthony Black,ORL,"[{'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 132.0, 'edge': 0.104022421154325, 'ev': 0.2413320170780341, 'ev_pct': 24.13320170780341, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 130.0, 'edge': 0.1002742952172935, 'ev': 0.230630878999775, 'ev_pct': 23.0630878999775, 'book': 'fanduel'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 130.0, 'edge': 0.1002742952172935, 'ev': 0.230630878999775, 'ev_pct': 23.0630878999775, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': 150.0, 'edge': 0.0809372503507305, 'ev': 0.2023431258768263, 'ev_pct': 20.23431258768263, 'book': 'draftkings'}]",[]
Bobby Portis,MIL,"[{'market': 'pr', 'side': 'OVER', 'line': 17.5, 'price': 105.0, 'edge': 0.0407670972329182, 'ev': 0.0835725493274824, 'ev_pct': 8.35725493274824, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 6.5, 'price': 145.0, 'edge': 0.080373134428073, 'ev': 0.196914179348779, 'ev_pct': 19.6914179348779, 'book': 'bovada'}]",[]
Branden Carlson,OKC,[],[]
Brandin Podziemski,GSW,"[{'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 150.0, 'edge': 0.1242080724282563, 'ev': 0.3105201810706409, 'ev_pct': 31.05201810706409, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 132.0, 'edge': 0.0931735896696357, 'ev': 0.2161627280335548, 'ev_pct': 21.61627280335548, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': 127.0, 'edge': 0.0836794380670229, 'ev': 0.189952324412142, 'ev_pct': 18.9952324412142, 'book': 'williamhill_us'}, {'market': 'pa', 'side': 'UNDER', 'line': 11.5, 'price': 135.0, 'edge': 0.0442177170912519, 'ev': 0.1039116351644421, 'ev_pct': 10.39116351644421, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 12.5, 'price': 145.0, 'edge': 0.07079144189642, 'ev': 0.1734390326462291, 'ev_pct': 17.34390326462291, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': 105.0, 'edge': 0.0348481869092903, 'ev': 0.0714387831640452, 'ev_pct': 7.14387831640452, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 3.5, 'price': 140.0, 'edge': 0.0609356809052502, 'ev': 0.1462456341726006, 'ev_pct': 14.624563417260061, 'book': 'bovada'}]",[]
Brook Lopez,LAC,"[{'market': 'pr', 'side': 'OVER', 'line': 8.5, 'price': -102.0, 'edge': 0.0420501101356444, 'ev': 0.0832757083078448, 'ev_pct': 8.32757083078448, 'book': 'fanduel'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 130.0, 'edge': 0.1070876194503308, 'ev': 0.2463015247357608, 'ev_pct': 24.630152473576082, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 126.0, 'edge': 0.0993923520397882, 'ev': 0.2246267156099215, 'ev_pct': 22.46267156099215, 'book': 'fanduel'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 118.0, 'edge': 0.0831546318157077, 'ev': 0.1812770973582428, 'ev_pct': 18.12770973582428, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 117.0, 'edge': 0.0810407350584253, 'ev': 0.175858395076783, 'ev_pct': 17.5858395076783, 'book': 'williamhill_us'}]",[]
Cam Spencer,MEM,"[{'market': 'pa', 'side': 'UNDER', 'line': 19.5, 'price': 115.0, 'edge': 0.0757173462914417, 'ev': 0.1627922945265996, 'ev_pct': 16.279229452659962, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 19.5, 'price': -105.0, 'edge': 0.0286385034099896, 'ev': 0.0559132685623606, 'ev_pct': 5.591326856236059, 'book': 'betmgm'}, {'market': 'pa', 'side': 'UNDER', 'line': 20.5, 'price': -110.0, 'edge': 0.0254521505891284, 'ev': 0.0485904693065179, 'ev_pct': 4.85904693065179, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 20.5, 'price': -112.0, 'edge': 0.0209597876061994, 'ev': 0.0396738836831632, 'ev_pct': 3.96738836831632, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 15.5, 'price': 135.0, 'edge': 0.0760659974274828, 'ev': 0.1787550939545846, 'ev_pct': 17.87550939545846, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': 115.0, 'edge': 0.0405567978034857, 'ev': 0.0871971152774941, 'ev_pct': 8.71971152774941, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 120.0, 'edge': 0.0753214603415646, 'ev': 0.1657072127514421, 'ev_pct': 16.57072127514421, 'book': 'betrivers'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 118.0, 'edge': 0.0711513185567439, 'ev': 0.1551098744537018, 'ev_pct': 15.51098744537018, 'book': 'fanduel'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 118.0, 'edge': 0.0711513185567439, 'ev': 0.1551098744537018, 'ev_pct': 15.51098744537018, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 118.0, 'edge': 0.0711513185567439, 'ev': 0.1551098744537018, 'ev_pct': 15.51098744537018, 'book': 'betonlineag'}]",[]
