date,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team
2026-02-06,1630166.0,Deni Avdija,POR,ast,UNDER,3.5,205,0.32786885245901637,0.5841144103381889,0.9205720516909444,0.2562455578791725,0.7815489515314761,bovada,Bovada,2026-02-07T03:00:00Z,Portland Trail Blazers,Memphis Grizzlies
2026-02-06,1628404.0,Josh Hart,NYK,ast,UNDER,3.5,175,0.36363636363636365,0.5965687738933348,0.982843869466674,0.2329324102569712,0.6405641282066709,bovada,Bovada,2026-02-07T00:42:00Z,Detroit Pistons,New York Knicks
2026-02-06,1642847.0,Jeremiah Fears,NOP,ast,OVER,3.5,215,0.31746031746031744,0.5189782548771115,0.5948912743855574,0.20151793741679402,0.634781502862901,bovada,Bovada,2026-02-07T01:10:00Z,Minnesota Timberwolves,New Orleans Pelicans
2026-02-06,1629614.0,Andrew Nembhard,IND,ast,UNDER,6.5,205,0.32786885245901637,0.5149063381024338,0.5745316905121689,0.18703748564341743,0.570464331212423,bovada,Bovada,2026-02-07T01:10:00Z,Milwaukee Bucks,Indiana Pacers
2026-02-06,1628370.0,Malik Monk,SAC,ast,OVER,3.5,190,0.3448275862068966,0.5262408041956228,0.6312040209781142,0.18141321798872623,0.5260983321673061,bovada,Bovada,2026-02-07T03:10:00Z,Sacramento Kings,Los Angeles Clippers
2026-02-06,204456.0,T.J. McConnell,IND,ast,UNDER,3.5,155,0.39215686274509803,0.5944439288807728,0.9722196444038639,0.20228706613567476,0.5158320186459706,bovada,Bovada,2026-02-07T01:10:00Z,Milwaukee Bucks,Indiana Pacers
2026-02-06,1628384.0,OG Anunoby,NYK,ast,UNDER,1.5,210,0.3225806451612903,0.4871300882056314,0.4356504410281572,0.1645494430443411,0.5101032734374574,bovada,Bovada,2026-02-07T00:42:00Z,Detroit Pistons,New York Knicks
2026-02-06,1628978.0,Donte DiVincenzo,MIN,ast,OVER,5.5,210,0.3225806451612903,0.47850061308918335,0.39250306544591673,0.15591996792789303,0.4833519005764684,bovada,Bovada,2026-02-07T01:10:00Z,Minnesota Timberwolves,New Orleans Pelicans
2026-02-06,1630202.0,Payton Pritchard,BOS,ast,OVER,6.5,210,0.3225806451612903,0.47673643031600943,0.38368215158004715,0.15415578515471912,0.4778829339796292,bovada,Bovada,2026-02-07T00:40:00Z,Boston Celtics,Miami Heat
2026-02-06,1642285.0,Cam Spencer,MEM,ast,OVER,7.5,205,0.32786885245901637,0.4784664102971057,0.3923320514855284,0.1505975578380893,0.4593225514061723,bovada,Bovada,2026-02-07T03:00:00Z,Portland Trail Blazers,Memphis Grizzlies
