date,game_id,player_id,player_name,team_abbr,pts,reb,ast,threes,pra
2026-02-20,0022500802,1642851,Kon Knueppel,CHA,33.0,6.0,2.0,7.0,41.0
2026-02-20,0022500802,1642883,Sion James,CHA,5.0,6.0,7.0,1.0,18.0
2026-02-20,0022500802,1641750,Ryan Kalkbrenner,CHA,12.0,13.0,1.0,0.0,26.0
2026-02-20,0022500802,1641706,Brandon Miller,CHA,18.0,2.0,4.0,4.0,24.0
2026-02-20,0022500802,1630163,LaMelo Ball,CHA,18.0,2.0,6.0,2.0,26.0
2026-02-20,0022500802,1630182,Josh Green,CHA,11.0,2.0,2.0,2.0,15.0
2026-02-20,0022500802,1641790,PJ Hall,CHA,2.0,4.0,1.0,0.0,7.0
2026-02-20,0022500802,1630544,Tre Mann,CHA,3.0,1.0,2.0,1.0,6.0
2026-02-20,0022500802,1626192,Pat Connaughton,CHA,5.0,5.0,1.0,1.0,11.0
2026-02-20,0022500802,1641810,Antonio Reeves,CHA,3.0,0.0,0.0,1.0,3.0
2026-02-20,0022500802,1642275,Tidjane Salaün,CHA,3.0,4.0,0.0,1.0,7.0
2026-02-20,0022500802,1630241,Sam Merrill,CLE,10.0,2.0,2.0,2.0,14.0
2026-02-20,0022500802,1629731,Dean Wade,CLE,8.0,4.0,0.0,2.0,12.0
2026-02-20,0022500802,1628386,Jarrett Allen,CLE,26.0,14.0,2.0,0.0,42.0
2026-02-20,0022500802,1628378,Donovan Mitchell,CLE,32.0,3.0,4.0,2.0,39.0
2026-02-20,0022500802,201935,James Harden,CLE,18.0,4.0,8.0,2.0,30.0
2026-02-20,0022500802,203471,Dennis Schröder,CLE,8.0,0.0,3.0,0.0,11.0
2026-02-20,0022500802,1642281,Jaylon Tyson,CLE,5.0,1.0,0.0,1.0,6.0
2026-02-20,0022500802,1631165,Keon Ellis,CLE,4.0,4.0,3.0,0.0,11.0
2026-02-20,0022500802,1628418,Thomas Bryant,CLE,2.0,5.0,1.0,0.0,8.0
2026-02-20,0022500802,1641772,Nae'Qwan Tomlin,CLE,5.0,2.0,1.0,1.0,8.0
2026-02-20,0022500803,1641731,Bilal Coulibaly,WAS,13.0,3.0,3.0,1.0,19.0
2026-02-20,0022500803,1630551,Justin Champagnie,WAS,0.0,7.0,1.0,0.0,8.0
2026-02-20,0022500803,1641774,Tristan Vukcevic,WAS,14.0,8.0,1.0,0.0,23.0
2026-02-20,0022500803,1642848,Tre Johnson,WAS,14.0,1.0,1.0,1.0,16.0
2026-02-20,0022500803,1642267,Bub Carrington,WAS,6.0,5.0,7.0,0.0,18.0
2026-02-20,0022500803,1642364,Jamir Watkins,WAS,11.0,4.0,2.0,1.0,17.0
2026-02-20,0022500803,1642860,Will Riley,WAS,12.0,1.0,2.0,0.0,15.0
2026-02-20,0022500803,1642955,Kadary Richmond,WAS,7.0,3.0,4.0,1.0,14.0
2026-02-20,0022500803,1630536,Sharife Cooper,WAS,18.0,3.0,5.0,0.0,26.0
2026-02-20,0022500803,1631214,Alondes Williams,WAS,25.0,10.0,4.0,2.0,39.0
2026-02-20,0022500803,1630264,Anthony Gill,WAS,11.0,3.0,6.0,0.0,20.0
2026-02-20,0022500803,1641767,Ben Sheppard,IND,8.0,5.0,3.0,0.0,16.0
2026-02-20,0022500803,1641716,Jarace Walker,IND,12.0,12.0,6.0,3.0,30.0
2026-02-20,0022500803,1630643,Jay Huff,IND,22.0,1.0,2.0,5.0,25.0
2026-02-20,0022500803,1642880,Kam Jones,IND,4.0,5.0,11.0,0.0,20.0
2026-02-20,0022500803,204456,T.J. McConnell,IND,9.0,2.0,2.0,1.0,13.0
2026-02-20,0022500803,1643007,Taelon Peter,IND,12.0,2.0,3.0,2.0,17.0
2026-02-20,0022500803,1630695,Micah Potter,IND,18.0,5.0,2.0,4.0,25.0
2026-02-20,0022500803,1641738,Kobe Brown,IND,12.0,5.0,0.0,2.0,17.0
2026-02-20,0022500803,1631245,Quenton Jackson,IND,21.0,3.0,3.0,1.0,27.0
2026-02-20,0022500804,1641713,GG Jackson,MEM,20.0,4.0,3.0,2.0,27.0
2026-02-20,0022500804,1641707,Taylor Hendricks,MEM,9.0,9.0,2.0,1.0,20.0
2026-02-20,0022500804,1643133,Lawson Lovering,MEM,11.0,11.0,3.0,0.0,25.0
2026-02-20,0022500804,1642377,Jaylen Wells,MEM,13.0,3.0,3.0,3.0,19.0
2026-02-20,0022500804,1642942,Jahmai Mashack,MEM,11.0,5.0,2.0,2.0,18.0
2026-02-20,0022500804,1642914,Javon Small,MEM,16.0,4.0,5.0,2.0,25.0
2026-02-20,0022500804,203937,Kyle Anderson,MEM,10.0,1.0,0.0,1.0,11.0
2026-02-20,0022500804,1641765,Olivier-Maxence Prosper,MEM,23.0,5.0,1.0,0.0,29.0
2026-02-20,0022500804,1642285,Cam Spencer,MEM,10.0,3.0,10.0,1.0,23.0
2026-02-20,0022500804,1642846,Ace Bailey,UTA,20.0,6.0,3.0,2.0,29.0
2026-02-20,0022500804,1642262,Cody Williams,UTA,5.0,9.0,2.0,0.0,16.0
2026-02-20,0022500804,1642271,Kyle Filipowski,UTA,20.0,6.0,4.0,1.0,30.0
2026-02-20,0022500804,1629723,John Konchar,UTA,6.0,6.0,4.0,0.0,16.0
2026-02-20,0022500804,1642268,Isaiah Collier,UTA,24.0,2.0,5.0,2.0,31.0
2026-02-20,0022500804,1631131,Oscar Tshiebwe,UTA,2.0,6.0,0.0,0.0,8.0
2026-02-20,0022500804,1642396,Blake Hinson,UTA,13.0,4.0,0.0,3.0,17.0
2026-02-20,0022500804,1641989,Elijah Harkless,UTA,2.0,2.0,1.0,0.0,5.0
2026-02-20,0022500804,1641729,Brice Sensabaugh,UTA,9.0,4.0,3.0,1.0,16.0
2026-02-20,0022500804,1631246,Vince Williams Jr.,UTA,7.0,3.0,4.0,2.0,14.0
2026-02-20,0022500804,201567,Kevin Love,UTA,6.0,1.0,2.0,2.0,9.0
2026-02-20,0022500805,1642258,Zaccharie Risacher,ATL,4.0,4.0,0.0,1.0,8.0
2026-02-20,0022500805,1630552,Jalen Johnson,ATL,16.0,16.0,11.0,2.0,43.0
2026-02-20,0022500805,1630168,Onyeka Okongwu,ATL,22.0,3.0,3.0,4.0,28.0
2026-02-20,0022500805,1630700,Dyson Daniels,ATL,4.0,7.0,3.0,0.0,14.0
2026-02-20,0022500805,1629638,Nickeil Alexander-Walker,ATL,20.0,3.0,3.0,4.0,26.0
2026-02-20,0022500805,203468,CJ McCollum,ATL,20.0,2.0,1.0,4.0,23.0
2026-02-20,0022500805,1630557,Corey Kispert,ATL,6.0,3.0,3.0,1.0,12.0
2026-02-20,0022500805,1629111,Jock Landale,ATL,3.0,6.0,1.0,0.0,10.0
2026-02-20,0022500805,1631243,Mouhamed Gueye,ATL,0.0,1.0,0.0,0.0,1.0
2026-02-20,0022500805,1630811,Keaton Wallace,ATL,2.0,1.0,1.0,0.0,4.0
2026-02-20,0022500805,1641796,Pelle Larsson,MIA,12.0,6.0,1.0,0.0,19.0
2026-02-20,0022500805,203952,Andrew Wiggins,MIA,13.0,7.0,2.0,3.0,22.0
2026-02-20,0022500805,1628389,Bam Adebayo,MIA,17.0,8.0,5.0,1.0,30.0
2026-02-20,0022500805,1626181,Norman Powell,MIA,15.0,3.0,2.0,2.0,20.0
2026-02-20,0022500805,1630558,Davion Mitchell,MIA,7.0,5.0,7.0,1.0,19.0
2026-02-20,0022500805,1642276,Kel'el Ware,MIA,14.0,12.0,1.0,2.0,27.0
2026-02-20,0022500805,1631170,Jaime Jaquez Jr.,MIA,10.0,5.0,4.0,0.0,19.0
2026-02-20,0022500805,1629639,Tyler Herro,MIA,24.0,4.0,3.0,2.0,31.0
2026-02-20,0022500805,1642857,Kasparas Jakučionis,MIA,4.0,5.0,3.0,0.0,12.0
2026-02-20,0022500805,1642066,Myron Gardner,MIA,3.0,2.0,1.0,0.0,6.0
2026-02-20,0022500805,1631323,Simone Fontecchio,MIA,3.0,0.0,1.0,1.0,4.0
2026-02-20,0022500805,1631107,Nikola Jović,MIA,1.0,0.0,1.0,0.0,2.0
2026-02-20,0022500805,1642352,Keshad Johnson,MIA,5.0,1.0,0.0,1.0,6.0
2026-02-20,0022500806,1630183,Jaden McDaniels,MIN,7.0,8.0,5.0,1.0,20.0
2026-02-20,0022500806,203944,Julius Randle,MIN,13.0,5.0,3.0,1.0,21.0
2026-02-20,0022500806,203497,Rudy Gobert,MIN,22.0,17.0,1.0,0.0,40.0
2026-02-20,0022500806,1630162,Anthony Edwards,MIN,40.0,6.0,1.0,5.0,47.0
2026-02-20,0022500806,1628978,Donte DiVincenzo,MIN,9.0,5.0,9.0,3.0,23.0
2026-02-20,0022500806,1629675,Naz Reid,MIN,21.0,7.0,4.0,4.0,32.0
2026-02-20,0022500806,1630245,Ayo Dosunmu,MIN,5.0,2.0,3.0,1.0,10.0
