date,home_tri,away_tri,home_pts,visitor_pts
2025-12-26,ATL,MIA,111,126
2025-12-26,ORL,CHA,105,120
2025-12-26,WAS,TOR,138,117
2025-12-26,IND,BOS,122,140
2025-12-26,CHI,PHI,109,102
2025-12-26,MEM,MIL,125,104
2025-12-26,NOP,PHX,108,115
2025-12-26,UTA,DET,131,129
2025-12-26,POR,LAC,103,119
