date,home_tri,away_tri,home_pts,visitor_pts
2026-02-03,DET,DEN,124,121
2026-02-03,IND,UTA,122,131
2026-02-03,WAS,NYK,101,132
2026-02-03,BKN,LAL,109,125
2026-02-03,MIA,ATL,115,127
2026-02-03,DAL,BOS,100,110
2026-02-03,DAL,BOS,100,110
2026-02-03,MIL,CHI,131,115
2026-02-03,OKC,ORL,128,92
2026-02-03,GSW,PHI,94,113
2026-02-03,POR,PHX,125,130
2026-02-03,POR,PHX,125,130
