date,home_team,visitor_team,home_tri,away_tri,home_pts,visitor_pts,pred_margin,pred_total,actual_margin,total_actual,margin_error,total_error
2026-03-23,ATLANTA HAWKS,MEMPHIS GRIZZLIES,ATL,MEM,146,107,8.81405295539599,221.81325218749728,39,253,-30.18594704460401,-31.186747812502716
2026-03-23,CHICAGO BULLS,HOUSTON ROCKETS,CHI,HOU,132,124,3.26688043633496,227.818200764164,8,256,-4.73311956366504,-28.181799235835996
2026-03-23,DALLAS MAVERICKS,GOLDEN STATE WARRIORS,DAL,GSW,131,137,-14.661362656688626,226.9530597074913,-6,268,-8.661362656688626,-41.04694029250871
2026-03-23,DALLAS MAVERICKS,GOLDEN STATE WARRIORS,DAL,GSW,131,137,-14.661362656688626,226.9530597074913,-6,268,-8.661362656688626,-41.04694029250871
2026-03-23,DETROIT PISTONS,LOS ANGELES LAKERS,DET,LAL,113,110,2.9875191925146938,230.91074306437343,3,223,-0.012480807485306222,7.910743064373435
2026-03-23,LOS ANGELES CLIPPERS,MILWAUKEE BUCKS,LAC,MIL,129,96,4.538391760502477,231.15409537551247,33,225,-28.461608239497522,6.154095375512469
2026-03-23,MIAMI HEAT,SAN ANTONIO SPURS,MIA,SAS,111,136,-0.4780383159092092,233.15692891672896,-25,247,24.52196168409079,-13.843071083271042
2026-03-23,MIAMI HEAT,SAN ANTONIO SPURS,MIA,SAS,111,136,-0.4780383159092092,233.15692891672896,-25,247,24.52196168409079,-13.843071083271042
2026-03-23,ORLANDO MAGIC,INDIANA PACERS,ORL,IND,126,128,0.2598105803015575,222.3491470918716,-2,254,2.2598105803015573,-31.6508529081284
2026-03-23,PHILADELPHIA 76ERS,OKLAHOMA CITY THUNDER,PHI,OKC,103,123,0.7792833778090731,228.1408820745505,-20,226,20.779283377809072,2.1408820745504897
2026-03-23,PORTLAND TRAIL BLAZERS,BROOKLYN NETS,POR,BKN,134,99,5.72351808786533,228.2458413787735,35,233,-29.27648191213467,-4.754158621226509
2026-03-23,UTAH JAZZ,TORONTO RAPTORS,UTA,TOR,127,143,-6.035936253208462,220.2165979481676,-16,270,9.964063746791538,-49.78340205183241
