date,home_tri,away_tri,home_pts,visitor_pts
2025-11-26,BOS,DET,117,114
2025-11-26,CHA,NYK,101,129
2025-11-26,MIA,MIL,106,103
2025-11-26,TOR,IND,97,95
2025-11-26,OKC,MIN,113,105
2025-11-26,NOP,MEM,128,133
2025-11-26,GSW,HOU,100,104
2025-11-26,POR,SAS,102,115
2025-11-26,SAC,PHX,100,112
