date,home_tri,away_tri,home_pts,visitor_pts
2025-11-02,OKC,NOP,137,106
2025-11-02,BKN,PHI,105,129
2025-11-02,CHA,UTA,126,103
2025-11-02,CLE,ATL,117,109
2025-11-02,TOR,MEM,117,104
2025-11-02,NYK,CHI,128,116
2025-11-02,PHX,SAS,130,118
2025-11-02,LAL,MIA,130,120
