date,game_id,home_team,visitor_team,commence_time,prob_home_tip,early_threes_expected,early_threes_prob_ge_1,first_basket_top5
2025-12-20,0022500391,Memphis Grizzlies,Washington Wizards,2025-12-21T01:10:00Z,0.5448788923735801,1.2009988092325463,0.6991064734587855,WAS: Kyshawn George (11.1%); WAS: CJ McCollum (10.7%); MEM: Jaren Jackson Jr. (10.4%); WAS: Alex Sarr (10.3%); MEM: Ja Morant (9.9%)
2025-12-20,0022500386,Denver Nuggets,Houston Rockets,2025-12-20T22:10:00Z,0.5448788923735801,1.037481527312723,0.6456540302075816,HOU: Amen Thompson (11.2%); HOU: Alperen Sengun (11.1%); HOU: Kevin Durant (11.0%); DEN: Nikola Jokić (10.7%); DEN: Jamal Murray (10.7%)
2025-12-20,0022500387,Philadelphia 76ers,Dallas Mavericks,2025-12-21T00:10:00Z,0.4850044983805899,1.1576629896848885,0.6857803419409945,PHI: Tyrese Maxey (12.4%); PHI: VJ Edgecombe (10.9%); PHI: Kelly Oubre Jr. (10.8%); DAL: Cooper Flagg (10.6%); PHI: Quentin Grimes (10.2%)
2025-12-20,0022500393,Utah Jazz,Orlando Magic,2025-12-21T02:40:00Z,0.5448788923735801,1.179629643301518,0.6926074375833216,UTA: Lauri Markkanen (11.5%); UTA: Keyonte George (11.0%); ORL: Desmond Bane (10.9%); ORL: Franz Wagner (10.8%); ORL: Paolo Banchero (10.4%)
2025-12-20,0022500395,Los Angeles Clippers,Los Angeles Lakers,2025-12-21T03:40:00Z,0.65,1.1250512504062888,0.6753641707861455,LAL: Luka Dončić (11.5%); LAL: Austin Reaves (11.4%); LAC: James Harden (10.9%); LAL: LeBron James (10.4%); LAL: Rui Hachimura (10.1%)
2025-12-20,0022500392,Golden State Warriors,Phoenix Suns,2025-12-21T01:40:00Z,0.4850044983805899,1.348662554954157,0.7404127877892166,PHX: Devin Booker (11.6%); GSW: Stephen Curry (10.6%); GSW: Jimmy Butler III (10.5%); PHX: Grayson Allen (10.4%); PHX: Dillon Brooks (10.4%)
2025-12-20,0022500389,New Orleans Pelicans,Indiana Pacers,2025-12-21T00:10:00Z,0.5,1.1085510368320477,0.6699631740078185,NOP: Trey Murphy III (11.5%); IND: Pascal Siakam (11.0%); IND: Bennedict Mathurin (10.6%); IND: Andrew Nembhard (10.2%); IND: Aaron Nesmith (9.8%)
2025-12-20,0022500390,Detroit Pistons,Charlotte Hornets,2025-12-21T00:40:00Z,0.4850044983805899,1.1770130296412886,0.6918020567797574,DET: Cade Cunningham (11.9%); CHA: Miles Bridges (11.4%); CHA: Kon Knueppel (11.2%); DET: Duncan Robinson (10.0%); DET: Jalen Duren (9.6%)
2025-12-20,0022500388,Toronto Raptors,Boston Celtics,2025-12-21T00:00:00Z,0.5,1.229198097652604,0.7074729382108589,TOR: Brandon Ingram (11.2%); TOR: Scottie Barnes (11.1%); BOS: Jaylen Brown (11.1%); BOS: Derrick White (10.9%); TOR: Immanuel Quickley (10.5%)
2025-12-20,0022500394,Sacramento Kings,Portland Trail Blazers,2025-12-21T03:10:00Z,0.4850044983805899,1.17400276613837,0.6908729019608293,SAC: Keegan Murray (11.5%); POR: Deni Avdija (10.6%); POR: Jrue Holiday (10.2%); SAC: Domantas Sabonis (10.2%); POR: Toumani Camara (10.2%)
