date,snapshot_ts,open_snapshot_ts,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team,open_line,open_price,open_implied_prob,line_move,implied_move,sentiment_strength,sentiment_w,sentiment_applied
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1630567.0,Scottie Barnes,TOR,ast,UNDER,4.5,-116,0.5370370370370371,0.6689897984905782,0.7281202231918299,0.13195276145354107,0.2457051420169386,draftkings,DraftKings,2026-03-13T23:40:00Z,Toronto Raptors,Phoenix Suns,4.5,-116,0.5370370370370371,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,203110.0,Draymond Green,GSW,ast,UNDER,5.5,-102,0.504950495049505,0.6284030289658455,0.6827943941877185,0.12345253391634059,0.24448442991275288,fanduel,FanDuel,2026-03-14T02:10:00Z,Golden State Warriors,Minnesota Timberwolves,5.5,-102,0.504950495049505,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,201142.0,Kevin Durant,HOU,ast,UNDER,4.5,119,0.45662100456621,0.5645459862934521,0.5986632789940375,0.10792498172724208,0.2363557099826601,draftkings,DraftKings,2026-03-14T00:10:00Z,Houston Rockets,New Orleans Pelicans,4.5,119,0.45662100456621,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1629001.0,De'Anthony Melton,GSW,ast,OVER,2.5,105,0.4878048780487805,0.6013885890984629,0.6518601967176489,0.11358371104968246,0.23284660765184906,betmgm,BetMGM,2026-03-14T02:10:00Z,Golden State Warriors,Minnesota Timberwolves,2.5,105,0.4878048780487805,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,201143.0,Al Horford,GSW,ast,OVER,3.5,130,0.43478260869565216,0.5354357810406414,0.5544223717616602,0.10065317234498922,0.2315022963934752,betmgm,BetMGM,2026-03-14T02:10:00Z,Golden State Warriors,Minnesota Timberwolves,3.5,130,0.43478260869565216,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1642263.0,Reed Sheppard,HOU,ast,UNDER,3.5,122,0.45045045045045046,0.5539355841823236,0.582550838122279,0.10348513373187312,0.22973699688475835,fanduel,FanDuel,2026-03-14T00:10:00Z,Houston Rockets,New Orleans Pelicans,3.5,122,0.45045045045045046,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1627739.0,Kris Dunn,LAC,ast,UNDER,5.5,-137,0.5780590717299579,0.7096950185573059,0.7841192674703823,0.13163594682734803,0.22772057954804015,draftkings,DraftKings,2026-03-14T02:40:00Z,Los Angeles Clippers,Chicago Bulls,5.5,-137,0.5780590717299579,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1630567.0,Scottie Barnes,TOR,ast,UNDER,4.5,-120,0.5454545454545454,0.6689897984905782,0.7281202231918299,0.12353525303603274,0.2264812972327267,fanduel,FanDuel,2026-03-13T23:40:00Z,Toronto Raptors,Phoenix Suns,4.5,-120,0.5454545454545454,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1628404.0,Josh Hart,NYK,ast,UNDER,4.5,-114,0.5327102803738317,0.6529319488103615,0.7101874003211726,0.12022166843652982,0.2256792723282225,fanduel,FanDuel,2026-03-13T23:40:00Z,Indiana Pacers,New York Knicks,4.5,-114,0.5327102803738317,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1630595.0,Cade Cunningham,DET,ast,UNDER,10.5,-125,0.5555555555555556,0.6801648517093343,0.7407468665996553,0.12460929615377869,0.22429673307680176,fanduel,FanDuel,2026-03-13T23:40:00Z,Detroit Pistons,Memphis Grizzlies,10.5,-125,0.5555555555555556,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,201143.0,Al Horford,GSW,ast,OVER,3.5,128,0.43859649122807015,0.5354357810406414,0.5544223717616602,0.09683928981257123,0.2207935807726623,fanduel,FanDuel,2026-03-14T02:10:00Z,Golden State Warriors,Minnesota Timberwolves,3.5,128,0.43859649122807015,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1642263.0,Reed Sheppard,HOU,ast,UNDER,3.5,120,0.45454545454545453,0.5539355841823236,0.582550838122279,0.09939012963686905,0.21865828520111186,draftkings,DraftKings,2026-03-14T00:10:00Z,Houston Rockets,New Orleans Pelicans,3.5,120,0.45454545454545453,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,203924.0,Jerami Grant,POR,ast,OVER,2.5,132,0.43103448275862066,0.524429024794659,0.537584829341021,0.09339454203603836,0.216675337523609,draftkings,DraftKings,2026-03-14T02:10:00Z,Portland Trail Blazers,Utah Jazz,2.5,132,0.43103448275862066,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1628404.0,Josh Hart,NYK,ast,UNDER,4.5,-117,0.5391705069124424,0.6529319488103615,0.7101874003211726,0.11376144189791915,0.2109934435200722,draftkings,DraftKings,2026-03-13T23:40:00Z,Indiana Pacers,New York Knicks,4.5,-117,0.5391705069124424,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,203944.0,Julius Randle,MIN,ast,UNDER,4.5,-134,0.5726495726495726,0.690456049689375,0.7550501159990889,0.1178064770398024,0.20572175841278928,draftkings,DraftKings,2026-03-14T02:10:00Z,Golden State Warriors,Minnesota Timberwolves,4.5,-134,0.5726495726495726,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1641824.0,Matas Buzelis,CHI,ast,OVER,2.5,136,0.423728813559322,0.5107967241432331,0.5166120591080583,0.08706791058391106,0.20548026897803007,draftkings,DraftKings,2026-03-14T02:40:00Z,Los Angeles Clippers,Chicago Bulls,2.5,136,0.423728813559322,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1630567.0,Scottie Barnes,TOR,ast,UNDER,4.5,-125,0.5555555555555556,0.6689897984905782,0.7281202231918299,0.11343424293502258,0.20418163728304073,betmgm,BetMGM,2026-03-13T23:40:00Z,Toronto Raptors,Phoenix Suns,4.5,-125,0.5555555555555556,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,203944.0,Julius Randle,MIN,ast,UNDER,4.5,-135,0.574468085106383,0.690456049689375,0.7550501159990889,0.11598796458299199,0.20190497538520835,betmgm,BetMGM,2026-03-14T02:10:00Z,Golden State Warriors,Minnesota Timberwolves,4.5,-135,0.574468085106383,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,203110.0,Draymond Green,GSW,ast,UNDER,5.5,-111,0.5260663507109005,0.6284030289658455,0.6827943941877185,0.10233667825494508,0.19453188389003073,draftkings,DraftKings,2026-03-14T02:10:00Z,Golden State Warriors,Minnesota Timberwolves,5.5,-111,0.5260663507109005,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1642271.0,Kyle Filipowski,UTA,ast,OVER,3.5,120,0.45454545454545453,0.5407289904027464,0.5624959467843162,0.08618353585729183,0.18960377888604196,betmgm,BetMGM,2026-03-14T02:10:00Z,Portland Trail Blazers,Utah Jazz,3.5,120,0.45454545454545453,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,201142.0,Kevin Durant,HOU,ast,UNDER,4.5,110,0.47619047619047616,0.5645459862934521,0.5986632789940375,0.08835551010297593,0.1855465712162494,betmgm,BetMGM,2026-03-14T00:10:00Z,Houston Rockets,New Orleans Pelicans,4.5,110,0.47619047619047616,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1642271.0,Kyle Filipowski,UTA,ast,OVER,3.5,119,0.45662100456621,0.5407289904027464,0.5624959467843162,0.08410798583653634,0.18419648898201446,draftkings,DraftKings,2026-03-14T02:10:00Z,Portland Trail Blazers,Utah Jazz,3.5,119,0.45662100456621,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1630595.0,Cade Cunningham,DET,ast,UNDER,10.5,-135,0.574468085106383,0.6801648517093343,0.7407468665996553,0.10569676660295124,0.18399066779032258,betmgm,BetMGM,2026-03-13T23:40:00Z,Detroit Pistons,Memphis Grizzlies,10.5,-135,0.574468085106383,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1641764.0,Brandin Podziemski,GSW,ast,UNDER,4.5,100,0.5,0.5901470621367388,0.6375398282951924,0.09014706213673884,0.18029412427347768,betmgm,BetMGM,2026-03-14T02:10:00Z,Golden State Warriors,Minnesota Timberwolves,4.5,100,0.5,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1641764.0,Brandin Podziemski,GSW,ast,UNDER,4.5,-102,0.504950495049505,0.5901470621367388,0.6375398282951924,0.08519656708723389,0.16872261325118865,fanduel,FanDuel,2026-03-14T02:10:00Z,Golden State Warriors,Minnesota Timberwolves,4.5,-102,0.504950495049505,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1641764.0,Brandin Podziemski,GSW,ast,UNDER,4.5,-105,0.5121951219512195,0.5901470621367388,0.6375398282951924,0.07795194018551932,0.15219188321934718,draftkings,DraftKings,2026-03-14T02:10:00Z,Golden State Warriors,Minnesota Timberwolves,4.5,-105,0.5121951219512195,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,201142.0,Kevin Durant,HOU,ast,UNDER,4.5,104,0.49019607843137253,0.5645459862934521,0.5986632789940375,0.07434990786207957,0.15167381203864228,fanduel,FanDuel,2026-03-14T00:10:00Z,Houston Rockets,New Orleans Pelicans,4.5,104,0.49019607843137253,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1642262.0,Cody Williams,UTA,ast,OVER,2.5,105,0.4878048780487805,0.557868748659946,0.5885235505059241,0.07006387061116548,0.14363093475288924,betmgm,BetMGM,2026-03-14T02:10:00Z,Portland Trail Blazers,Utah Jazz,2.5,105,0.4878048780487805,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1628978.0,Donte DiVincenzo,MIN,ast,UNDER,3.5,-105,0.5121951219512195,0.5855239832446947,0.630519445418712,0.07332886129347516,0.14316587204916575,betmgm,BetMGM,2026-03-14T02:10:00Z,Golden State Warriors,Minnesota Timberwolves,3.5,-105,0.5121951219512195,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,203924.0,Jerami Grant,POR,ast,OVER,2.5,115,0.46511627906976744,0.524429024794659,0.537584829341021,0.05931274572489159,0.12752240330851683,betmgm,BetMGM,2026-03-14T02:10:00Z,Portland Trail Blazers,Utah Jazz,2.5,115,0.46511627906976744,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,203944.0,Julius Randle,MIN,ast,UNDER,4.5,-158,0.6124031007751938,0.690456049689375,0.7550501159990889,0.07805294891418124,0.12745354949277693,fanduel,FanDuel,2026-03-14T02:10:00Z,Golden State Warriors,Minnesota Timberwolves,4.5,-158,0.6124031007751938,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1642262.0,Cody Williams,UTA,ast,OVER,2.5,101,0.4975124378109453,0.557868748659946,0.5885235505059241,0.06035631084900067,0.12131618480649142,draftkings,DraftKings,2026-03-14T02:10:00Z,Portland Trail Blazers,Utah Jazz,2.5,101,0.4975124378109453,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1641716.0,Jarace Walker,IND,ast,OVER,3.5,136,0.423728813559322,0.47475590062442163,0.46116463830988663,0.05102708706509962,0.12042392547363512,draftkings,DraftKings,2026-03-13T23:40:00Z,Indiana Pacers,New York Knicks,3.5,136,0.423728813559322,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1630245.0,Ayo Dosunmu,MIN,ast,OVER,2.5,-102,0.504950495049505,0.5642188683404114,0.5981665335718322,0.059268373290906395,0.11737462161532441,fanduel,FanDuel,2026-03-14T02:10:00Z,Golden State Warriors,Minnesota Timberwolves,2.5,-102,0.504950495049505,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1642263.0,Reed Sheppard,HOU,ast,UNDER,4.5,-150,0.6,0.6693716979817285,0.728546714662704,0.06937169798172849,0.11561949663621407,betmgm,BetMGM,2026-03-14T00:10:00Z,Houston Rockets,New Orleans Pelicans,4.5,-150,0.6,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1641716.0,Jarace Walker,IND,ast,OVER,3.5,134,0.42735042735042733,0.47475590062442163,0.46116463830988663,0.0474054732739943,0.11092880746114664,fanduel,FanDuel,2026-03-13T23:40:00Z,Indiana Pacers,New York Knicks,3.5,134,0.42735042735042733,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1630245.0,Ayo Dosunmu,MIN,ast,OVER,2.5,-105,0.5121951219512195,0.5642188683404114,0.5981665335718322,0.05202374638919183,0.10157017152175551,betmgm,BetMGM,2026-03-14T02:10:00Z,Golden State Warriors,Minnesota Timberwolves,2.5,-105,0.5121951219512195,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1629628.0,R.J. Barrett,TOR,ast,UNDER,3.5,-120,0.5454545454545454,0.6001604219560852,0.6503462559406339,0.054705876501539796,0.10029410691948959,betmgm,BetMGM,2026-03-13T23:40:00Z,Toronto Raptors,Phoenix Suns,3.5,-120,0.5454545454545454,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1630245.0,Ayo Dosunmu,MIN,ast,OVER,2.5,-106,0.5145631067961165,0.5642188683404114,0.5981665335718322,0.04965576154429485,0.09650081960495038,draftkings,DraftKings,2026-03-14T02:10:00Z,Golden State Warriors,Minnesota Timberwolves,2.5,-106,0.5145631067961165,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1630162.0,Anthony Edwards,MIN,ast,UNDER,3.5,118,0.45871559633027525,0.4957536729004282,0.4934689033498968,0.037038076570152956,0.08074300692293346,fanduel,FanDuel,2026-03-14T02:10:00Z,Golden State Warriors,Minnesota Timberwolves,3.5,118,0.45871559633027525,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1628978.0,Donte DiVincenzo,MIN,ast,UNDER,3.5,-119,0.54337899543379,0.5855239832446947,0.630519445418712,0.0421449878109047,0.07756094395452212,draftkings,DraftKings,2026-03-14T02:10:00Z,Golden State Warriors,Minnesota Timberwolves,3.5,-119,0.54337899543379,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1628978.0,Donte DiVincenzo,MIN,ast,UNDER,3.5,-120,0.5454545454545454,0.5855239832446947,0.630519445418712,0.040069437790149265,0.07346063594860691,fanduel,FanDuel,2026-03-14T02:10:00Z,Golden State Warriors,Minnesota Timberwolves,3.5,-120,0.5454545454545454,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1631221.0,Collin Gillespie,PHX,ast,OVER,4.5,-137,0.5780590717299579,0.6108960014231576,0.6632431821532995,0.032836929693199735,0.05680549151305364,draftkings,DraftKings,2026-03-13T23:40:00Z,Toronto Raptors,Phoenix Suns,4.5,-137,0.5780590717299579,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1629628.0,R.J. Barrett,TOR,ast,UNDER,3.5,-134,0.5726495726495726,0.6001604219560852,0.6503462559406339,0.027510849306512597,0.048041333863611535,draftkings,DraftKings,2026-03-13T23:40:00Z,Toronto Raptors,Phoenix Suns,3.5,-134,0.5726495726495726,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1631221.0,Collin Gillespie,PHX,ast,OVER,4.5,-140,0.5833333333333334,0.6108960014231576,0.6632431821532995,0.027562668089824216,0.047250288153984465,betmgm,BetMGM,2026-03-13T23:40:00Z,Toronto Raptors,Phoenix Suns,4.5,-140,0.5833333333333334,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1630183.0,Jaden McDaniels,MIN,ast,UNDER,2.5,-130,0.5652173913043478,0.5861431864553485,0.6314597373147938,0.02092579515100068,0.0370225606517704,fanduel,FanDuel,2026-03-14T02:10:00Z,Golden State Warriors,Minnesota Timberwolves,2.5,-130,0.5652173913043478,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1630183.0,Jaden McDaniels,MIN,ast,UNDER,2.5,-130,0.5652173913043478,0.5861431864553485,0.6314597373147938,0.02092579515100068,0.0370225606517704,draftkings,DraftKings,2026-03-14T02:10:00Z,Golden State Warriors,Minnesota Timberwolves,2.5,-130,0.5652173913043478,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1630183.0,Jaden McDaniels,MIN,ast,UNDER,2.5,-130,0.5652173913043478,0.5861431864553485,0.6314597373147938,0.02092579515100068,0.0370225606517704,betmgm,BetMGM,2026-03-14T02:10:00Z,Golden State Warriors,Minnesota Timberwolves,2.5,-130,0.5652173913043478,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,201950.0,Jrue Holiday,POR,ast,UNDER,6.5,-140,0.5833333333333334,0.6044143766199465,0.6555900336049055,0.021081043286613088,0.036138931348479675,betmgm,BetMGM,2026-03-14T02:10:00Z,Portland Trail Blazers,Utah Jazz,6.5,-140,0.5833333333333334,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,201143.0,Al Horford,GSW,ast,OVER,2.5,-173,0.6336996336996337,0.6476706961661814,0.7043118245980983,0.013971062466547779,0.02204682111773143,draftkings,DraftKings,2026-03-14T02:10:00Z,Golden State Warriors,Minnesota Timberwolves,2.5,-173,0.6336996336996337,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,201950.0,Jrue Holiday,POR,ast,UNDER,5.5,104,0.49019607843137253,0.5001173825181398,0.5001823027617607,0.009921304086767224,0.020239460337005077,fanduel,FanDuel,2026-03-14T02:10:00Z,Portland Trail Blazers,Utah Jazz,5.5,104,0.49019607843137253,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1642271.0,Kyle Filipowski,UTA,ast,OVER,2.5,-180,0.6428571428571429,0.6539630733424899,0.7113389227205278,0.011105930485347026,0.01727589186609546,fanduel,FanDuel,2026-03-14T02:10:00Z,Portland Trail Blazers,Utah Jazz,2.5,-180,0.6428571428571429,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1630162.0,Anthony Edwards,MIN,ast,UNDER,3.5,105,0.4878048780487805,0.4957536729004282,0.4934689033498968,0.007948794851647734,0.016295029445877796,betmgm,BetMGM,2026-03-14T02:10:00Z,Golden State Warriors,Minnesota Timberwolves,3.5,105,0.4878048780487805,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1631221.0,Collin Gillespie,PHX,ast,OVER,4.5,-152,0.6031746031746031,0.6108960014231576,0.6632431821532995,0.007721398248554445,0.012801265517340232,fanduel,FanDuel,2026-03-13T23:40:00Z,Toronto Raptors,Phoenix Suns,4.5,-152,0.6031746031746031,0.0,0.0,0.0,0.0,False
2026-03-13,2026-03-13T13:44:06.115408+00:00,2026-03-13T13:44:06.115408+00:00,1626157.0,Karl-Anthony Towns,NYK,ast,OVER,2.5,-150,0.6,0.6040024985161984,0.6550823184618211,0.004002498516198383,0.006670830860330601,betmgm,BetMGM,2026-03-13T23:40:00Z,Indiana Pacers,New York Knicks,2.5,-150,0.6,0.0,0.0,0.0,0.0,False
