date,home_tri,away_tri,home_pts,visitor_pts
2025-11-28,ATL,CLE,130,123
2025-11-28,BKN,PHI,103,115
2025-11-28,CHA,CHI,123,116
2025-11-28,DET,ORL,109,112
2025-11-28,IND,WAS,119,86
2025-11-28,NYK,MIL,118,109
2025-11-28,OKC,PHX,123,119
2025-11-28,DEN,SAS,136,139
2025-11-28,UTA,SAC,128,119
2025-11-28,LAL,DAL,129,119
2025-11-28,LAC,MEM,107,112
