date,game_id,home_team,visitor_team,commence_time,prob_home_tip,early_threes_expected,early_threes_prob_ge_1
2025-11-27,0000225000,,,,0.5,1.2,0.6988057880877978
2025-11-27,0022500061,,,,0.5,1.2,0.6988057880877978
2025-11-27,0022500062,,,,0.5,1.2,0.6988057880877978
2025-11-27,0022500063,,,,0.5,1.2,0.6988057880877978
2025-11-27,0022500064,,,,0.5,1.2,0.6988057880877978
2025-11-27,0022500065,,,,0.5,1.2,0.6988057880877978
2025-11-27,0022500066,,,,0.5,1.2,0.6988057880877978
2025-11-27,0022500067,,,,0.5,1.2,0.6988057880877978
2025-11-27,0022500068,,,,0.5,1.2,0.6988057880877978
