date,home_team,visitor_team,home_tri,away_tri,home_pts,visitor_pts,pred_margin,pred_total,actual_margin,total_actual,margin_error,total_error
2026-02-07,Atlanta Hawks,Charlotte Hornets,ATL,CHA,119,126,0.5675311088562012,221.2744506720884,-7,245,7.567531108856201,-23.725549327911608
2026-02-07,Brooklyn Nets,Washington Wizards,BKN,WAS,127,113,2.725255250930786,222.5346455831604,14,240,-11.274744749069214,-17.465354416839602
2026-02-07,Chicago Bulls,Denver Nuggets,CHI,DEN,120,136,2.602968454360962,227.33603501315983,-16,256,18.602968454360962,-28.66396498684017
2026-02-07,Los Angeles Lakers,Golden State Warriors,LAL,GSW,105,99,7.068965911865234,222.0873502892804,6,204,1.0689659118652344,18.08735028928041
2026-02-07,Oklahoma City Thunder,Houston Rockets,OKC,HOU,106,112,3.0948646068573,218.503478556044,-6,218,9.0948646068573,0.5034785560440014
2026-02-07,Orlando Magic,Utah Jazz,ORL,UTA,120,117,8.004499435424805,229.00859384540385,3,237,5.004499435424805,-7.991406154596149
2026-02-07,Phoenix Suns,Philadelphia 76ers,PHX,PHI,103,109,10.801424026489258,228.8281077511518,-6,212,16.801424026489258,16.828107751151805
2026-02-07,Portland Trail Blazers,Memphis Grizzlies,POR,MEM,122,115,11.692959785461426,225.11548290427476,7,237,4.692959785461426,-11.884517095725244
2026-02-07,Sacramento Kings,Cleveland Cavaliers,SAC,CLE,126,132,-2.8052213191986084,225.5783407701544,-6,258,3.1947786808013916,-32.4216592298456
2026-02-07,San Antonio Spurs,Dallas Mavericks,SAS,DAL,138,125,2.216749668121338,222.52668522047784,13,263,-10.783250331878662,-40.473314779522156
