date,game_id,home_team,visitor_team,commence_time,home_ml,away_ml,home_spread,away_spread,home_spread_price,away_spread_price,total,total_over_price,total_under_price,books_count,bookmaker,home_tri,away_tri,prob_home_tip,early_threes_expected,early_threes_prob_ge_1,first_basket_top5
2026-03-03,0022500892,Sacramento Kings,Phoenix Suns,2026-03-04T04:10:00Z,335.5418755293727,-335.5418755293727,10.0,-10.0,,,223.0,-100.0,-100.0,11,oddsapi_consensus,SAC,PHX,0.5,1.1470966376894682,0.682442583519272,SAC: Keegan Murray (11.2%); PHX: Devin Booker (10.8%); SAC: DeMar DeRozan (10.4%); SAC: Zach LaVine (10.2%); PHX: Dillon Brooks (9.9%)
2026-03-03,0022500883,Charlotte Hornets,Dallas Mavericks,2026-03-04T00:10:00Z,-507.0645499628309,507.06454996283134,-12.5,12.5,,,231.0,-100.25477707006368,100.25477707006368,11,oddsapi_consensus,CHA,DAL,0.5,1.1903135138250946,0.6958740985559373,DAL: Cooper Flagg (11.3%); CHA: Kon Knueppel (10.5%); CHA: Miles Bridges (10.5%); DAL: Anthony Davis (10.3%); DAL: P.J. Washington (10.2%)
2026-03-03,0022500890,Minnesota Timberwolves,Memphis Grizzlies,2026-03-04T01:10:00Z,-597.0669164178753,597.0669164178754,-14.0,14.0,,,237.5,101.60958005885418,-101.60958005885416,11,oddsapi_consensus,MIN,MEM,0.5,1.2356371945062683,0.709350496915594,MIN: Anthony Edwards (11.7%); MIN: Julius Randle (11.0%); MIN: Jaden McDaniels (10.6%); MIN: Rudy Gobert (10.3%); MIN: Donte DiVincenzo (10.2%)
2026-03-03,0022500889,Chicago Bulls,Oklahoma City Thunder,2026-03-04T01:10:00Z,348.708649353108,-348.70864935310806,10.5,-10.5,,,228.0,101.62003996238036,-101.62003996238032,11,oddsapi_consensus,CHI,OKC,0.5,1.256745320036599,0.715421266427132,OKC: Shai Gilgeous-Alexander (11.3%); CHI: Josh Giddey (10.5%); CHI: Nikola Vučević (10.4%); OKC: Chet Holmgren (9.9%); OKC: Jalen Williams (9.8%)
2026-03-03,0022500886,Miami Heat,Brooklyn Nets,2026-03-04T00:40:00Z,-540.1525074569552,540.1525074569549,-13.0,13.0,,,226.0,-100.61416619541872,100.6141661954188,11,oddsapi_consensus,MIA,BKN,0.5,1.2533672734221075,0.714458320677512,BKN: Michael Porter Jr. (11.2%); MIA: Bam Adebayo (10.7%); MIA: Andrew Wiggins (10.7%); MIA: Tyler Herro (10.3%); MIA: Norman Powell (10.3%)
2026-03-03,0022500891,Los Angeles Lakers,New Orleans Pelicans,2026-03-04T03:40:00Z,-287.26785727093664,287.26785727093664,-8.5,8.5,,,243.0,-102.07364623024898,102.07364623024895,11,oddsapi_consensus,LAL,NOP,0.5,1.0663615989624158,0.6557412069127302,LAL: Luka Dončić (11.5%); NOP: Trey Murphy III (11.4%); LAL: Austin Reaves (10.8%); LAL: LeBron James (10.7%); NOP: Saddiq Bey (9.8%)
2026-03-03,0022500887,Toronto Raptors,New York Knicks,2026-03-04T00:40:00Z,128.52563219543848,-128.52563219543853,2.5,-2.5,,,221.5,-101.22052241651812,101.22052241651812,11,oddsapi_consensus,TOR,NYK,0.5,1.1828256001220387,0.6935882827355034,NYK: Jalen Brunson (10.9%); TOR: Scottie Barnes (10.7%); NYK: Mikal Bridges (10.7%); TOR: Brandon Ingram (10.6%); NYK: OG Anunoby (10.4%)
2026-03-03,0022500885,Orlando Magic,Washington Wizards,2026-03-04T00:10:00Z,-766.7040473998255,766.7040473998255,-15.5,15.5,,,227.5,-100.8412842801908,100.84128428019082,11,oddsapi_consensus,ORL,WAS,0.5,1.137711169167945,0.679448128180979,ORL: Paolo Banchero (11.3%); ORL: Desmond Bane (11.1%); ORL: Franz Wagner (10.3%); ORL: Anthony Black (10.2%); WAS: CJ McCollum (10.0%)
2026-03-03,0022500884,Cleveland Cavaliers,Detroit Pistons,2026-03-04T00:10:00Z,128.5185353297023,-128.51853532970225,2.5,-2.5,,,228.5,100.69516857838028,-100.69516857838026,11,oddsapi_consensus,CLE,DET,0.5,1.1537646159447192,0.6845530055236939,DET: Cade Cunningham (11.5%); CLE: Donovan Mitchell (11.3%); CLE: Evan Mobley (10.8%); CLE: James Harden (10.8%); CLE: Darius Garland (10.2%)
2026-03-03,0022500888,Philadelphia 76ers,San Antonio Spurs,2026-03-04T01:10:00Z,264.7460482226681,-264.7460482226682,8.0,-8.0,,,234.5,100.449472020025,-100.449472020025,11,oddsapi_consensus,PHI,SAS,0.440286350732807,1.1908065080800516,0.6960239939263186,PHI: Tyrese Maxey (12.1%); PHI: VJ Edgecombe (11.2%); PHI: Kelly Oubre Jr. (10.3%); SAS: De'Aaron Fox (10.0%); PHI: Joel Embiid (9.8%)
