date,snapshot_ts,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team,sentiment_strength,sentiment_w,sentiment_applied
2026-03-18,2026-03-18T12:47:07.101419+00:00,3907497.0,Dejounte Murray,NOP,ast,UNDER,5.5,118,0.45871559633027525,0.5335794076537336,0.9578076718199973,0.07486381132345832,0.1632031086851392,fanduel,FanDuel,2026-03-19T00:10:00Z,New Orleans Pelicans,Los Angeles Clippers,,,False
2026-03-18,2026-03-18T12:47:07.101419+00:00,4683766.0,Isaiah Collier,UTA,ast,UNDER,7.5,110,0.47619047619047616,0.5532619047619047,0.9994949817636519,0.07707142857142857,0.16184999999999994,betmgm,BetMGM,2026-03-19T00:10:00Z,Minnesota Timberwolves,Utah Jazz,,,False
2026-03-18,2026-03-18T12:47:07.101419+00:00,4871145.0,Josh Giddey,CHI,ast,UNDER,9.5,103,0.49261083743842365,0.5672192118226601,0.9984105225551003,0.07460837438423645,0.151455,draftkings,DraftKings,2026-03-19T00:10:00Z,Chicago Bulls,Toronto Raptors,,,False
2026-03-18,2026-03-18T12:47:07.101419+00:00,4395712.0,Andrew Nembhard,IND,ast,UNDER,6.5,-107,0.5169082125603864,0.5878719806763285,0.9978270223674968,0.07096376811594207,0.13728504672897202,draftkings,DraftKings,2026-03-18T23:40:00Z,Indiana Pacers,Portland Trail Blazers,,,False
2026-03-18,2026-03-18T12:47:07.101419+00:00,4683021.0,Deni Avdija,POR,ast,UNDER,6.5,-102,0.504950495049505,0.5732263109877399,0.9601226013044044,0.06827581593823495,0.13521289038748485,fanduel,FanDuel,2026-03-18T23:40:00Z,Indiana Pacers,Portland Trail Blazers,,,False
2026-03-18,2026-03-18T12:47:07.101419+00:00,4278073.0,Shai Gilgeous-Alexander,OKC,ast,UNDER,6.5,100,0.5,0.5649944842858022,0.9332965619053484,0.06499448428580223,0.12998896857160447,fanduel,FanDuel,2026-03-18T23:40:00Z,Brooklyn Nets,Oklahoma City Thunder,,,False
2026-03-18,2026-03-18T12:47:07.101419+00:00,4871145.0,Josh Giddey,CHI,ast,UNDER,9.5,-115,0.5348837209302325,0.6031511627906976,0.9984105225551003,0.06826744186046507,0.1276304347826085,betmgm,BetMGM,2026-03-19T00:10:00Z,Chicago Bulls,Toronto Raptors,,,False
2026-03-18,2026-03-18T12:47:07.101419+00:00,4065733.0,Ty Jerome,MEM,ast,UNDER,4.5,-115,0.5348837209302325,0.6031511627906976,0.9968851181558995,0.06826744186046507,0.1276304347826085,draftkings,DraftKings,2026-03-19T00:40:00Z,Memphis Grizzlies,Denver Nuggets,,,False
2026-03-18,2026-03-18T12:47:07.101419+00:00,4278594.0,Naji Marshall,DAL,ast,UNDER,3.5,128,0.43859649122807015,0.49414770006160613,0.8089378834516434,0.05555120883353598,0.126656756140462,fanduel,FanDuel,2026-03-19T00:40:00Z,Dallas Mavericks,Atlanta Hawks,,,False
2026-03-18,2026-03-18T12:47:07.101419+00:00,4701230.0,Jalen Johnson,ATL,ast,UNDER,7.5,110,0.47619047619047616,0.5355644419234065,0.8720169144100118,0.0593739657329303,0.12468532803915366,betmgm,BetMGM,2026-03-19T00:40:00Z,Dallas Mavericks,Atlanta Hawks,,,False
2026-03-18,2026-03-18T12:47:07.101419+00:00,4278073.0,Shai Gilgeous-Alexander,OKC,ast,UNDER,6.5,-104,0.5098039215686274,0.5733278176191355,0.9332965619053484,0.06352389605050812,0.12460456532984276,draftkings,DraftKings,2026-03-18T23:40:00Z,Brooklyn Nets,Oklahoma City Thunder,,,False
2026-03-18,2026-03-18T12:47:07.101419+00:00,4395712.0,Andrew Nembhard,IND,ast,UNDER,6.5,-118,0.5412844036697247,0.608591743119266,0.9978270223674968,0.06730733944954126,0.12434745762711852,fanduel,FanDuel,2026-03-18T23:40:00Z,Indiana Pacers,Portland Trail Blazers,,,False
2026-03-18,2026-03-18T12:47:07.101419+00:00,3945274.0,Luka Doncic,LAL,ast,UNDER,7.5,-111,0.5260663507109005,0.5913908123348188,0.9615627615370232,0.06532446162391836,0.12417532795177277,betmgm,BetMGM,2026-03-19T01:40:00Z,Houston Rockets,Los Angeles Lakers,,,False
2026-03-18,2026-03-18T12:47:07.101419+00:00,4278594.0,Naji Marshall,DAL,ast,UNDER,3.5,125,0.4444444444444444,0.49911846029552426,0.8089378834516434,0.05467401585107984,0.12301653566492965,draftkings,DraftKings,2026-03-19T00:40:00Z,Dallas Mavericks,Atlanta Hawks,,,False
2026-03-18,2026-03-18T12:47:07.101419+00:00,3945274.0,Luka Doncic,LAL,ast,UNDER,7.5,-114,0.5327102803738317,0.5970381525483105,0.9615627615370232,0.06432787217447877,0.12075583022226699,fanduel,FanDuel,2026-03-19T01:40:00Z,Houston Rockets,Los Angeles Lakers,,,False
2026-03-18,2026-03-18T12:47:07.101419+00:00,5105550.0,G.G. Jackson,MEM,ast,UNDER,2.5,-104,0.5098039215686274,0.5701175281992885,0.9118946324397011,0.0603136066306611,0.11830745916014285,fanduel,FanDuel,2026-03-19T00:40:00Z,Memphis Grizzlies,Denver Nuggets,,,False
2026-03-18,2026-03-18T12:47:07.101419+00:00,4396907.0,Darius Garland,LAC,ast,UNDER,7.5,-121,0.5475113122171946,0.6122764724719051,0.9792790472485976,0.06476516025471046,0.11829008608504976,draftkings,DraftKings,2026-03-19T00:10:00Z,New Orleans Pelicans,Los Angeles Clippers,,,False
2026-03-18,2026-03-18T12:47:07.101419+00:00,4683021.0,Deni Avdija,POR,ast,UNDER,6.5,-118,0.5412844036697247,0.6041101333149267,0.9601226013044044,0.06282572964520194,0.11606787341232216,draftkings,DraftKings,2026-03-18T23:40:00Z,Indiana Pacers,Portland Trail Blazers,,,False
2026-03-18,2026-03-18T12:47:07.101419+00:00,3945274.0,Luka Doncic,LAL,ast,UNDER,7.5,-120,0.5454545454545454,0.6078707778669171,0.9615627615370232,0.06241623241237171,0.11442975942268141,draftkings,DraftKings,2026-03-19T01:40:00Z,Houston Rockets,Los Angeles Lakers,,,False
2026-03-18,2026-03-18T12:47:07.101419+00:00,3995.0,Jrue Holiday,POR,ast,UNDER,5.5,-110,0.5238095238095238,0.5828530178169788,0.9174328171925572,0.05904349400745501,0.11271939765059591,betmgm,BetMGM,2026-03-18T23:40:00Z,Indiana Pacers,Portland Trail Blazers,,,False
2026-03-18,2026-03-18T12:47:07.101419+00:00,4871144.0,Alperen Sengun,HOU,ast,UNDER,5.5,-115,0.5348837209302325,0.594619015015173,0.9331190148298358,0.05973529408494049,0.11167902807184515,betmgm,BetMGM,2026-03-19T01:40:00Z,Houston Rockets,Los Angeles Lakers,,,False
2026-03-18,2026-03-18T12:47:07.101419+00:00,4684793.0,Kyle Filipowski,UTA,ast,UNDER,2.5,128,0.43859649122807015,0.48687844934759716,0.760476212024917,0.04828195811952701,0.11008286451252158,fanduel,FanDuel,2026-03-19T00:10:00Z,Minnesota Timberwolves,Utah Jazz,,,False
2026-03-18,2026-03-18T12:47:07.101419+00:00,4903027.0,Cedric Coward,MEM,ast,UNDER,2.5,-127,0.5594713656387665,0.620417334394,0.9657778240069896,0.060945968755233504,0.10893492053100795,draftkings,DraftKings,2026-03-19T00:40:00Z,Memphis Grizzlies,Denver Nuggets,,,False
2026-03-18,2026-03-18T12:47:07.101419+00:00,3078576.0,Derrick White,BOS,ast,UNDER,4.5,118,0.45871559633027525,0.508426066793484,0.7901187327516669,0.049710470463208756,0.1083688256097951,fanduel,FanDuel,2026-03-18T23:10:00Z,Boston Celtics,Golden State Warriors,,,False
2026-03-18,2026-03-18T12:47:07.101419+00:00,4396907.0,Darius Garland,LAC,ast,UNDER,7.5,-132,0.5689655172413793,0.630512546742462,0.9792790472485976,0.061547029501082706,0.108173567001903,fanduel,FanDuel,2026-03-19T00:10:00Z,New Orleans Pelicans,Los Angeles Clippers,,,False
