date,game_id,player_id,player_name,team_abbr,pts,reb,ast,threes,stl,blk,tov,pra
2026-05-24,401856933,2529140,Alyssa Thomas,PHX,20.0,12.0,7.0,0.0,2.0,0.0,4.0,39.0
2026-05-24,401856933,4068042,Natasha Mack,PHX,6.0,7.0,1.0,0.0,0.0,2.0,1.0,14.0
2026-05-24,401856933,5345524,Noemie Brochant,PHX,6.0,5.0,2.0,0.0,2.0,1.0,1.0,13.0
2026-05-24,401856933,2998938,Kahleah Copper,PHX,20.0,3.0,1.0,1.0,0.0,0.0,3.0,24.0
2026-05-24,401856933,3906769,Jovana Nogic,PHX,11.0,0.0,1.0,2.0,0.0,0.0,4.0,12.0
2026-05-24,401856933,869,DeWanna Bonner,PHX,4.0,3.0,1.0,0.0,2.0,0.0,0.0,8.0
2026-05-24,401856933,4704594,Marta Suarez,PHX,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
2026-05-24,401856933,4873359,Kyara Linskens,PHX,10.0,2.0,0.0,1.0,1.0,2.0,1.0,12.0
2026-05-24,401856933,4282168,Kiana Williams,PHX,3.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0
2026-05-24,401856933,4398915,Naz Hillmon,ATL,4.0,4.0,0.0,0.0,0.0,0.0,1.0,8.0
2026-05-24,401856933,4433402,Angel Reese,ATL,17.0,10.0,4.0,0.0,4.0,1.0,3.0,31.0
2026-05-24,401856933,3058901,Allisha Gray,ATL,18.0,1.0,0.0,2.0,1.0,0.0,3.0,19.0
2026-05-24,401856933,3142250,Jordin Canada,ATL,11.0,7.0,14.0,0.0,3.0,1.0,1.0,32.0
2026-05-24,401856933,4398674,Rhyne Howard,ATL,21.0,8.0,0.0,6.0,1.0,0.0,2.0,29.0
2026-05-24,401856933,5108587,Madina Okot,ATL,0.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0
2026-05-24,401856933,4433431,Te-Hina Paopao,ATL,3.0,1.0,2.0,1.0,0.0,0.0,0.0,6.0
2026-05-24,401856933,5105740,Indya Nivar,ATL,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0
2026-05-24,401856933,5208983,Isobel Borlase,ATL,5.0,4.0,2.0,1.0,0.0,1.0,0.0,11.0
2026-05-24,401856934,3906949,Jessica Shepard,DAL,10.0,11.0,6.0,0.0,0.0,0.0,1.0,27.0
