player,team,plays,ladders,sim_ladders,model,_plays_list,top_play,top_play_explain,top_play_baseline,top_play_reasons,top_play_consensus,top_play_line_adv
Flau'jae Johnson,SEA,"[{'market': 'pr', 'side': 'UNDER', 'line': 20.5, 'price': -125.0, 'edge': 0.0260262384180188, 'ev': 0.046847229152434, 'ev_pct': 4.6847229152434, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': -127.0, 'edge': 0.0018275550187822, 'ev': 0.0032665747186109, 'ev_pct': 0.32665747186109, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': -130.0, 'edge': 0.000965651168945, 'ev': 0.0017084597604412, 'ev_pct': 0.17084597604412, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': -132.0, 'edge': 0.0004034322783903, 'ev': 0.0007090627923224, 'ev_pct': 0.07090627923224, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': -133.0, 'edge': 0.0001259422680307, 'ev': 0.0002206357026403, 'ev_pct': 0.02206357026403, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 124.0, 'edge': 0.0279718233793049, 'ev': 0.0626568843696432, 'ev_pct': 6.26568843696432, 'book': 'fanduel'}]",[],[],"{'pts': 13.606029, 'reb': 3.9556997, 'ast': 0.7042879, 'threes': 1.3212341, 'stl': 0.763126, 'blk': 0.14382248, 'tov': 1.6902682, 'pra': 18.266016}","[{'market': 'pr', 'side': 'UNDER', 'line': 20.5, 'price': -125.0, 'edge': 0.0260262384180188, 'ev': 0.046847229152434, 'ev_pct': 4.6847229152434, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': -127.0, 'edge': 0.0018275550187822, 'ev': 0.0032665747186109, 'ev_pct': 0.32665747186109, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': -130.0, 'edge': 0.000965651168945, 'ev': 0.0017084597604412, 'ev_pct': 0.17084597604412, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': -132.0, 'edge': 0.0004034322783903, 'ev': 0.0007090627923224, 'ev_pct': 0.07090627923224, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': -133.0, 'edge': 0.0001259422680307, 'ev': 0.0002206357026403, 'ev_pct': 0.02206357026403, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 124.0, 'edge': 0.0279718233793049, 'ev': 0.0626568843696432, 'ev_pct': 6.26568843696432, 'book': 'fanduel'}]","{'market': 'reb', 'side': 'UNDER', 'line': 4.5, 'price': -127.0, 'ev': 0.0032665747186109, 'ev_pct': 0.32665747186109, 'book': 'williamhill_us'}",model 4.0 vs line 4.5 (-0.5),3.9556997,"['EV 0.3%', 'Regular price range (-150 to +150)', 'Consensus: 4 books aligned', 'Best line available']",0.75,1.0
Gabriela Jaquez,CHI,[],[],[],"{'pts': 11.005425, 'reb': 4.067521, 'ast': 0.93252283, 'threes': 0.63380575, 'stl': 0.64340574, 'blk': 0.36427557, 'tov': 1.4273953, 'pra': 16.00547}",[],,,,[],0.0,0.0
Jade Melbourne,SEA,"[{'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 124.0, 'edge': 0.0232288637833142, 'ev': 0.0520326548746238, 'ev_pct': 5.20326548746238, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 120.0, 'edge': 0.0220113313157818, 'ev': 0.0484249288947198, 'ev_pct': 4.84249288947198, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 115.0, 'edge': 0.0204257076371348, 'ev': 0.0439152714198398, 'ev_pct': 4.39152714198398, 'book': 'williamhill_us'}]",[],[],"{'pts': 6.189309, 'reb': 1.889403, 'ast': 2.9448426, 'threes': 0.53459704, 'stl': 0.7264297, 'blk': 0.2494216, 'tov': 1.6092985, 'pra': 11.023555}","[{'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 124.0, 'edge': 0.0232288637833142, 'ev': 0.0520326548746238, 'ev_pct': 5.20326548746238, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 120.0, 'edge': 0.0220113313157818, 'ev': 0.0484249288947198, 'ev_pct': 4.84249288947198, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 115.0, 'edge': 0.0204257076371348, 'ev': 0.0439152714198398, 'ev_pct': 4.39152714198398, 'book': 'williamhill_us'}]","{'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 124.0, 'ev': 0.0520326548746238, 'ev_pct': 5.20326548746238, 'book': 'draftkings'}",model 2.9 vs line 3.5 (-0.6),2.9448426,"['EV 5.2%', 'Regular price range (-150 to +150)', 'Consensus: 3 books aligned', 'Best line available']",0.5,1.0
Jordin Canada,ATL,[],[],[],"{'pts': 6.0894985, 'reb': 1.9753728, 'ast': 3.8714585, 'threes': 0.16248342, 'stl': 0.9651568, 'blk': 0.28231385, 'tov': 1.6699933, 'pra': 11.936329}",[],,,,[],0.0,0.0
Kamilla Cardoso,CHI,"[{'market': 'pr', 'side': 'UNDER', 'line': 22.5, 'price': -106.0, 'edge': 0.0364830131333651, 'ev': 0.0709009500516341, 'ev_pct': 7.090095005163411, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -102.0, 'edge': 0.0414662342172585, 'ev': 0.0821194050184924, 'ev_pct': 8.21194050184924, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -104.0, 'edge': 0.0407382202393902, 'ev': 0.0799095858541885, 'ev_pct': 7.99095858541885, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -105.0, 'edge': 0.0403795401820014, 'ev': 0.0788362451172408, 'ev_pct': 7.88362451172408, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -105.0, 'edge': 0.0403795401820014, 'ev': 0.0788362451172408, 'ev_pct': 7.88362451172408, 'book': 'williamhill_us'}]",[],[],"{'pts': 12.247827, 'reb': 7.1667585, 'ast': 2.1141136, 'threes': 0.0, 'stl': 0.5682354, 'blk': 1.3315803, 'tov': 1.9838606, 'pra': 21.528698}","[{'market': 'pr', 'side': 'UNDER', 'line': 22.5, 'price': -106.0, 'edge': 0.0364830131333651, 'ev': 0.0709009500516341, 'ev_pct': 7.090095005163411, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -102.0, 'edge': 0.0414662342172585, 'ev': 0.0821194050184924, 'ev_pct': 8.21194050184924, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -104.0, 'edge': 0.0407382202393902, 'ev': 0.0799095858541885, 'ev_pct': 7.99095858541885, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -105.0, 'edge': 0.0403795401820014, 'ev': 0.0788362451172408, 'ev_pct': 7.88362451172408, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -105.0, 'edge': 0.0403795401820014, 'ev': 0.0788362451172408, 'ev_pct': 7.88362451172408, 'book': 'williamhill_us'}]","{'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -102.0, 'ev': 0.0821194050184924, 'ev_pct': 8.21194050184924, 'book': 'fanduel'}",model 7.2 vs line 9.5 (-2.3),7.1667585,"['EV 8.2%', 'Friendly price (~-110)', 'Regular price range (-150 to +150)', 'Consensus: 4 books aligned', 'Best line available']",0.75,1.0
Kayla McBride,MIN,"[{'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -145.0, 'edge': 0.1934068225419234, 'ev': 0.3267908380880775, 'ev_pct': 32.67908380880775, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -149.0, 'edge': 0.1868499829386122, 'ev': 0.3122526560517747, 'ev_pct': 31.225265605177473, 'book': 'betonlineag'}]",[],[],"{'pts': 11.794394, 'reb': 2.292908, 'ast': 1.9799396, 'threes': 1.3776776, 'stl': 0.7453274, 'blk': 0.21470357, 'tov': 1.4629095, 'pra': 16.067242}","[{'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -145.0, 'edge': 0.1934068225419234, 'ev': 0.3267908380880775, 'ev_pct': 32.67908380880775, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -149.0, 'edge': 0.1868499829386122, 'ev': 0.3122526560517747, 'ev_pct': 31.225265605177473, 'book': 'betonlineag'}]","{'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -145.0, 'ev': 0.3267908380880775, 'ev_pct': 32.67908380880775, 'book': 'draftkings'}",model 1.4 vs line 2.5 (-1.1),1.3776776,"['EV 32.7%', 'Regular price range (-150 to +150)', 'Best line available']",0.25,1.0
Kelsey Mitchell,IND,"[{'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 100.0, 'edge': 0.1882466989714395, 'ev': 0.376493397942879, 'ev_pct': 37.6493397942879, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 100.0, 'edge': 0.1882466989714395, 'ev': 0.376493397942879, 'ev_pct': 37.6493397942879, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -103.0, 'edge': 0.1808575364098631, 'ev': 0.3564473775844876, 'ev_pct': 35.644737758448755, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -105.0, 'edge': 0.17605157702022, 'ev': 0.3437197456109057, 'ev_pct': 34.37197456109057, 'book': 'draftkings'}]",[],[],"{'pts': 19.274193, 'reb': 2.091661, 'ast': 2.8714335, 'threes': 1.766558, 'stl': 1.0837569, 'blk': 0.2888709, 'tov': 2.2122135, 'pra': 24.237288}","[{'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 100.0, 'edge': 0.1882466989714395, 'ev': 0.376493397942879, 'ev_pct': 37.6493397942879, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 100.0, 'edge': 0.1882466989714395, 'ev': 0.376493397942879, 'ev_pct': 37.6493397942879, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -103.0, 'edge': 0.1808575364098631, 'ev': 0.3564473775844876, 'ev_pct': 35.644737758448755, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -105.0, 'edge': 0.17605157702022, 'ev': 0.3437197456109057, 'ev_pct': 34.37197456109057, 'book': 'draftkings'}]","{'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 100.0, 'ev': 0.376493397942879, 'ev_pct': 37.6493397942879, 'book': 'fanduel'}",model 1.8 vs line 2.5 (-0.7),1.766558,"['EV 37.6%', 'Regular price range (-150 to +150)', 'Consensus: 4 books aligned', 'Best line available']",0.75,1.0
Kelsey Plum,LAS,"[{'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': -112.0, 'edge': 0.0033099384957223, 'ev': 0.0062652407240459, 'ev_pct': 0.62652407240459, 'book': 'fanduel'}, {'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': -115.0, 'edge': 0.0023226633750553, 'ev': 0.0043423706577121, 'ev_pct': 0.43423706577121, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': -115.0, 'edge': 0.0023226633750553, 'ev': 0.0043423706577121, 'ev_pct': 0.43423706577121, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': -120.0, 'edge': 0.0007370396964084, 'ev': 0.0013512394434154, 'ev_pct': 0.13512394434154001, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 27.5, 'price': -118.0, 'edge': 0.0608136015939441, 'ev': 0.1123505520972865, 'ev_pct': 11.23505520972865, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 24.5, 'price': -112.0, 'edge': 0.0627140574647279, 'ev': 0.1187087516296635, 'ev_pct': 11.87087516296635, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 2.5, 'price': 116.0, 'edge': 0.0123384069791355, 'ev': 0.0266509590749327, 'ev_pct': 2.66509590749327, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 2.5, 'price': 110.0, 'edge': 0.0103542799950085, 'ev': 0.021743987989518, 'ev_pct': 2.1743987989518003, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 2.5, 'price': 105.0, 'edge': 0.0086121197162629, 'ev': 0.017654845418339, 'ev_pct': 1.7654845418339, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -140.0, 'edge': 0.1069636372172447, 'ev': 0.1833662352295625, 'ev_pct': 18.33662352295625, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -140.0, 'edge': 0.1069636372172447, 'ev': 0.1833662352295625, 'ev_pct': 18.33662352295625, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -143.0, 'edge': 0.1018196042954341, 'ev': 0.1730221247817516, 'ev_pct': 17.30221247817516, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -143.0, 'edge': 0.1018196042954341, 'ev': 0.1730221247817516, 'ev_pct': 17.30221247817516, 'book': 'betonlineag'}]",[],[],"{'pts': 15.852601, 'reb': 2.156695, 'ast': 5.2700677, 'threes': 1.7590108, 'stl': 1.3480045, 'blk': 0.19098842, 'tov': 2.6658316, 'pra': 23.279364}","[{'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': -112.0, 'edge': 0.0033099384957223, 'ev': 0.0062652407240459, 'ev_pct': 0.62652407240459, 'book': 'fanduel'}, {'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': -115.0, 'edge': 0.0023226633750553, 'ev': 0.0043423706577121, 'ev_pct': 0.43423706577121, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': -115.0, 'edge': 0.0023226633750553, 'ev': 0.0043423706577121, 'ev_pct': 0.43423706577121, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'UNDER', 'line': 5.5, 'price': -120.0, 'edge': 0.0007370396964084, 'ev': 0.0013512394434154, 'ev_pct': 0.13512394434154001, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 27.5, 'price': -118.0, 'edge': 0.0608136015939441, 'ev': 0.1123505520972865, 'ev_pct': 11.23505520972865, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 24.5, 'price': -112.0, 'edge': 0.0627140574647279, 'ev': 0.1187087516296635, 'ev_pct': 11.87087516296635, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 2.5, 'price': 116.0, 'edge': 0.0123384069791355, 'ev': 0.0266509590749327, 'ev_pct': 2.66509590749327, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 2.5, 'price': 110.0, 'edge': 0.0103542799950085, 'ev': 0.021743987989518, 'ev_pct': 2.1743987989518003, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 2.5, 'price': 105.0, 'edge': 0.0086121197162629, 'ev': 0.017654845418339, 'ev_pct': 1.7654845418339, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -140.0, 'edge': 0.1069636372172447, 'ev': 0.1833662352295625, 'ev_pct': 18.33662352295625, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -140.0, 'edge': 0.1069636372172447, 'ev': 0.1833662352295625, 'ev_pct': 18.33662352295625, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -143.0, 'edge': 0.1018196042954341, 'ev': 0.1730221247817516, 'ev_pct': 17.30221247817516, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -143.0, 'edge': 0.1018196042954341, 'ev': 0.1730221247817516, 'ev_pct': 17.30221247817516, 'book': 'betonlineag'}]","{'market': 'reb', 'side': 'UNDER', 'line': 2.5, 'price': 116.0, 'ev': 0.0266509590749327, 'ev_pct': 2.66509590749327, 'book': 'fanduel'}",model 2.2 vs line 2.5 (-0.3),2.156695,"['EV 2.7%', 'Regular price range (-150 to +150)', 'Consensus: 3 books aligned', 'Best line available']",0.5,1.0
Marina Mabrey,TOR,"[{'market': 'pa', 'side': 'UNDER', 'line': 22.5, 'price': -120.0, 'edge': 0.0763041596550829, 'ev': 0.139890959367652, 'ev_pct': 13.9890959367652, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 23.5, 'price': -120.0, 'edge': 0.0813685435519054, 'ev': 0.1491756631784933, 'ev_pct': 14.917566317849328, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 3.5, 'price': 122.0, 'edge': 0.0325980074654358, 'ev': 0.0723675765732676, 'ev_pct': 7.23675765732676, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 3.5, 'price': 120.0, 'edge': 0.0319837568511852, 'ev': 0.0703642650726075, 'ev_pct': 7.0364265072607495, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 3.5, 'price': 118.0, 'edge': 0.0313582355834621, 'ev': 0.0683609535719476, 'ev_pct': 6.83609535719476, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'UNDER', 'line': 3.5, 'price': 115.0, 'edge': 0.0303981331725383, 'ev': 0.0653559863209573, 'ev_pct': 6.535598632095729, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 120.0, 'edge': 0.3260608196325388, 'ev': 0.7173338031915852, 'ev_pct': 71.73338031915853, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 117.0, 'edge': 0.3197767810904357, 'ev': 0.6939156149662454, 'ev_pct': 69.39156149662455, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 116.0, 'edge': 0.3176433112150303, 'ev': 0.6861095522244656, 'ev_pct': 68.61095522244656, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 116.0, 'edge': 0.3176433112150303, 'ev': 0.6861095522244656, 'ev_pct': 68.61095522244656, 'book': 'williamhill_us'}]",[],[],"{'pts': 10.904778, 'reb': 2.1961727, 'ast': 2.5921276, 'threes': 1.3981955, 'stl': 0.7647494, 'blk': 0.24875191, 'tov': 1.7652717, 'pra': 15.693078}","[{'market': 'pa', 'side': 'UNDER', 'line': 22.5, 'price': -120.0, 'edge': 0.0763041596550829, 'ev': 0.139890959367652, 'ev_pct': 13.9890959367652, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 23.5, 'price': -120.0, 'edge': 0.0813685435519054, 'ev': 0.1491756631784933, 'ev_pct': 14.917566317849328, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 3.5, 'price': 122.0, 'edge': 0.0325980074654358, 'ev': 0.0723675765732676, 'ev_pct': 7.23675765732676, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 3.5, 'price': 120.0, 'edge': 0.0319837568511852, 'ev': 0.0703642650726075, 'ev_pct': 7.0364265072607495, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 3.5, 'price': 118.0, 'edge': 0.0313582355834621, 'ev': 0.0683609535719476, 'ev_pct': 6.83609535719476, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'UNDER', 'line': 3.5, 'price': 115.0, 'edge': 0.0303981331725383, 'ev': 0.0653559863209573, 'ev_pct': 6.535598632095729, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 120.0, 'edge': 0.3260608196325388, 'ev': 0.7173338031915852, 'ev_pct': 71.73338031915853, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 117.0, 'edge': 0.3197767810904357, 'ev': 0.6939156149662454, 'ev_pct': 69.39156149662455, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 116.0, 'edge': 0.3176433112150303, 'ev': 0.6861095522244656, 'ev_pct': 68.61095522244656, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 116.0, 'edge': 0.3176433112150303, 'ev': 0.6861095522244656, 'ev_pct': 68.61095522244656, 'book': 'williamhill_us'}]","{'market': 'reb', 'side': 'UNDER', 'line': 3.5, 'price': 122.0, 'ev': 0.0723675765732676, 'ev_pct': 7.23675765732676, 'book': 'fanduel'}",model 2.2 vs line 3.5 (-1.3),2.1961727,"['EV 7.2%', 'Regular price range (-150 to +150)', 'Consensus: 4 books aligned', 'Best line available']",0.75,1.0
Monique Billings,IND,"[{'market': 'reb', 'side': 'UNDER', 'line': 7.5, 'price': -120.0, 'edge': 0.0249700339966421, 'ev': 0.0457783956605104, 'ev_pct': 4.577839566051041, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'UNDER', 'line': 7.5, 'price': -122.0, 'edge': 0.0243557833823915, 'ev': 0.0443195402532043, 'ev_pct': 4.43195402532043, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 7.5, 'price': -123.0, 'edge': 0.0240527898058553, 'ev': 0.0436079034691524, 'ev_pct': 4.36079034691524, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'UNDER', 'line': 7.5, 'price': -125.0, 'edge': 0.0234548824814906, 'ev': 0.0422187884666832, 'ev_pct': 4.22187884666832, 'book': 'draftkings'}]",[],[],"{'pts': 11.393441, 'reb': 5.820448, 'ast': 2.026303, 'threes': 0.53328574, 'stl': 0.8907933, 'blk': 1.0442797, 'tov': 1.6853842, 'pra': 19.240192}","[{'market': 'reb', 'side': 'UNDER', 'line': 7.5, 'price': -120.0, 'edge': 0.0249700339966421, 'ev': 0.0457783956605104, 'ev_pct': 4.577839566051041, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'UNDER', 'line': 7.5, 'price': -122.0, 'edge': 0.0243557833823915, 'ev': 0.0443195402532043, 'ev_pct': 4.43195402532043, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 7.5, 'price': -123.0, 'edge': 0.0240527898058553, 'ev': 0.0436079034691524, 'ev_pct': 4.36079034691524, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'UNDER', 'line': 7.5, 'price': -125.0, 'edge': 0.0234548824814906, 'ev': 0.0422187884666832, 'ev_pct': 4.22187884666832, 'book': 'draftkings'}]","{'market': 'reb', 'side': 'UNDER', 'line': 7.5, 'price': -120.0, 'ev': 0.0457783956605104, 'ev_pct': 4.577839566051041, 'book': 'williamhill_us'}",model 5.8 vs line 7.5 (-1.7),5.820448,"['EV 4.6%', 'Friendly price (~-110)', 'Regular price range (-150 to +150)', 'Consensus: 4 books aligned', 'Best line available']",0.75,1.0
Natasha Howard,MIN,"[{'market': 'pr', 'side': 'UNDER', 'line': 21.5, 'price': -106.0, 'edge': 0.0898446207269572, 'ev': 0.1746036968844639, 'ev_pct': 17.460369688446388, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 7.5, 'price': -145.0, 'edge': 0.0437055069174086, 'ev': 0.0738472358259662, 'ev_pct': 7.384723582596619, 'book': 'draftkings'}]",[],[],"{'pts': 6.7652445, 'reb': 3.9239547, 'ast': 1.6959037, 'threes': 0.0, 'stl': 0.65033257, 'blk': 0.20813248, 'tov': 1.317869, 'pra': 12.385103}","[{'market': 'pr', 'side': 'UNDER', 'line': 21.5, 'price': -106.0, 'edge': 0.0898446207269572, 'ev': 0.1746036968844639, 'ev_pct': 17.460369688446388, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 7.5, 'price': -145.0, 'edge': 0.0437055069174086, 'ev': 0.0738472358259662, 'ev_pct': 7.384723582596619, 'book': 'draftkings'}]","{'market': 'reb', 'side': 'UNDER', 'line': 7.5, 'price': -145.0, 'ev': 0.0738472358259662, 'ev_pct': 7.384723582596619, 'book': 'draftkings'}",model 3.9 vs line 7.5 (-3.6),3.9239547,"['EV 7.4%', 'Regular price range (-150 to +150)', 'Best line available']",0.0,1.0
