date,team_tri,player_id,player_name,_baseline_source,exp_min_mean,exp_min_source,exp_asof_ts
,CHI,3142010,Azura Stevens,blend_lag1_roll3_roll5_roll10,26.626666666666665,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,CHI,2491205,Skylar Diggins,blend_lag1_roll3_roll5_roll10,25.433333333333334,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,CHI,4433405,Kamilla Cardoso,blend_lag1_roll3_roll5_roll10,23.84,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,CHI,2566186,Rachel Banham,blend_lag1_roll3_roll5_roll10,23.563333333333333,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,CHI,4433630,Rickea Jackson,blend_lag1_roll3_roll5_roll10,23.409999999999997,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,CHI,4433424,Maddy Westbeld,blend_lag1_roll3_roll5_roll10,17.42666666666667,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,CHI,4433433,Aicha Coulibaly,blend_lag1_roll3_roll5_roll10,15.0,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,CHI,4858656,Gabriela Jaquez,blend_lag1_roll3_roll5_roll10,14.8,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,CHI,4594786,Sydney Taylor,blend_lag1_roll3_roll5_roll10,14.6,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,CHI,2566081,Elizabeth Williams,blend_lag1_roll3_roll5_roll10,12.086666666666666,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,CHI,4432865,Jacy Sheldon,blend_lag1_roll3_roll5_roll10,9.293333333333333,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,CHI,981,Courtney Vandersloot,blend_lag1_roll3_roll5_roll10,0.0,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,CON,4433514,Saniya Rivers,blend_lag1_roll3_roll5_roll10,26.87666666666667,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,CON,5106232,Ashlon Jackson,blend_lag1_roll3_roll5_roll10,26.0,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,CON,4684384,Aneesah Morrow,blend_lag1_roll3_roll5_roll10,22.336666666666666,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,CON,3922628,Kennedy Burke,blend_lag1_roll3_roll5_roll10,20.81,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,CON,4703609,Charlisse Leger-Walker,blend_lag1_roll3_roll5_roll10,18.0,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,CON,4433635,Diamond Miller,blend_lag1_roll3_roll5_roll10,16.133333333333333,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,CON,2490553,Brittney Griner,blend_lag1_roll3_roll5_roll10,15.719999999999999,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,CON,4898898,Gianna Kneepkens,blend_lag1_roll3_roll5_roll10,15.4,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,CON,5105732,Raegan Beers,blend_lag1_roll3_roll5_roll10,12.8,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,CON,4433412,Hailey Van Lith,blend_lag1_roll3_roll5_roll10,11.986666666666666,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,CON,4433408,Aaliyah Edwards,blend_lag1_roll3_roll5_roll10,11.833333333333334,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,CON,1107,Shey Peddy,blend_lag1_roll3_roll5_roll10,8.583333333333334,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,CON,4398966,Olivia Nelson-Ododa,blend_lag1_roll3_roll5_roll10,7.966666666666667,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,CON,5208981,Leila Lacan,blend_lag1_roll3_roll5_roll10,7.010000000000001,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,CON,5345319,Nell Angloma,blend_lag1_roll3_roll5_roll10,0.0,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,GSV,4398935,Veronica Burton,blend_lag1_roll3_roll5_roll10,25.956666666666667,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,GSV,4790264,Janelle Salaun,blend_lag1_roll3_roll5_roll10,21.043333333333333,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,GSV,3142328,Gabby Williams,blend_lag1_roll3_roll5_roll10,18.493333333333332,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,GSV,4065780,Kaila Charles,blend_lag1_roll3_roll5_roll10,15.293333333333335,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,GSV,4790263,Iliana Rupert,blend_lag1_roll3_roll5_roll10,15.213333333333331,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,GSV,4257500,Cecilia Zandalasini,blend_lag1_roll3_roll5_roll10,15.076666666666668,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,GSV,4398577,Miela Sowah,blend_lag1_roll3_roll5_roll10,14.0,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,GSV,4899328,Kaitlyn Chen,blend_lag1_roll3_roll5_roll10,12.190000000000001,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,GSV,1054,Tiffany Hayes,blend_lag1_roll3_roll5_roll10,8.603333333333332,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,GSV,4432834,Laeticia Amihere,blend_lag1_roll3_roll5_roll10,7.623333333333333,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,GSV,5106170,Ndjakalenga Mwenentanda,blend_lag1_roll3_roll5_roll10,7.0,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,GSV,2529622,Kayla Thornton,blend_lag1_roll3_roll5_roll10,5.6,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,GSV,2590093,Kiah Stokes,blend_lag1_roll3_roll5_roll10,4.006666666666667,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,GSV,5277552,Juste Jocyte,blend_lag1_roll3_roll5_roll10,0.0,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,IND,3142191,Kelsey Mitchell,blend_lag1_roll3_roll5_roll10,23.36,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,IND,3142055,Myisha Hines-Allen,blend_lag1_roll3_roll5_roll10,22.736666666666665,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,IND,4398829,Lexie Hull,blend_lag1_roll3_roll5_roll10,22.57,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,IND,4432831,Aliyah Boston,blend_lag1_roll3_roll5_roll10,20.43,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,IND,4433797,Raven Johnson,blend_lag1_roll3_roll5_roll10,19.8,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,IND,3142255,Monique Billings,blend_lag1_roll3_roll5_roll10,19.616666666666667,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,IND,4433546,Makayla Timpson,blend_lag1_roll3_roll5_roll10,16.226666666666667,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,IND,3058893,Shatori Walker-Kimbrough,blend_lag1_roll3_roll5_roll10,12.120000000000001,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,IND,4682855,Justine Pissott,blend_lag1_roll3_roll5_roll10,10.0,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,IND,4433403,Caitlin Clark,blend_lag1_roll3_roll5_roll10,8.92,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,IND,2955898,Damiris Dantas,blend_lag1_roll3_roll5_roll10,7.699999999999999,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,IND,3907781,Sophie Cunningham,blend_lag1_roll3_roll5_roll10,7.653333333333334,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,IND,4065760,Tyasha Harris,blend_lag1_roll3_roll5_roll10,0.0,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,LAS,1068,Nneka Ogwumike,blend_lag1_roll3_roll5_roll10,27.276666666666667,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
,LAS,3065570,Kelsey Plum,blend_lag1_roll3_roll5_roll10,27.263333333333332,baseline:blend_lag1_roll3_roll5_roll10,2026-05-13T16:00:00Z
