date,home_tri,away_tri,home_pts,visitor_pts
2026-04-01,WSH,PHI,131.0,153.0
2026-04-01,ORL,ATL,101.0,130.0
2026-04-01,MIA,BOS,129.0,147.0
2026-04-01,MEM,NYK,119.0,130.0
2026-04-01,TOR,SAC,115.0,123.0
2026-04-01,CHI,IND,126.0,145.0
2026-04-01,HOU,MIL,119.0,113.0
2026-04-01,UTA,DEN,117.0,130.0
2026-04-01,GSW,SA,113.0,127.0
