date,game_id,player_id,player_name,team_abbr,pts,reb,ast,threes,stl,blk,tov,pra
2026-05-15,401856910,3099736,Stephanie Talbot,LVA,1.0,1.0,2.0,0.0,1.0,0.0,2.0,4.0
2026-05-15,401856910,4398776,NaLyssa Smith,LVA,4.0,4.0,0.0,0.0,0.0,1.0,0.0,8.0
2026-05-15,401856910,3149391,A'ja Wilson,LVA,45.0,3.0,3.0,2.0,1.0,2.0,3.0,51.0
2026-05-15,401856910,2529122,Chelsea Gray,LVA,12.0,7.0,10.0,3.0,1.0,0.0,5.0,29.0
2026-05-15,401856910,4065870,Jackie Young,LVA,13.0,6.0,6.0,0.0,0.0,0.0,4.0,25.0
2026-05-15,401856910,2529458,Cheyenne Parker-Tyus,LVA,2.0,2.0,1.0,0.0,0.0,2.0,1.0,5.0
2026-05-15,401856910,2987869,Jewell Loyd,LVA,6.0,4.0,1.0,1.0,1.0,0.0,1.0,11.0
2026-05-15,401856910,4280892,Chennedy Carter,LVA,18.0,1.0,1.0,0.0,2.0,1.0,1.0,20.0
2026-05-15,401856910,4433408,Aaliyah Edwards,CON,6.0,3.0,0.0,0.0,1.0,0.0,2.0,9.0
2026-05-15,401856910,4433635,Diamond Miller,CON,10.0,3.0,0.0,2.0,1.0,0.0,0.0,13.0
2026-05-15,401856910,3922628,Kennedy Burke,CON,11.0,3.0,3.0,1.0,4.0,1.0,3.0,17.0
2026-05-15,401856910,4433412,Hailey Van Lith,CON,17.0,1.0,4.0,3.0,0.0,0.0,1.0,22.0
2026-05-15,401856910,4898898,Gianna Kneepkens,CON,3.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0
2026-05-15,401856910,4684384,Aneesah Morrow,CON,10.0,9.0,2.0,0.0,2.0,0.0,2.0,21.0
2026-05-15,401856910,5105732,Raegan Beers,CON,6.0,4.0,3.0,0.0,0.0,0.0,1.0,13.0
