date,game_id,team,player_id,player_name,prob_first_basket,fair_decimal,fair_american,rank,cum_prob
2026-01-08,0022500528,IND,1627783,Pascal Siakam,0.1185918346095887,8.432283751171054,743,1,0.1185918346095887
2026-01-08,0022500528,CHA,1628970,Miles Bridges,0.1161795239788392,8.607368714836005,761,2,0.2347713585884279
2026-01-08,0022500528,CHA,1642851,Kon Knueppel,0.1122032048791684,8.912401397775577,791,3,0.3469745634675963
2026-01-08,0022500529,CHI,1630581,Josh Giddey,0.1149808689369233,8.69709899782184,770,1,0.1149808689369233
2026-01-08,0022500529,MIA,203952,Andrew Wiggins,0.1100092490385472,9.09014477182369,809,2,0.2249901179754705
2026-01-08,0022500529,MIA,1629639,Tyler Herro,0.1056418271063432,9.46594760230113,847,3,0.3306319450818137
2026-01-08,0022500530,MIN,1630162,Anthony Edwards,0.117054461026801,8.543031946224058,754,1,0.117054461026801
2026-01-08,0022500530,CLE,1628378,Donovan Mitchell,0.1125284543852175,8.886641209668715,789,2,0.2295829154120185
2026-01-08,0022500530,MIN,203944,Julius Randle,0.1102195734639233,9.072798674251054,807,3,0.3398024888759418
2026-01-08,0022500531,UTA,1628374,Lauri Markkanen,0.1291084085761216,7.745428907602138,675,1,0.1291084085761216
2026-01-08,0022500531,DAL,1642843,Cooper Flagg,0.1221281940030494,8.188117479040352,719,2,0.251236602579171
2026-01-08,0022500531,UTA,1641718,Keyonte George,0.1220769797954877,8.191552589810735,719,3,0.3733135823746587
