market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ATS,Brooklyn Nets,Brooklyn Nets,Cleveland Cavaliers,2026-03-01,0.09649151334348416,-110.0,0.5238095238095238,2.2496023178100604,12.0,-9.75039768218994,-12.0,,Medium
TOTAL,Over,Brooklyn Nets,Cleveland Cavaliers,2026-03-01,0.16374298190554137,-100.00263791146595,0.5000065946916837,3.3072509765625,222.5,,,225.8072509765625,Medium
ATS,Los Angeles Clippers,Los Angeles Clippers,New Orleans Pelicans,2026-03-01,0.3690608841016302,-110.0,0.5238095238095238,6.891938209533691,-9.0,15.891938209533691,9.0,,High
TOTAL,Over,Los Angeles Clippers,New Orleans Pelicans,2026-03-01,0.3217100698701728,100.70320873783972,0.49824813777950544,6.5356903076171875,222.5,,,229.0356903076172,High
ATS,Boston Celtics,Boston Celtics,Philadelphia 76ers,2026-03-01,0.31438969060096744,-110.0,0.5238095238095238,5.898891448974609,-9.5,15.39889144897461,9.5,,High
TOTAL,Under,Boston Celtics,Philadelphia 76ers,2026-03-01,0.09621401687489506,-100.0,0.5,-1.93408203125,220.5,,,218.56591796875,Low
ATS,Sacramento Kings,Los Angeles Lakers,Sacramento Kings,2026-03-01,0.4599776709241612,-110.0,0.5238095238095238,-8.65999722480774,12.5,3.8400027751922607,12.5,,High
TOTAL,Under,Los Angeles Lakers,Sacramento Kings,2026-03-01,0.408403319688061,-100.10680337498668,0.5002668659265587,-8.601791381835909,233.0,,,224.3982086181641,High
ATS,Portland Trail Blazers,Atlanta Hawks,Portland Trail Blazers,2026-03-01,0.17348537363142436,-110.0,0.5238095238095238,-3.498542547225952,5.5,2.001457452774048,5.5,,High
TOTAL,Under,Atlanta Hawks,Portland Trail Blazers,2026-03-01,0.42999081801171113,-100.97239497023526,0.5024192252134411,-9.252120971679688,236.5,,,227.2478790283203,High
ATS,Dallas Mavericks,Dallas Mavericks,Oklahoma City Thunder,2026-03-01,0.2551848164932542,-110.0,0.5238095238095238,4.867070198059082,15.5,-10.632929801940918,-15.5,,High
TOTAL,Under,Dallas Mavericks,Oklahoma City Thunder,2026-03-01,0.3746230181769925,-100.0,0.5,-7.8119049072265625,234.5,,,226.68809509277344,High
ATS,Minnesota Timberwolves,Denver Nuggets,Minnesota Timberwolves,2026-03-01,0.16978108713927498,-110.0,0.5238095238095238,-3.4376888275146484,3.0,-0.4376888275146484,3.0,,High
TOTAL,Under,Denver Nuggets,Minnesota Timberwolves,2026-03-01,0.594175156530559,100.65645490403226,0.49836423178026784,-13.153030395507812,240.5,,,227.3469696044922,High
ML,Indiana Pacers,Indiana Pacers,Memphis Grizzlies,2026-03-01,0.056815828612039154,-106.01805905408436,0.5146056590420176,,,,,,High
ATS,Indiana Pacers,Indiana Pacers,Memphis Grizzlies,2026-03-01,0.26668601845286943,-110.0,0.5238095238095238,5.064483642578125,-1.0,6.064483642578125,1.0,,High
TOTAL,Under,Indiana Pacers,Memphis Grizzlies,2026-03-01,0.41530253923537497,100.43830557891364,0.49890663219875137,-8.672607421875,237.5,,,228.827392578125,High
ML,New York Knicks,New York Knicks,San Antonio Spurs,2026-03-01,0.05913228453078723,102.67963233360668,0.49338948787612746,,,,,,High
ATS,New York Knicks,New York Knicks,San Antonio Spurs,2026-03-01,0.33001835022425097,-110.0,0.5238095238095238,6.178378582000732,1.0,5.178378582000732,-1.0,,High
TOTAL,Under,New York Knicks,San Antonio Spurs,2026-03-01,0.14319026865458884,-100.52171596617914,0.501300896423276,-2.9476318359375,226.5,,,223.5523681640625,Medium
ATS,Orlando Magic,Orlando Magic,Detroit Pistons,2026-03-01,0.4405028910166474,-110.0,0.5238095238095238,8.266503810882568,5.0,3.2665038108825684,-5.0,,High
TOTAL,Over,Orlando Magic,Detroit Pistons,2026-03-01,0.01244530623013873,100.54318305268876,0.49864572047670636,0.194580078125,224.5,,,224.694580078125,Low
ATS,Chicago Bulls,Chicago Bulls,Milwaukee Bucks,2026-03-01,0.16352420972143222,-110.0,0.5238095238095238,3.3351008892059326,3.0,0.3351008892059326,-3.0,,High
TOTAL,Over,Chicago Bulls,Milwaukee Bucks,2026-03-01,0.07100732323572512,-100.0,0.5,1.425796508789034,229.0,,,230.42579650878903,Low
