market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ATS,Golden State Warriors,Boston Celtics,Golden State Warriors,2026-03-18,0.8728120842322861,-110.0,0.5238095238095238,-24.897430022860515,12.0,-12.897430022860515,12.0,,High
TOTAL,Over,Boston Celtics,Golden State Warriors,2026-03-18,0.5677346172689414,-100.18997592055206,0.5004744890938682,12.605786360744048,216.5,,,229.10578636074405,High
ATS,Brooklyn Nets,Brooklyn Nets,Oklahoma City Thunder,2026-03-18,0.7355971288211778,-110.0,0.5238095238095238,16.024435951019832,19.5,-3.475564048980168,-19.5,,High
TOTAL,Over,Brooklyn Nets,Oklahoma City Thunder,2026-03-18,0.6429787534117796,-100.2890674683471,0.5007216256783281,14.80971935467889,213.5,,,228.3097193546789,High
ATS,Toronto Raptors,Chicago Bulls,Toronto Raptors,2026-03-18,0.295133520306208,-110.0,0.5238095238095238,-5.558861460988943,-7.5,-13.058861460988943,-7.5,,High
TOTAL,Under,Chicago Bulls,Toronto Raptors,2026-03-18,0.34120593645251995,-100.0,0.5,-7.065260009083602,234.5,,,227.4347399909164,High
ATS,Dallas Mavericks,Dallas Mavericks,Atlanta Hawks,2026-03-18,0.8350763751317751,-110.0,0.5238095238095238,21.1817659834206,8.0,13.1817659834206,-8.0,,High
TOTAL,Under,Dallas Mavericks,Atlanta Hawks,2026-03-18,0.27458076666145015,-100.0,0.5,-5.619606883777834,238.0,,,232.38039311622217,High
ATS,Indiana Pacers,Indiana Pacers,Portland Trail Blazers,2026-03-18,0.7303070930302455,-105.0,0.5121951219512195,14.482188203838602,10.5,3.9821882038386014,-10.5,,High
TOTAL,Under,Indiana Pacers,Portland Trail Blazers,2026-03-18,0.7124382392103369,100.6677860032054,0.49833609066879636,-16.8159353815941,232.5,,,215.6840646184059,High
ATS,Utah Jazz,Minnesota Timberwolves,Utah Jazz,2026-03-18,0.15246453688963013,-115.0,0.5348837209302325,-3.5535575434128646,13.5,9.946442456587135,13.5,,High
TOTAL,Under,Minnesota Timberwolves,Utah Jazz,2026-03-18,0.22045943914469335,-100.2890674683471,0.5007216256783281,-4.515430111977196,231.5,,,226.9845698880228,High
ATS,Los Angeles Clippers,New Orleans Pelicans,Los Angeles Clippers,2026-03-18,0.003835246480433263,-110.0,0.5238095238095238,-0.7771503660892896,2.0,1.2228496339107104,2.0,,Low
TOTAL,Under,New Orleans Pelicans,Los Angeles Clippers,2026-03-18,0.5073751311115035,-100.2890674683471,0.5007216256783281,-11.033508932661078,234.5,,,223.46649106733892,High
