date,game_id,team,player_id,player_name,prob_first_basket,fair_decimal,fair_american,rank,cum_prob
2025-11-19,0022500255,HOU,1630578,Alperen Sengun,0.1175778864706535,8.505000642698166,751,1,0.1175778864706535
2025-11-19,0022500255,HOU,201142,Kevin Durant,0.1151891709441617,8.68137162376794,768,2,0.23276705741481518
2025-11-19,0022500255,HOU,1641708,Amen Thompson,0.1130658682539467,8.84440207679645,784,3,0.3458329256687619
2025-11-19,0022500256,CHA,1628970,Miles Bridges,0.114007164764656,8.771378553832921,777,1,0.114007164764656
2025-11-19,0022500256,IND,1627783,Pascal Siakam,0.1133134091981368,8.82508087150945,783,2,0.22732057396279282
2025-11-19,0022500256,CHA,1642851,Kon Knueppel,0.105913349821932,9.441680408383467,844,3,0.33323392378472483
2025-11-19,0022500257,MIA,203952,Andrew Wiggins,0.1088739098653572,9.184936971921791,818,1,0.1088739098653572
2025-11-19,0022500257,MIA,1626181,Norman Powell,0.1040002404629837,9.615362383281461,862,2,0.2128741503283409
2025-11-19,0022500257,GSW,202710,Jimmy Butler III,0.1035994688234346,9.65255914298468,865,3,0.3164736191517755
2025-11-19,0022500258,PHI,1630178,Tyrese Maxey,0.1250007780014021,7.99995020822017,700,1,0.1250007780014021
2025-11-19,0022500258,PHI,1642845,VJ Edgecombe,0.1154950154157441,8.658382324123068,766,2,0.24049579341714622
2025-11-19,0022500258,PHI,1626162,Kelly Oubre Jr.,0.1078706016751643,9.270366387788824,827,3,0.3483663950923105
2025-11-19,0022500259,MIN,203944,Julius Randle,0.1115025173714341,8.96840738284704,797,1,0.1115025173714341
2025-11-19,0022500259,MIN,203497,Rudy Gobert,0.1052545314842416,9.50077859735395,850,2,0.2167570488556757
2025-11-19,0022500259,MIN,1630183,Jaden McDaniels,0.1045336100357194,9.566301208370183,857,3,0.3212906588913951
2025-11-19,0022500260,NOP,1630530,Trey Murphy III,0.1149356029871787,8.700524241488097,770,1,0.1149356029871787
2025-11-19,0022500260,DEN,203999,Nikola Jokić,0.1118465089309894,8.94082443482444,794,2,0.2267821119181681
2025-11-19,0022500260,DEN,1627750,Jamal Murray,0.1109351670063666,9.014274075439124,801,3,0.33771727892453474
2025-11-19,0022500261,SAC,203897,Zach LaVine,0.1108069252416493,9.024706694271915,802,1,0.1108069252416493
2025-11-19,0022500261,SAC,201942,DeMar DeRozan,0.109201027774379,9.15742296918768,816,2,0.2200079530160283
2025-11-19,0022500261,SAC,1627734,Domantas Sabonis,0.106865176912895,9.357585219880303,836,3,0.3268731299289233
2025-11-19,0022500262,NYK,1628969,Mikal Bridges,0.1132580262554313,8.82939631796775,783,1,0.1132580262554313
2025-11-19,0022500262,NYK,1628973,Jalen Brunson,0.1097279059565607,9.113451963586018,811,2,0.222985932211992
2025-11-19,0022500262,DAL,1642843,Cooper Flagg,0.1093748939266737,9.142866009729916,814,3,0.3323608261386657
2025-11-19,0022500263,CHI,1630581,Josh Giddey,0.1099166683087666,9.097801228753612,810,1,0.1099166683087666
2025-11-19,0022500263,POR,1641739,Toumani Camara,0.1096674241629417,9.118478049728054,812,2,0.2195840924717083
2025-11-19,0022500263,POR,1630166,Deni Avdija,0.107839633760226,9.273028525147176,827,3,0.3274237262319343
