date,commence_time,home_team,visitor_team,home_ml,away_ml,home_spread,away_spread,total,bookmaker
2025-11-26,2025-11-27T00:40:00Z,Toronto Raptors,Indiana Pacers,-490.0,369.1818181818182,-10.5,10.5,234.5,oddsapi_consensus
2025-11-26,2025-11-27T00:40:00Z,Oklahoma City Thunder,Minnesota Timberwolves,-365.90909090909093,287.0,-8.5,8.5,227.5,oddsapi_consensus
2025-11-26,2025-11-27T03:10:00Z,Sacramento Kings,Phoenix Suns,149.27272727272728,-177.8181818181818,4.5,-4.5,233.5,oddsapi_consensus
2025-11-26,2025-11-27T01:10:00Z,New Orleans Pelicans,Memphis Grizzlies,130.9090909090909,-156.0909090909091,3.5,-3.5,235.5,oddsapi_consensus
2025-11-26,2025-11-27T00:40:00Z,Miami Heat,Milwaukee Bucks,-339.3636363636364,267.54545454545456,-8.5,8.5,237.5,oddsapi_consensus
2025-11-26,2025-11-27T03:10:00Z,Portland Trail Blazers,San Antonio Spurs,-117.27272727272727,-11.545454545454545,-1.0,1.0,239.5,oddsapi_consensus
2025-11-26,2025-11-27T00:10:00Z,Charlotte Hornets,New York Knicks,214.54545454545453,-263.27272727272725,6.5,-6.5,241.0,oddsapi_consensus
2025-11-26,2025-11-27T03:10:00Z,Golden State Warriors,Houston Rockets,-142.45454545454547,120.27272727272727,-2.5,2.5,224.5,oddsapi_consensus
2025-11-26,2025-11-26T22:10:00Z,Boston Celtics,Detroit Pistons,122.9090909090909,-145.72727272727272,2.5,-2.5,231.5,oddsapi_consensus
