gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,game_id,date
0022400469,1610612766,Charlotte,Hornets,CHA,hornets,1630182,Josh,Green,J. Green,josh-green,F,,,35:10,3,8,0.375,1,5,0.2,2,2,1.0,1,3,4,2,1,0,1,2,9,-5.0,0022400469,2025-01-03
0022400469,1610612766,Charlotte,Hornets,CHA,hornets,1628970,Miles,Bridges,M. Bridges,miles-bridges,F,,,39:09,5,16,0.313,3,7,0.429,7,9,0.778,0,9,9,5,2,1,6,2,20,-3.0,0022400469,2025-01-03
0022400469,1610612766,Charlotte,Hornets,CHA,hornets,1631109,Mark,Williams,M. Williams,mark-williams,C,,,28:19,7,12,0.583,0,1,0.0,4,5,0.8,4,5,9,1,0,1,3,3,18,-14.0,0022400469,2025-01-03
0022400469,1610612766,Charlotte,Hornets,CHA,hornets,203995,Vasilije,Micić,V. Micić,vasilije-micić,G,,,24:03,1,8,0.125,0,5,0.0,2,3,0.667,0,3,3,5,0,0,4,0,4,-1.0,0022400469,2025-01-03
0022400469,1610612766,Charlotte,Hornets,CHA,hornets,203552,Seth,Curry,S. Curry,seth-curry,G,,,23:52,3,5,0.6,2,4,0.5,1,1,1.0,0,3,3,2,1,0,1,1,9,-5.0,0022400469,2025-01-03
0022400469,1610612766,Charlotte,Hornets,CHA,hornets,1628998,Cody,Martin,C. Martin,cody-martin,,,,20:02,2,5,0.4,0,0,0.0,0,2,0.0,0,7,7,2,0,2,0,1,4,3.0,0022400469,2025-01-03
0022400469,1610612766,Charlotte,Hornets,CHA,hornets,1630208,Nick,Richards,N. Richards,nick-richards,,,,17:16,4,7,0.571,0,0,0.0,2,3,0.667,2,2,4,5,0,2,1,0,10,11.0,0022400469,2025-01-03
0022400469,1610612766,Charlotte,Hornets,CHA,hornets,1642354,KJ,Simpson,K. Simpson,kj-simpson,,,,25:33,3,10,0.3,2,4,0.5,0,2,0.0,2,1,3,1,2,0,0,1,8,-5.0,0022400469,2025-01-03
0022400469,1610612766,Charlotte,Hornets,CHA,hornets,1642275,Tidjane,Salaün,T. Salaün,tidjane-salaün,,,,19:20,4,7,0.571,0,3,0.0,1,3,0.333,0,1,1,1,2,0,1,0,9,0.0,0022400469,2025-01-03
0022400469,1610612766,Charlotte,Hornets,CHA,hornets,1641733,Nick,Smith Jr.,N. Smith Jr.,nick-smith-jr,,,,7:16,1,2,0.5,1,1,1.0,0,0,0.0,0,2,2,1,0,0,0,0,3,-1.0,0022400469,2025-01-03
