date,snapshot_ts,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team,sentiment_strength,sentiment_w,sentiment_applied
2026-04-12,2026-04-12T12:51:27.938070+00:00,4433188,Devin Carter,SAC,ast,UNDER,5.5,101,0.4975124378109453,0.5691619633516021,0.975175941415324,0.07164952554065679,0.1440155463367202,betonlineag,BetOnline.ag,2026-04-13T00:40:00Z,Portland Trail Blazers,Sacramento Kings,,,False
2026-04-12,2026-04-12T12:51:27.938070+00:00,4683774,Bronny James,LAL,ast,UNDER,4.5,100,0.5,0.5711330768466854,0.9742205123112361,0.07113307684668535,0.1422661536933707,betonlineag,BetOnline.ag,2026-04-13T00:40:00Z,Los Angeles Lakers,Utah Jazz,,,False
2026-04-12,2026-04-12T12:51:27.938070+00:00,4432166,Cade Cunningham,DET,ast,UNDER,7.5,-101,0.5024875621890548,0.5703299012213054,0.9547698224040589,0.06784233903225068,0.13501297173744942,betonlineag,BetOnline.ag,2026-04-12T22:10:00Z,Indiana Pacers,Detroit Pistons,,,False
2026-04-12,2026-04-12T12:51:27.938070+00:00,4432816,LaMelo Ball,CHA,ast,UNDER,7.5,-112,0.5283018867924528,0.5927776028647208,0.9581399939409063,0.06447571607226799,0.12204331970822158,betonlineag,BetOnline.ag,2026-04-12T22:10:00Z,New York Knicks,Charlotte Hornets,,,False
2026-04-12,2026-04-12T12:51:27.938070+00:00,5106060,Jarace Walker,IND,ast,UNDER,3.5,115,0.46511627906976744,0.5207437799439079,0.8359662848973702,0.05562750087414042,0.11959912687940188,betonlineag,BetOnline.ag,2026-04-12T22:10:00Z,Indiana Pacers,Detroit Pistons,,,False
2026-04-12,2026-04-12T12:51:27.938070+00:00,4397183,Aaron Wiggins,OKC,ast,UNDER,2.5,105,0.4878048780487805,0.5452019293784391,0.8704518869131717,0.057397051329658666,0.11766395522580031,betonlineag,BetOnline.ag,2026-04-13T00:40:00Z,Oklahoma City Thunder,Phoenix Suns,,,False
2026-04-12,2026-04-12T12:51:27.938070+00:00,1966,LeBron James,LAL,ast,UNDER,9.5,-110,0.5238095238095238,0.5842989382415494,0.9270722866896945,0.0604894144320256,0.11547979118841256,betonlineag,BetOnline.ag,2026-04-13T00:40:00Z,Los Angeles Lakers,Utah Jazz,,,False
2026-04-12,2026-04-12T12:51:27.938070+00:00,4702384,Nique Clifford,SAC,ast,UNDER,5.5,-127,0.5594713656387665,0.6163995394873092,0.9389925246290509,0.05692817384854265,0.1017535075875527,betonlineag,BetOnline.ag,2026-04-13T00:40:00Z,Portland Trail Blazers,Sacramento Kings,,,False
2026-04-12,2026-04-12T12:51:27.938070+00:00,5159925,Nikola Topic,OKC,ast,UNDER,11.5,-147,0.5951417004048583,0.6543704453441295,0.9999919938938531,0.059228744939271216,0.09952040816326513,betonlineag,BetOnline.ag,2026-04-13T00:40:00Z,Oklahoma City Thunder,Phoenix Suns,,,False
2026-04-12,2026-04-12T12:51:27.938070+00:00,3133626,Kenrich Williams,OKC,ast,UNDER,3.5,-143,0.588477366255144,0.6470024162639642,0.978644366313945,0.058525050008820134,0.09945165840659642,betonlineag,BetOnline.ag,2026-04-13T00:40:00Z,Oklahoma City Thunder,Phoenix Suns,,,False
2026-04-12,2026-04-12T12:51:27.938070+00:00,4592829,Quenton Jackson,IND,ast,UNDER,4.5,-106,0.5145631067961165,0.5628006632547382,0.8361468165202613,0.04823755645862171,0.09374468519317047,betonlineag,BetOnline.ag,2026-04-12T22:10:00Z,Indiana Pacers,Detroit Pistons,,,False
2026-04-12,2026-04-12T12:51:27.938070+00:00,4432165,Jalen Suggs,ORL,ast,UNDER,6.5,-139,0.5815899581589958,0.6341534216005067,0.9320130477690679,0.05256346344151086,0.09037890476633881,betonlineag,BetOnline.ag,2026-04-12T22:10:00Z,Boston Celtics,Orlando Magic,,,False
2026-04-12,2026-04-12T12:51:27.938070+00:00,4066259,De'Aaron Fox,SAS,ast,UNDER,7.5,-154,0.6062992125984252,0.6576906270568486,0.9489086423212475,0.05139141445842332,0.08476246280804889,betonlineag,BetOnline.ag,2026-04-13T00:40:00Z,San Antonio Spurs,Denver Nuggets,,,False
2026-04-12,2026-04-12T12:51:27.938070+00:00,4395724,Immanuel Quickley,TOR,ast,UNDER,5.5,-115,0.5348837209302325,0.5784592304024928,0.8253871174119681,0.0435755094722603,0.08146725683944311,betonlineag,BetOnline.ag,2026-04-12T22:10:00Z,Toronto Raptors,Brooklyn Nets,,,False
