market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ML,Los Angeles Lakers,New York Knicks,Los Angeles Lakers,2026-02-01,0.4323684782335332,194.0071270205768,0.34012780919083385,,,,,,High
ATS,Los Angeles Lakers,New York Knicks,Los Angeles Lakers,2026-02-01,1.2354886004847463,235.0,0.29850746268656714,-5.189968824386597,5.5,0.3100311756134033,5.5,,High
TOTAL,Under,New York Knicks,Los Angeles Lakers,2026-02-01,0.26189434904129005,-100.5178044822772,0.5012911683419189,-5.418960571289091,228.5,,,223.0810394287109,High
ML,Portland Trail Blazers,Portland Trail Blazers,Cleveland Cavaliers,2026-02-01,0.07488623036743591,135.00648287835622,0.42552017618918997,,,,,,High
ATS,Portland Trail Blazers,Portland Trail Blazers,Cleveland Cavaliers,2026-02-01,-0.013684036609167394,-110.0,0.5238095238095238,0.5007197856903076,2.5,-1.9992802143096924,-2.5,,Low
TOTAL,Under,Portland Trail Blazers,Cleveland Cavaliers,2026-02-01,0.22785697662935245,-100.42211903756858,0.5010530749789385,-4.687271118164034,229.5,,,224.81272888183597,High
ML,Orlando Magic,San Antonio Spurs,Orlando Magic,2026-02-01,0.3175428115489245,124.1499895647266,0.4461298445482351,,,,,,High
ATS,Orlando Magic,San Antonio Spurs,Orlando Magic,2026-02-01,0.35474145699077486,-105.0,0.5121951219512195,-6.082952499389648,2.0,-4.082952499389648,2.0,,High
TOTAL,Over,San Antonio Spurs,Orlando Magic,2026-02-01,0.005561137677507655,100.24099289070972,0.499398242869178,0.08724975585934658,223.0,,,223.08724975585935,Low
ML,Brooklyn Nets,Detroit Pistons,Brooklyn Nets,2026-02-01,1.3158167274528032,674.2998540801358,0.12914893303034325,,,,,,High
ATS,Brooklyn Nets,Detroit Pistons,Brooklyn Nets,2026-02-01,0.31728341508717595,-105.0,0.5121951219512195,-5.43535041809082,14.5,9.06464958190918,14.5,,High
TOTAL,Over,Detroit Pistons,Brooklyn Nets,2026-02-01,0.5123098040942011,105.18534390400686,0.48736424394319133,10.148223876953125,218.5,,,228.64822387695312,High
ML,Denver Nuggets,Denver Nuggets,Oklahoma City Thunder,2026-02-01,0.31544424380169356,208.8227803415963,0.32381030923103404,,,,,,High
ATS,Denver Nuggets,Denver Nuggets,Oklahoma City Thunder,2026-02-01,0.15452931953061844,-115.0,0.5348837209302325,3.5882818698883057,7.0,-3.4117181301116943,-7.0,,High
TOTAL,Over,Denver Nuggets,Oklahoma City Thunder,2026-02-01,0.31993057255936996,-100.65180554048784,0.5016242204717075,6.691619873046875,224.5,,,231.19161987304688,High
ML,Sacramento Kings,Washington Wizards,Sacramento Kings,2026-02-01,0.8392601546673885,178.9319009644292,0.35851044521706577,,,,,,High
ATS,Sacramento Kings,Washington Wizards,Sacramento Kings,2026-02-01,0.36133815920724177,-170.0,0.6296296296296297,-12.810632705688477,5.5,-7.310632705688477,5.5,,High
TOTAL,Over,Washington Wizards,Sacramento Kings,2026-02-01,0.429123410735499,-101.76331278940212,0.5043697557425681,9.36383056640625,212.5,,,221.86383056640625,High
ML,Utah Jazz,Toronto Raptors,Utah Jazz,2026-02-01,0.7501672845384421,311.04520698422164,0.2432822431714636,,,,,,High
ATS,Utah Jazz,Toronto Raptors,Utah Jazz,2026-02-01,0.3896912897548137,-110.0,0.5238095238095238,-7.278901100158691,10.5,3.2210988998413086,10.5,,High
TOTAL,Over,Toronto Raptors,Utah Jazz,2026-02-01,0.39522226543834627,103.68512612658957,0.4909538654179901,7.707168579101591,225.5,,,233.2071685791016,High
ML,Los Angeles Clippers,Phoenix Suns,Los Angeles Clippers,2026-02-01,0.531301889154367,124.5646563559857,0.4453060495925833,,,,,,High
ATS,Los Angeles Clippers,Phoenix Suns,Los Angeles Clippers,2026-02-01,0.42525853409000425,-135.0,0.574468085106383,-10.928048133850098,2.5,-8.428048133850098,2.5,,High
TOTAL,Over,Phoenix Suns,Los Angeles Clippers,2026-02-01,0.6699371494165638,-100.8264090273917,0.5020575207996648,15.806747436523438,210.0,,,225.80674743652344,High
ML,Chicago Bulls,Miami Heat,Chicago Bulls,2026-02-01,2.3611663283862176,567.809073157772,0.14974339825475041,,,,,,High
ATS,Chicago Bulls,Miami Heat,Chicago Bulls,2026-02-01,0.673018110966869,-110.0,0.5238095238095238,-13.882766485214233,13.5,-0.3827664852142334,13.5,,High
TOTAL,Over,Miami Heat,Chicago Bulls,2026-02-01,0.08820306755869045,100.9570241073228,0.4976188338985063,1.6678314208984375,228.5,,,230.16783142089844,Low
