date,home_team,visitor_team,home_tri,away_tri,home_pts,visitor_pts,pred_margin,pred_total,actual_margin,total_actual,margin_error,total_error
2025-12-04,Philadelphia 76ers,Golden State Warriors,PHI,GSW,,,,,,0.0,,
2025-12-04,Washington Wizards,Boston Celtics,WAS,BOS,,,,,,0.0,,
2025-12-04,Brooklyn Nets,Utah Jazz,BKN,UTA,,,,,,0.0,,
2025-12-04,Toronto Raptors,Los Angeles Lakers,TOR,LAL,,,,,,0.0,,
2025-12-04,New Orleans Pelicans,Minnesota Timberwolves,NOP,MIN,,,,,,0.0,,
