date,home_team,visitor_team,h1_total,q1_total,q2_total,q3_total,q4_total,h1_spread,h1_home_spread_price,h1_away_spread_price,q1_spread,q1_home_spread_price,q1_away_spread_price,q2_spread,q2_home_spread_price,q2_away_spread_price,q3_spread,q3_home_spread_price,q3_away_spread_price,q4_spread,q4_home_spread_price,q4_away_spread_price
2026-02-27,Detroit Pistons,Cleveland Cavaliers,110.5,56.0,55.0,59.5,56.5,-3.0,-115,-105,-1.5,-115,-105,-1.5,-110,-110,-1.5,-105.0,-115.0,-1.5,-105.0,-115.0
2026-02-27,Boston Celtics,Brooklyn Nets,108.0,54.5,53.5,51.5,,-10.0,-110,-110,-5.5,-110,-110,-5.0,-105,-115,-4.5,-105.0,-115.0,-3.5,-115.0,-105.0
2026-02-27,Milwaukee Bucks,New York Knicks,112.5,56.5,55.5,54.5,51.5,5.0,-110,-110,2.5,-110,-110,2.5,-110,-110,2.5,-120.0,,1.5,-105.0,-115.0
2026-02-27,Dallas Mavericks,Memphis Grizzlies,121.5,61.5,60.0,59.5,,-2.0,-115,-105,-1.0,-115,-105,-1.0,-110,-110,-1.5,-105.0,-115.0,,,
2026-02-27,Oklahoma City Thunder,Denver Nuggets,113.5,58.0,56.0,61.5,58.5,-5.0,-110,-110,-2.5,-110,-110,-2.5,-110,-110,-2.5,,-120.0,-1.5,-115.0,-105.0
