game_id,expected_threes_0_3,prob_ge_1
0022500386,1.037481527312723,0.6456540302075816
0022500387,1.1576629896848885,0.6857803419409945
0022500388,1.229198097652604,0.7074729382108589
0022500389,1.1085510368320475,0.6699631740078185
0022500390,1.1770130296412886,0.6918020567797574
0022500391,1.2009988092325463,0.6991064734587855
0022500392,1.348662554954157,0.7404127877892166
0022500393,1.179629643301518,0.6926074375833216
0022500394,1.17400276613837,0.6908729019608293
0022500395,1.1250512504062888,0.6753641707861455
