player,team,plays,ladders
Aaron Gordon,DEN,"[{'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 122.0, 'edge': 0.3104971829129342, 'ev': 0.689303746066714, 'ev_pct': 68.93037460667139, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 120.0, 'edge': 0.3064021788179301, 'ev': 0.6740847933994463, 'ev_pct': 67.40847933994462, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 120.0, 'edge': 0.3064021788179301, 'ev': 0.6740847933994463, 'ev_pct': 67.40847933994462, 'book': 'betrivers'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 120.0, 'edge': 0.3064021788179301, 'ev': 0.6740847933994463, 'ev_pct': 67.40847933994462, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 118.0, 'edge': 0.3022320370331094, 'ev': 0.6588658407321786, 'ev_pct': 65.88658407321786, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 115.0, 'edge': 0.2958313542936172, 'ev': 0.6360374117312769, 'ev_pct': 63.603741173127695, 'book': 'fanatics'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 114.0, 'edge': 0.2936579137372164, 'ev': 0.6284279353976431, 'ev_pct': 62.84279353976431, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': 110.0, 'edge': 0.2847571571729085, 'ev': 0.5979900300631079, 'ev_pct': 59.79900300631079, 'book': 'betmgm'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -260.0, 'edge': 0.2081521348218598, 'ev': 0.2882106482148828, 'ev_pct': 28.821064821488278, 'book': 'bovada'}]",[]
Ajay Mitchell,OKC,"[{'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': 105.0, 'edge': 0.1562767915723618, 'ev': 0.3203674227233418, 'ev_pct': 32.03674227233418, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': -104.0, 'edge': 0.1342777480525149, 'ev': 0.2633909673337792, 'ev_pct': 26.33909673337792, 'book': 'fanduel'}, {'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': -105.0, 'edge': 0.1318865476699228, 'ev': 0.2574927835460397, 'ev_pct': 25.749278354603973, 'book': 'fanatics'}, {'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': -110.0, 'edge': 0.1202721458116184, 'ev': 0.2296104601858171, 'ev_pct': 22.961046018581712, 'book': 'draftkings'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': -160.0, 'edge': 0.1187821930098262, 'ev': 0.1930210636409677, 'ev_pct': 19.30210636409677, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 215.0, 'edge': 0.2659302518952204, 'ev': 0.8376802934699443, 'ev_pct': 83.76802934699444, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 107.0, 'edge': 0.2236559622522114, 'ev': 0.4629678418620777, 'ev_pct': 46.296784186207766, 'book': 'betrivers'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 105.0, 'edge': 0.2189428716430445, 'ev': 0.4488328868682412, 'ev_pct': 44.883288686824116, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 100.0, 'edge': 0.2067477496918249, 'ev': 0.4134954993836499, 'ev_pct': 41.34954993836499, 'book': 'fanduel'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 100.0, 'edge': 0.2067477496918249, 'ev': 0.4134954993836499, 'ev_pct': 41.34954993836499, 'book': 'fanatics'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': -101.0, 'edge': 0.2042601875027702, 'ev': 0.4064979969114536, 'ev_pct': 40.64979969114536, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': -106.0, 'edge': 0.1921846428957084, 'ev': 0.3734909097784523, 'ev_pct': 37.34909097784523, 'book': 'williamhill_us'}]",[]
Al Horford,GSW,"[{'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 146.0, 'edge': 0.120321890632893, 'ev': 0.2959918509569167, 'ev_pct': 29.59918509569167, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -118.0, 'edge': 0.2066896145476789, 'ev': 0.3818503048423221, 'ev_pct': 38.18503048423221, 'book': 'betmgm'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -120.0, 'edge': 0.2025194727628583, 'ev': 0.3712857000652402, 'ev_pct': 37.12857000652402, 'book': 'fanatics'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -121.0, 'edge': 0.2004627060002091, 'ev': 0.3661343638516217, 'ev_pct': 36.61343638516217, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -123.0, 'edge': 0.1964045114909463, 'ev': 0.356082976117732, 'ev_pct': 35.608297611773196, 'book': 'betonlineag'}]",[]
Alperen Sengun,HOU,"[{'market': 'ra', 'side': 'UNDER', 'line': 17.5, 'price': -109.0, 'edge': 0.1642203635722982, 'ev': 0.3148812475835808, 'ev_pct': 31.488124758358083, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 18.5, 'price': -160.0, 'edge': 0.1549402281113573, 'ev': 0.2517778706809557, 'ev_pct': 25.17778706809557, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 17.5, 'price': -115.0, 'edge': 0.1508677431205345, 'ev': 0.2820570849644774, 'ev_pct': 28.20570849644774, 'book': 'fanatics'}, {'market': 'ra', 'side': 'UNDER', 'line': 17.5, 'price': -115.0, 'edge': 0.1508677431205345, 'ev': 0.2820570849644774, 'ev_pct': 28.20570849644774, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 17.5, 'price': -118.0, 'edge': 0.1444670603810423, 'ev': 0.2668967725683662, 'ev_pct': 26.689677256836617, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 16.5, 'price': 120.0, 'edge': 0.1355418474453774, 'ev': 0.2981920643798302, 'ev_pct': 29.81920643798302, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 17.5, 'price': -130.0, 'edge': 0.1205340727464192, 'ev': 0.2132525902436648, 'ev_pct': 21.32525902436648, 'book': 'betmgm'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': -108.0, 'edge': 0.2345871040100035, 'ev': 0.4517973855007475, 'ev_pct': 45.17973855007475, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': -110.0, 'edge': 0.2300083494312489, 'ev': 0.4391068489142025, 'ev_pct': 43.910684891420246, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': 145.0, 'edge': 0.2298749718320158, 'ev': 0.5631936809884389, 'ev_pct': 56.31936809884389, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': -113.0, 'edge': 0.2233014413158901, 'ev': 0.4209133362857045, 'ev_pct': 42.091333628570446, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': -114.0, 'edge': 0.221107592866941, 'ev': 0.415061621697591, 'ev_pct': 41.5061621697591, 'book': 'betrivers'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': -115.0, 'edge': 0.2189341523105402, 'ev': 0.409311676058836, 'ev_pct': 40.9311676058836, 'book': 'fanatics'}, {'market': 'reb', 'side': 'UNDER', 'line': 11.5, 'price': -170.0, 'edge': 0.216479260160435, 'ev': 0.3438200014312793, 'ev_pct': 34.382000143127925, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': -119.0, 'edge': 0.2104388778069827, 'ev': 0.3872782709220944, 'ev_pct': 38.72782709220944, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': -123.0, 'edge': 0.2022483665143153, 'ev': 0.3666779327861165, 'ev_pct': 36.66779327861165, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'UNDER', 'line': 12.5, 'price': -260.0, 'edge': 0.1897850966779036, 'ev': 0.2627793646309435, 'ev_pct': 26.27793646309435, 'book': 'bovada'}]",[]
Ayo Dosunmu,CHI,"[{'market': 'pa', 'side': 'OVER', 'line': 16.5, 'price': 110.0, 'edge': 0.1953203322944917, 'ev': 0.4101726978184327, 'ev_pct': 41.01726978184327, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 15.5, 'price': -110.0, 'edge': 0.1920482552777517, 'ev': 0.3666375782575261, 'ev_pct': 36.663757825752604, 'book': 'fanatics'}, {'market': 'pa', 'side': 'OVER', 'line': 15.5, 'price': -112.0, 'edge': 0.1875558922948227, 'ev': 0.3550165104152002, 'ev_pct': 35.50165104152002, 'book': 'fanduel'}, {'market': 'pa', 'side': 'OVER', 'line': 15.5, 'price': -115.0, 'edge': 0.180974058157043, 'ev': 0.3383428043805586, 'ev_pct': 33.834280438055856, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 15.5, 'price': -117.0, 'edge': 0.1766872721748331, 'ev': 0.3277020347174255, 'ev_pct': 32.77020347174255, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': 105.0, 'edge': 0.2723228102651844, 'ev': 0.5582617610436281, 'ev_pct': 55.826176104362816, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': -105.0, 'edge': 0.2479325663627454, 'ev': 0.4840588200415505, 'ev_pct': 48.405882004155046, 'book': 'fanatics'}, {'market': 'pr', 'side': 'OVER', 'line': 14.5, 'price': -125.0, 'edge': 0.2413192684532269, 'ev': 0.4343746832158085, 'ev_pct': 43.43746832158085, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': -110.0, 'edge': 0.2363181645044411, 'ev': 0.4511528595084785, 'ev_pct': 45.11528595084785, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 13.5, 'price': -165.0, 'edge': 0.2073943950062172, 'ev': 0.333087967737258, 'ev_pct': 33.3087967737258, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 19.5, 'price': 115.0, 'edge': 0.307780149437516, 'ev': 0.6617273212906594, 'ev_pct': 66.17273212906593, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 18.5, 'price': -105.0, 'edge': 0.2927809682348107, 'ev': 0.571619985601297, 'ev_pct': 57.1619985601297, 'book': 'fanatics'}, {'market': 'pra', 'side': 'OVER', 'line': 18.5, 'price': -108.0, 'edge': 0.2857453209552609, 'ev': 0.5503243218397619, 'ev_pct': 55.03243218397619, 'book': 'fanduel'}, {'market': 'pra', 'side': 'OVER', 'line': 18.5, 'price': -108.0, 'edge': 0.2857453209552609, 'ev': 0.5503243218397619, 'ev_pct': 55.03243218397619, 'book': 'betonlineag'}, {'market': 'pra', 'side': 'OVER', 'line': 18.5, 'price': -110.0, 'edge': 0.2811665663765064, 'ev': 0.5367725358096941, 'ev_pct': 53.677253580969406, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 18.5, 'price': -112.0, 'edge': 0.2766742033935774, 'ev': 0.523704742137843, 'ev_pct': 52.3704742137843, 'book': 'draftkings'}, {'market': 'pra', 'side': 'OVER', 'line': 18.5, 'price': -114.0, 'edge': 0.2722658098121985, 'ev': 0.511095467542197, 'ev_pct': 51.10954675421971, 'book': 'betrivers'}, {'market': 'pra', 'side': 'OVER', 'line': 18.5, 'price': -115.0, 'edge': 0.2700923692557977, 'ev': 0.5049552990434478, 'ev_pct': 50.495529904344785, 'book': 'betmgm'}, {'market': 'pra', 'side': 'OVER', 'line': 17.5, 'price': -135.0, 'edge': 0.2596685627295904, 'ev': 0.4520156462329907, 'ev_pct': 45.20156462329907, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 16.5, 'price': -180.0, 'edge': 0.2174616799665568, 'ev': 0.3382737243924218, 'ev_pct': 33.82737243924218, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 5.5, 'price': -130.0, 'edge': 0.1518268148626242, 'ev': 0.2686166724492583, 'ev_pct': 26.86166724492583, 'book': 'fanatics'}, {'market': 'ra', 'side': 'OVER', 'line': 5.5, 'price': -135.0, 'edge': 0.142576121060589, 'ev': 0.2481880625869513, 'ev_pct': 24.81880625869513, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 165.0, 'edge': 0.2494003975740344, 'ev': 0.6609110535711912, 'ev_pct': 66.09110535711912, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': -110.0, 'edge': 0.2204761037379935, 'ev': 0.4209089253179877, 'ev_pct': 42.090892531798765, 'book': 'betmgm'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': -125.0, 'edge': 0.1887300719919618, 'ev': 0.3397141295855312, 'ev_pct': 33.971412958553124, 'book': 'betrivers'}]",[]
Brandin Podziemski,GSW,"[{'market': 'pa', 'side': 'UNDER', 'line': 13.5, 'price': 120.0, 'edge': 0.1800139896578342, 'ev': 0.3960307772472353, 'ev_pct': 39.603077724723526, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 17.5, 'price': 140.0, 'edge': 0.2115450870947697, 'ev': 0.5077082090274474, 'ev_pct': 50.77082090274474, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 6.5, 'price': 175.0, 'edge': 0.1284728073522723, 'ev': 0.3533002202187488, 'ev_pct': 35.33002202187488, 'book': 'bovada'}]",[]
Brandon Ingram,TOR,"[{'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -111.0, 'edge': 0.2407452809776989, 'ev': 0.4576329214981485, 'ev_pct': 45.76329214981485, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -114.0, 'edge': 0.2341013513147677, 'ev': 0.4394534138715814, 'ev_pct': 43.94534138715814, 'book': 'fanduel'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -115.0, 'edge': 0.2319279107583669, 'ev': 0.4336043548960772, 'ev_pct': 43.36043548960772, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -115.0, 'edge': 0.2319279107583669, 'ev': 0.4336043548960772, 'ev_pct': 43.36043548960772, 'book': 'bovada'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -118.0, 'edge': 0.2255272280188747, 'ev': 0.4166519975263956, 'ev_pct': 41.66519975263956, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -120.0, 'edge': 0.221357086234054, 'ev': 0.4058213247624324, 'ev_pct': 40.58213247624324, 'book': 'betrivers'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -120.0, 'edge': 0.221357086234054, 'ev': 0.4058213247624324, 'ev_pct': 40.58213247624324, 'book': 'fanatics'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -130.0, 'edge': 0.2015942403842516, 'ev': 0.3566667329875221, 'ev_pct': 35.66667329875221, 'book': 'betmgm'}]",[]
Brandon Williams,DAL,"[{'market': 'pr', 'side': 'OVER', 'line': 16.5, 'price': 105.0, 'edge': 0.2602786465535402, 'ev': 0.5335712254347575, 'ev_pct': 53.357122543475754, 'book': 'fanatics'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': -120.0, 'edge': 0.2404432267217801, 'ev': 0.4408125823232635, 'ev_pct': 44.08125823232635, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 16.5, 'price': -105.0, 'edge': 0.2358884026511012, 'ev': 0.4605440242235785, 'ev_pct': 46.054402422357846, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': -125.0, 'edge': 0.2303422166207699, 'ev': 0.4146159899173859, 'ev_pct': 41.46159899173859, 'book': 'fanduel'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': -135.0, 'edge': 0.2114296870699424, 'ev': 0.3680442700847147, 'ev_pct': 36.80442700847147, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 20.5, 'price': 100.0, 'edge': 0.2287958258206511, 'ev': 0.4575916516413023, 'ev_pct': 45.75916516413023, 'book': 'fanatics'}, {'market': 'pra', 'side': 'OVER', 'line': 21.5, 'price': 115.0, 'edge': 0.2256642686547446, 'ev': 0.4851781776077007, 'ev_pct': 48.51781776077007, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 20.5, 'price': -102.0, 'edge': 0.2238453307711462, 'ev': 0.4433015374095248, 'ev_pct': 44.33015374095248, 'book': 'fanduel'}, {'market': 'pra', 'side': 'OVER', 'line': 20.5, 'price': -104.0, 'edge': 0.2189919042520237, 'ev': 0.4295610429558927, 'ev_pct': 42.95610429558927, 'book': 'draftkings'}, {'market': 'pra', 'side': 'OVER', 'line': 20.5, 'price': -105.0, 'edge': 0.2166007038694316, 'ev': 0.4228870885069855, 'ev_pct': 42.28870885069855, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 20.5, 'price': -106.0, 'edge': 0.2142327190245346, 'ev': 0.4163390577269258, 'ev_pct': 41.63390577269258, 'book': 'betonlineag'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': -146.0, 'edge': 0.1980098653341265, 'ev': 0.3336330607684598, 'ev_pct': 33.36330607684598, 'book': 'draftkings'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': -150.0, 'edge': 0.1915058002934762, 'ev': 0.3191763338224602, 'ev_pct': 31.91763338224602, 'book': 'fanatics'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 155.0, 'edge': 0.3547398970260628, 'ev': 0.9045867374164602, 'ev_pct': 90.45867374164602, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': -139.0, 'edge': 0.2592920545644588, 'ev': 0.4458331010137097, 'ev_pct': 44.58331010137097, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': -140.0, 'edge': 0.2575486793901212, 'ev': 0.4415120218116365, 'ev_pct': 44.151202181163654, 'book': 'fanatics'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': -141.0, 'edge': 0.2558197720595542, 'ev': 0.4372522345131387, 'ev_pct': 43.72522345131387, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': -141.0, 'edge': 0.2558197720595542, 'ev': 0.4372522345131387, 'ev_pct': 43.72522345131387, 'book': 'betrivers'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': -145.0, 'edge': 0.2490452780295771, 'ev': 0.4208006421879061, 'ev_pct': 42.08006421879061, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': -145.0, 'edge': 0.2490452780295771, 'ev': 0.4208006421879061, 'ev_pct': 42.08006421879061, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': -148.0, 'edge': 0.2441078191750675, 'ev': 0.4090455348338969, 'ev_pct': 40.90455348338969, 'book': 'fanduel'}]",[]
Cam Whitmore,WAS,"[{'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': 120.0, 'edge': 0.2309066746353128, 'ev': 0.5079946841976882, 'ev_pct': 50.79946841976882, 'book': 'betmgm'}, {'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': 115.0, 'edge': 0.2203358501109999, 'ev': 0.4737220777386498, 'ev_pct': 47.372207773864986, 'book': 'fanatics'}, {'market': 'pa', 'side': 'OVER', 'line': 11.5, 'price': -105.0, 'edge': 0.2669992709759425, 'ev': 0.5212842909530306, 'ev_pct': 52.12842909530306, 'book': 'fanatics'}, {'market': 'pra', 'side': 'OVER', 'line': 15.5, 'price': -116.0, 'edge': 0.2663178324904608, 'ev': 0.4959021708443064, 'ev_pct': 49.59021708443064, 'book': 'betonlineag'}, {'market': 'pra', 'side': 'OVER', 'line': 15.5, 'price': -118.0, 'edge': 0.2620704658577731, 'ev': 0.4841640809914791, 'ev_pct': 48.416408099147915, 'book': 'betmgm'}]",[]
Cameron Johnson,DEN,"[{'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 130.0, 'edge': 0.1448529105059475, 'ev': 0.3331616941636793, 'ev_pct': 33.31616941636793, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 128.0, 'edge': 0.1410390279735295, 'ev': 0.3215689837796474, 'ev_pct': 32.15689837796474, 'book': 'betrivers'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 128.0, 'edge': 0.1410390279735295, 'ev': 0.3215689837796474, 'ev_pct': 32.15689837796474, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 125.0, 'edge': 0.1351910747571553, 'ev': 0.3041799182035993, 'ev_pct': 30.41799182035993, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 125.0, 'edge': 0.1351910747571553, 'ev': 0.3041799182035993, 'ev_pct': 30.41799182035993, 'book': 'fanatics'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 124.0, 'edge': 0.1332069477730282, 'ev': 0.2983835630115834, 'ev_pct': 29.838356301158342, 'book': 'fanduel'}, {'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 121.0, 'edge': 0.1271468314187943, 'ev': 0.2809944974355354, 'ev_pct': 28.09944974355354, 'book': 'draftkings'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': 150.0, 'edge': 0.1239338142695346, 'ev': 0.3098345356738367, 'ev_pct': 30.983453567383666, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 5.5, 'price': -105.0, 'edge': 0.111842701247627, 'ev': 0.2183595595787004, 'ev_pct': 21.83595595787004, 'book': 'betmgm'}, {'market': 'ra', 'side': 'OVER', 'line': 5.5, 'price': -105.0, 'edge': 0.111842701247627, 'ev': 0.2183595595787004, 'ev_pct': 21.83595595787004, 'book': 'fanatics'}]",[]
