game_id,expected_threes_0_3,prob_ge_1
0022500069,1.3070704682563197,0.7293883382446618
0022500070,1.2465990628462855,0.7125191595407544
0022500071,1.2813058132652,0.7223255273976914
0022500072,1.0422918626923907,0.6473544600648664
0022500073,1.182083479745876,0.6933608039587489
0022500074,1.2747891156983227,0.7205100979601021
0022500075,1.2587232802676043,0.7159835955290941
0022500076,1.1262050849136025,0.6757385307919233
0022500077,1.1590851642578373,0.6862268995323142
0022500078,1.0907305228290034,0.6640290304259959
0022500079,1.2302615828551442,0.7077838710468737
