date,game_id,team,player_id,player_name,prob_first_basket,fair_decimal,fair_american,rank,cum_prob
2026-03-22,0022501032,DEN,3112335,Nikola Jokic,0.1184319119669876,8.443670150987225,744,1,0.1184319119669876
2026-03-22,0022501032,DEN,4431767,Christian Braun,0.1126547455295736,8.876678876678877,788,2,0.2310866574965612
2026-03-22,0022501032,DEN,3936299,Jamal Murray,0.1097661623108665,9.110275689223064,811,3,0.3408528198074277
2026-03-22,0022501033,SAC,4898371,Maxime Raynaud,0.1152811148327773,8.674447687728945,767,1,0.1152811148327773
2026-03-22,0022501033,SAC,4431679,Precious Achiuwa,0.1137371713305527,8.79220037127277,779,2,0.22901828616332998
2026-03-22,0022501033,BKN,4278104,Michael Porter Jr.,0.1103685673256988,9.060550700535865,806,3,0.33938685348902875
2026-03-22,0022501034,NYK,3934672,Jalen Brunson,0.1187848269674711,8.418583631677532,742,1,0.1187848269674711
2026-03-22,0022501034,NYK,3934719,OG Anunoby,0.1087093282514803,9.19884260241837,820,2,0.2274941552189514
2026-03-22,0022501034,WAS,4395650,Leaky Black,0.1037735576254281,9.636366169593144,864,3,0.3312677128443795
2026-03-22,0022501035,MIN,4594268,Anthony Edwards,0.1148610390223186,8.706172332340563,771,1,0.1148610390223186
2026-03-22,0022501035,BOS,3917376,Jaylen Brown,0.1089982541405181,9.174458874458875,817,2,0.2238592931628367
2026-03-22,0022501035,BOS,3078576,Derrick White,0.10351295238994,9.660626780626787,866,3,0.3273722455527767
2026-03-22,0022501036,TOR,3913176,Brandon Ingram,0.1083323889496137,9.230849699669307,823,1,0.1083323889496137
2026-03-22,0022501036,TOR,4433134,Scottie Barnes,0.1061207032063959,9.423231940473327,842,2,0.2144530921560096
2026-03-22,0022501036,TOR,4395724,Immanuel Quickley,0.10278306835754,9.729228908806375,873,3,0.31723616051354964
