market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ML,Indiana Pacers,Indiana Pacers,Charlotte Hornets,2025-11-19,0.04650433203746643,27.63636363636364,0.7834757834757835,,,,,,High
ATS,Indiana Pacers,Indiana Pacers,Charlotte Hornets,2025-11-19,,,,16.33347988128662,1.5,14.83347988128662,-1.5,,High
TOTAL,Under,Indiana Pacers,Charlotte Hornets,2025-11-19,,,,-11.628036499023438,237.5,,,225.87196350097656,High
ML,Toronto Raptors,Philadelphia 76ers,Toronto Raptors,2025-11-19,0.14792340198188647,-122.63636363636364,0.5508370763576971,,,,,,High
TOTAL,Under,Philadelphia 76ers,Toronto Raptors,2025-11-19,,,,-7.059478759765597,234.0,,,226.9405212402344,High
ML,Sacramento Kings,Oklahoma City Thunder,Sacramento Kings,2025-11-19,1.701827079167729,1021.4545454545456,0.08916990920881972,,,,,,High
ATS,Sacramento Kings,Oklahoma City Thunder,Sacramento Kings,2025-11-19,,,,-8.398187637329102,18.5,10.101812362670898,18.5,,High
TOTAL,Under,Oklahoma City Thunder,Sacramento Kings,2025-11-19,,,,-2.1037139892578125,232.5,,,230.3962860107422,Medium
ML,Washington Wizards,Minnesota Timberwolves,Washington Wizards,2025-11-19,0.5556040074465243,788.5454545454545,0.11254348270922857,,,,,,High
TOTAL,Under,Minnesota Timberwolves,Washington Wizards,2025-11-19,,,,-14.874359130859347,238.5,,,223.62564086914065,High
ML,Portland Trail Blazers,Portland Trail Blazers,Chicago Bulls,2025-11-19,0.32696656718921724,124.54545454545456,0.44534412955465585,,,,,,High
ATS,Portland Trail Blazers,Portland Trail Blazers,Chicago Bulls,2025-11-19,,,,2.4573137760162354,3.0,-0.5426862239837646,-3.0,,Medium
TOTAL,Under,Portland Trail Blazers,Chicago Bulls,2025-11-19,,,,-17.747055053710966,244.5,,,226.75294494628903,High
ML,Cleveland Cavaliers,Cleveland Cavaliers,Houston Rockets,2025-11-19,0.23871414157317306,83.81818181818181,0.5440158259149357,,,,,,High
ATS,Cleveland Cavaliers,Cleveland Cavaliers,Houston Rockets,2025-11-19,,,,5.9842705726623535,1.5,4.4842705726623535,-1.5,,High
TOTAL,Under,Cleveland Cavaliers,Houston Rockets,2025-11-19,,,,-2.7181854248046875,233.5,,,230.7818145751953,Medium
ATS,Dallas Mavericks,Dallas Mavericks,New York Knicks,2025-11-19,,,,2.2487642765045166,5.5,-3.2512357234954834,-5.5,,Medium
TOTAL,Under,Dallas Mavericks,New York Knicks,2025-11-19,,,,-7.520263671875,230.5,,,222.979736328125,High
ML,Golden State Warriors,Miami Heat,Golden State Warriors,2025-11-19,0.19036628054524096,193.3636363636364,0.3408738766656337,,,,,,High
ATS,Golden State Warriors,Miami Heat,Golden State Warriors,2025-11-19,,,,-6.84591007232666,6.5,-0.3459100723266601,6.5,,High
TOTAL,Under,Miami Heat,Golden State Warriors,2025-11-19,,,,-6.359375,233.5,,,227.140625,High
ML,New Orleans Pelicans,New Orleans Pelicans,Denver Nuggets,2025-11-19,0.9908873325842404,637.0909090909091,0.1356684755796744,,,,,,High
ATS,New Orleans Pelicans,New Orleans Pelicans,Denver Nuggets,2025-11-19,,,,6.413290977478027,14.5,-8.086709022521973,-14.5,,High
TOTAL,Under,New Orleans Pelicans,Denver Nuggets,2025-11-19,,,,-3.428741455078125,234.5,,,231.07125854492188,Medium
