date,game_id,home,away,side,team,n_sims,player_id,player_name,split_type,split,n,pts_p10,pts_p50,pts_p90,reb_p10,reb_p50,reb_p90,ast_p10,ast_p50,ast_p90,threes_p10,threes_p50,threes_p90,pra_p10,pra_p50,pra_p90
2026-03-26,,CHA,NYK,home,CHA,2000,1642883,Sion James,scenario,close,559,2.0,6.0,12.0,0.0,2.0,4.0,0.0,1.0,3.0,0.0,1.0,2.0,5.0,10.0,16.0
2026-03-26,,CHA,NYK,home,CHA,2000,1642883,Sion James,scenario,medium,605,2.0,6.0,11.0,0.0,2.0,4.0,0.0,1.0,3.0,0.0,1.0,2.0,5.0,10.0,16.0
2026-03-26,,CHA,NYK,home,CHA,2000,1642883,Sion James,scenario,blowout,836,2.0,6.0,12.5,1.0,2.0,4.0,0.0,1.0,3.0,0.0,1.0,3.0,5.0,10.0,17.0
2026-03-26,,CHA,NYK,home,CHA,2000,1630182,Josh Green,scenario,close,559,2.0,6.0,12.0,0.0,2.0,4.0,0.0,1.0,3.0,0.0,1.0,3.0,4.0,9.0,16.0
2026-03-26,,CHA,NYK,home,CHA,2000,1630182,Josh Green,scenario,medium,605,2.0,6.0,12.0,0.0,2.0,4.0,0.0,1.0,3.0,0.0,1.0,3.0,4.0,9.0,16.0
2026-03-26,,CHA,NYK,home,CHA,2000,1630182,Josh Green,scenario,blowout,836,2.0,6.0,12.5,0.0,2.0,4.0,0.0,1.0,3.0,0.0,1.0,3.0,5.0,10.0,16.0
2026-03-26,,CHA,NYK,home,CHA,2000,1641750,Ryan Kalkbrenner,scenario,close,559,2.0,5.0,11.0,1.0,3.0,5.0,0.0,1.0,2.0,0.0,0.0,2.0,4.800000000000004,9.0,15.0
2026-03-26,,CHA,NYK,home,CHA,2000,1641750,Ryan Kalkbrenner,scenario,medium,605,2.0,6.0,11.0,1.0,3.0,5.0,0.0,1.0,2.0,0.0,1.0,2.0,5.0,10.0,16.0
2026-03-26,,CHA,NYK,home,CHA,2000,1641750,Ryan Kalkbrenner,scenario,blowout,836,2.0,6.0,11.0,1.0,3.0,5.0,0.0,1.0,2.0,0.0,1.0,2.0,5.0,10.0,16.0
2026-03-26,,CHA,NYK,home,CHA,2000,1629684,Grant Williams,scenario,close,559,0.0,3.0,7.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,5.0,9.0
2026-03-26,,CHA,NYK,home,CHA,2000,1629684,Grant Williams,scenario,medium,605,0.0,3.0,7.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,9.0
2026-03-26,,CHA,NYK,home,CHA,2000,1629684,Grant Williams,scenario,blowout,836,0.0,3.0,7.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,10.0
2026-03-26,,CHA,NYK,home,CHA,2000,1626192,Pat Connaughton,scenario,close,559,0.0,3.0,7.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,9.0
2026-03-26,,CHA,NYK,home,CHA,2000,1626192,Pat Connaughton,scenario,medium,605,0.0,3.0,7.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,9.0
2026-03-26,,CHA,NYK,home,CHA,2000,1626192,Pat Connaughton,scenario,blowout,836,0.0,3.0,7.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,9.0
2026-03-26,,CHA,NYK,home,CHA,2000,1630544,Tre Mann,scenario,close,559,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0
2026-03-26,,CHA,NYK,home,CHA,2000,1630544,Tre Mann,scenario,medium,605,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0
2026-03-26,,CHA,NYK,home,CHA,2000,1630544,Tre Mann,scenario,blowout,836,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0
2026-03-26,,CHA,NYK,home,CHA,2000,1641810,Antonio Reeves,scenario,close,559,0.0,2.0,6.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,7.0
2026-03-26,,CHA,NYK,home,CHA,2000,1641810,Antonio Reeves,scenario,medium,605,0.0,2.0,6.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,7.0
2026-03-26,,CHA,NYK,home,CHA,2000,1641810,Antonio Reeves,scenario,blowout,836,0.0,2.0,6.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,7.0
2026-03-26,,CHA,NYK,home,CHA,2000,1630214,Xavier Tillman,scenario,close,559,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0
2026-03-26,,CHA,NYK,home,CHA,2000,1630214,Xavier Tillman,scenario,medium,605,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0
2026-03-26,,CHA,NYK,home,CHA,2000,1630214,Xavier Tillman,scenario,blowout,836,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0
2026-03-26,,CHA,NYK,home,CHA,2000,1641790,PJ Hall,scenario,close,559,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0
2026-03-26,,CHA,NYK,home,CHA,2000,1641790,PJ Hall,scenario,medium,605,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0
2026-03-26,,CHA,NYK,home,CHA,2000,1641790,PJ Hall,scenario,blowout,836,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0
2026-03-26,,CHA,NYK,home,CHA,2000,1642275,Tidjane Salaün,scenario,close,559,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
2026-03-26,,CHA,NYK,home,CHA,2000,1642275,Tidjane Salaün,scenario,medium,605,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0
2026-03-26,,CHA,NYK,home,CHA,2000,1642275,Tidjane Salaün,scenario,blowout,836,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0
2026-03-26,,CHA,NYK,home,CHA,2000,1641809,Drew Peterson,scenario,close,559,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
2026-03-26,,CHA,NYK,home,CHA,2000,1641809,Drew Peterson,scenario,medium,605,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
2026-03-26,,CHA,NYK,home,CHA,2000,1641809,Drew Peterson,scenario,blowout,836,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
2026-03-26,,CHA,NYK,home,CHA,2000,1641787,Tosan Evbuomwan,scenario,close,559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-26,,CHA,NYK,home,CHA,2000,1641787,Tosan Evbuomwan,scenario,medium,605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-26,,CHA,NYK,home,CHA,2000,1641787,Tosan Evbuomwan,scenario,blowout,836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-26,,CHA,NYK,away,NYK,2000,1628384,OG Anunoby,scenario,close,559,12.0,19.0,28.0,3.0,5.0,8.0,1.0,3.0,5.0,0.0,2.0,4.0,19.0,27.0,36.0
2026-03-26,,CHA,NYK,away,NYK,2000,1628384,OG Anunoby,scenario,medium,605,11.0,19.0,27.0,2.0,5.0,8.0,1.0,3.0,5.0,0.0,2.0,4.0,18.0,27.0,36.0
2026-03-26,,CHA,NYK,away,NYK,2000,1628384,OG Anunoby,scenario,blowout,836,10.0,17.0,28.0,2.0,5.0,8.0,1.0,2.0,5.0,0.0,2.0,4.0,16.0,25.0,36.0
2026-03-26,,CHA,NYK,away,NYK,2000,1626157,Karl-Anthony Towns,scenario,close,559,10.0,17.0,25.0,4.0,7.0,11.0,1.0,2.0,5.0,0.0,1.0,3.0,19.0,27.0,36.0
2026-03-26,,CHA,NYK,away,NYK,2000,1626157,Karl-Anthony Towns,scenario,medium,605,10.0,17.0,25.0,4.0,7.0,11.0,1.0,2.0,4.0,0.0,1.0,3.0,20.0,27.0,35.0
2026-03-26,,CHA,NYK,away,NYK,2000,1626157,Karl-Anthony Towns,scenario,blowout,836,8.0,16.0,25.5,4.0,7.0,11.0,1.0,2.0,5.0,0.0,1.0,3.0,18.0,26.0,36.5
2026-03-26,,CHA,NYK,away,NYK,2000,1628973,Jalen Brunson,scenario,close,559,9.0,16.0,25.0,1.0,3.0,6.0,2.0,5.0,7.199999999999989,0.0,2.0,3.0,16.0,24.0,33.0
2026-03-26,,CHA,NYK,away,NYK,2000,1628973,Jalen Brunson,scenario,medium,605,8.0,15.0,24.0,1.0,3.0,6.0,2.0,5.0,7.0,0.0,1.0,3.0,16.0,23.0,32.0
2026-03-26,,CHA,NYK,away,NYK,2000,1628973,Jalen Brunson,scenario,blowout,836,8.0,15.0,24.0,1.0,3.0,6.0,2.0,4.0,7.0,0.0,1.0,3.0,14.0,22.0,32.0
2026-03-26,,CHA,NYK,away,NYK,2000,1642885,Mohamed Diawara,scenario,close,559,7.0,13.0,20.19999999999999,1.0,3.0,6.0,1.0,2.0,4.0,1.0,2.0,4.0,13.0,19.0,26.19999999999999
2026-03-26,,CHA,NYK,away,NYK,2000,1642885,Mohamed Diawara,scenario,medium,605,7.0,13.0,21.0,1.0,3.0,6.0,1.0,2.0,4.0,1.0,2.0,4.0,12.0,19.0,28.0
2026-03-26,,CHA,NYK,away,NYK,2000,1642885,Mohamed Diawara,scenario,blowout,836,6.0,13.0,21.0,1.0,3.0,6.0,1.0,2.0,4.0,0.0,2.0,4.0,11.0,18.0,27.0
2026-03-26,,CHA,NYK,away,NYK,2000,1628969,Mikal Bridges,scenario,close,559,6.0,12.0,20.0,2.0,4.0,7.0,1.0,4.0,6.0,0.0,1.0,3.0,14.0,21.0,29.0
2026-03-26,,CHA,NYK,away,NYK,2000,1628969,Mikal Bridges,scenario,medium,605,6.0,12.0,20.0,2.0,4.0,7.0,1.0,3.0,6.0,0.0,1.0,3.0,13.0,20.0,28.0
2026-03-26,,CHA,NYK,away,NYK,2000,1628969,Mikal Bridges,scenario,blowout,836,6.0,12.0,19.0,2.0,4.0,7.0,1.0,3.0,6.0,0.0,1.0,3.0,12.0,20.0,28.0
2026-03-26,,CHA,NYK,away,NYK,2000,203903,Jordan Clarkson,scenario,close,559,4.0,10.0,17.0,0.0,2.0,4.0,0.0,1.0,3.0,0.0,1.0,2.1999999999999886,8.0,14.0,21.0
2026-03-26,,CHA,NYK,away,NYK,2000,203903,Jordan Clarkson,scenario,medium,605,4.0,10.0,16.600000000000023,0.0,2.0,4.0,0.0,2.0,3.0,0.0,1.0,2.0,8.0,13.0,21.0
2026-03-26,,CHA,NYK,away,NYK,2000,203903,Jordan Clarkson,scenario,blowout,836,5.0,10.0,18.0,0.0,2.0,4.0,0.0,1.5,3.0,0.0,1.0,2.0,8.0,14.0,22.0
2026-03-26,,CHA,NYK,away,NYK,2000,1629011,Mitchell Robinson,scenario,close,559,3.0,8.0,13.0,3.0,5.0,8.0,0.0,1.0,3.0,0.0,0.0,2.0,9.0,14.0,21.0
2026-03-26,,CHA,NYK,away,NYK,2000,1629011,Mitchell Robinson,scenario,medium,605,2.0,7.0,13.0,2.0,5.0,8.0,0.0,1.0,3.0,0.0,0.0,2.0,9.0,14.0,21.0
2026-03-26,,CHA,NYK,away,NYK,2000,1629011,Mitchell Robinson,scenario,blowout,836,3.0,7.5,13.0,3.0,5.0,8.0,0.0,1.0,3.0,0.0,0.0,2.0,9.0,14.0,21.0
2026-03-26,,CHA,NYK,away,NYK,2000,1628404,Josh Hart,scenario,close,559,2.0,7.0,13.0,1.0,3.0,5.0,0.0,2.0,4.0,0.0,1.0,2.0,6.0,11.0,18.0
2026-03-26,,CHA,NYK,away,NYK,2000,1628404,Josh Hart,scenario,medium,605,2.0,7.0,13.0,1.0,2.0,5.0,0.0,2.0,3.0,0.0,1.0,2.0,6.0,11.0,18.0
2026-03-26,,CHA,NYK,away,NYK,2000,1628404,Josh Hart,scenario,blowout,836,2.0,7.0,13.0,1.0,2.0,5.0,0.0,2.0,3.0,0.0,1.0,2.0,6.0,11.0,19.0
2026-03-26,,CHA,NYK,away,NYK,2000,1630631,Jose Alvarado,scenario,close,559,2.0,7.0,12.0,0.0,2.0,4.0,1.0,3.0,5.0,0.0,1.0,2.1999999999999886,6.0,12.0,18.0
2026-03-26,,CHA,NYK,away,NYK,2000,1630631,Jose Alvarado,scenario,medium,605,2.0,6.0,13.0,0.0,2.0,4.0,1.0,3.0,5.0,0.0,1.0,2.0,6.0,11.0,18.0
2026-03-26,,CHA,NYK,away,NYK,2000,1630631,Jose Alvarado,scenario,blowout,836,2.0,7.0,14.0,0.0,2.0,4.0,1.0,3.0,6.0,0.0,1.0,2.0,6.0,12.0,19.0
2026-03-26,,CHA,NYK,away,NYK,2000,1630574,Ariel Hukporti,scenario,close,559,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0
2026-03-26,,CHA,NYK,away,NYK,2000,1630574,Ariel Hukporti,scenario,medium,605,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0
2026-03-26,,CHA,NYK,away,NYK,2000,1630574,Ariel Hukporti,scenario,blowout,836,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0
2026-03-26,,CHA,NYK,away,NYK,2000,1631110,Jeremy Sochan,scenario,close,559,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0
2026-03-26,,CHA,NYK,away,NYK,2000,1631110,Jeremy Sochan,scenario,medium,605,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0
2026-03-26,,CHA,NYK,away,NYK,2000,1631110,Jeremy Sochan,scenario,blowout,836,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0
2026-03-26,,CHA,NYK,away,NYK,2000,1641794,Dillon Jones,scenario,close,559,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
2026-03-26,,CHA,NYK,away,NYK,2000,1641794,Dillon Jones,scenario,medium,605,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0
2026-03-26,,CHA,NYK,away,NYK,2000,1641794,Dillon Jones,scenario,blowout,836,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0
2026-03-26,,CHA,NYK,away,NYK,2000,1642359,Pacôme Dadiet,scenario,close,559,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
2026-03-26,,CHA,NYK,away,NYK,2000,1642359,Pacôme Dadiet,scenario,medium,605,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
2026-03-26,,CHA,NYK,away,NYK,2000,1642359,Pacôme Dadiet,scenario,blowout,836,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,3.0
2026-03-26,,CHA,NYK,away,NYK,2000,1642278,Tyler Kolek,scenario,close,559,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
2026-03-26,,CHA,NYK,away,NYK,2000,1642278,Tyler Kolek,scenario,medium,605,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
2026-03-26,,CHA,NYK,away,NYK,2000,1642278,Tyler Kolek,scenario,blowout,836,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
2026-03-26,,DET,NOP,home,DET,2000,1629130,Duncan Robinson,scenario,close,435,10.0,18.0,28.0,1.0,3.0,6.0,1.0,3.0,5.0,1.0,3.0,5.600000000000023,16.0,25.0,34.0
2026-03-26,,DET,NOP,home,DET,2000,1629130,Duncan Robinson,scenario,medium,540,11.0,19.0,28.0,1.0,3.0,6.0,1.0,3.0,5.0,1.0,3.0,5.0,16.0,25.0,35.0
2026-03-26,,DET,NOP,home,DET,2000,1629130,Duncan Robinson,scenario,blowout,1025,11.0,19.0,28.0,1.0,4.0,6.0,1.0,3.0,5.0,1.0,3.0,6.0,17.0,26.0,35.60000000000002
2026-03-26,,DET,NOP,home,DET,2000,1631105,Jalen Duren,scenario,close,435,10.0,17.0,25.0,4.400000000000006,8.0,12.0,0.0,2.0,4.0,0.0,1.0,3.0,19.400000000000006,27.0,36.0
2026-03-26,,DET,NOP,home,DET,2000,1631105,Jalen Duren,scenario,medium,540,9.0,16.0,24.0,5.0,8.0,12.0,0.0,2.0,4.0,0.0,1.0,3.0,18.0,26.0,35.0
2026-03-26,,DET,NOP,home,DET,2000,1631105,Jalen Duren,scenario,blowout,1025,9.0,17.0,25.0,5.0,8.0,12.0,0.0,2.0,4.0,0.0,1.0,3.0,19.0,27.0,36.0
2026-03-26,,DET,NOP,home,DET,2000,1642450,Daniss Jenkins,scenario,close,435,10.0,17.0,26.600000000000023,2.0,5.0,8.0,3.0,5.0,8.0,1.0,2.0,4.0,19.0,27.0,37.0
2026-03-26,,DET,NOP,home,DET,2000,1642450,Daniss Jenkins,scenario,medium,540,8.0,16.0,24.0,2.0,5.0,8.0,3.0,5.0,8.0,0.0,2.0,4.0,18.0,27.0,35.10000000000002
2026-03-26,,DET,NOP,home,DET,2000,1642450,Daniss Jenkins,scenario,blowout,1025,9.0,17.0,25.0,2.0,5.0,8.0,2.0,5.0,8.0,0.0,2.0,4.0,18.0,27.0,36.60000000000002
2026-03-26,,DET,NOP,home,DET,2000,202699,Tobias Harris,scenario,close,435,8.0,15.0,23.0,3.0,5.0,9.0,1.0,3.0,5.0,0.0,2.0,4.0,16.0,24.0,32.0
2026-03-26,,DET,NOP,home,DET,2000,202699,Tobias Harris,scenario,medium,540,8.0,15.0,23.0,3.0,5.0,8.0,1.0,3.0,6.0,0.0,2.0,4.0,15.900000000000006,24.0,32.10000000000002
2026-03-26,,DET,NOP,home,DET,2000,202699,Tobias Harris,scenario,blowout,1025,8.0,15.0,24.0,3.0,5.0,9.0,1.0,3.0,6.0,0.0,2.0,4.0,16.0,24.0,33.0
2026-03-26,,DET,NOP,home,DET,2000,1629750,Javonte Green,scenario,close,435,3.0,9.0,15.0,1.0,3.0,5.0,0.0,1.0,3.0,0.0,1.0,3.0,7.0,13.0,20.0
2026-03-26,,DET,NOP,home,DET,2000,1629750,Javonte Green,scenario,medium,540,4.0,9.0,16.0,1.0,3.0,5.0,0.0,1.0,3.0,0.0,1.0,3.0,8.0,14.0,21.0
2026-03-26,,DET,NOP,home,DET,2000,1629750,Javonte Green,scenario,blowout,1025,5.0,10.0,17.0,1.0,3.0,5.0,0.0,1.0,3.0,0.0,1.0,3.0,9.0,15.0,23.0
2026-03-26,,DET,NOP,home,DET,2000,1627747,Caris LeVert,scenario,close,435,2.0,7.0,12.0,1.0,2.0,4.600000000000023,0.0,2.0,4.0,0.0,1.0,2.0,7.0,11.0,18.0
2026-03-26,,DET,NOP,home,DET,2000,1627747,Caris LeVert,scenario,medium,540,2.0,7.0,12.0,1.0,2.0,5.0,1.0,2.0,4.0,0.0,1.0,2.0,6.900000000000006,11.0,18.0
2026-03-26,,DET,NOP,home,DET,2000,1627747,Caris LeVert,scenario,blowout,1025,2.0,7.0,14.0,1.0,3.0,5.0,1.0,2.0,5.0,0.0,1.0,2.6000000000000227,7.0,13.0,20.0
2026-03-26,,DET,NOP,home,DET,2000,1630194,Paul Reed,scenario,close,435,2.0,6.0,12.0,1.0,3.0,6.0,0.0,1.0,3.0,0.0,0.0,1.0,6.0,11.0,17.0
2026-03-26,,DET,NOP,home,DET,2000,1630194,Paul Reed,scenario,medium,540,2.0,6.0,12.0,1.0,3.0,6.0,0.0,1.0,3.0,0.0,0.0,2.0,6.0,11.0,18.0
2026-03-26,,DET,NOP,home,DET,2000,1630194,Paul Reed,scenario,blowout,1025,2.0,7.0,13.0,2.0,4.0,6.0,0.0,1.0,3.0,0.0,0.0,2.0,7.0,12.0,19.0
2026-03-26,,DET,NOP,home,DET,2000,1631204,Marcus Sasser,scenario,close,435,2.0,7.0,13.0,0.0,1.0,3.0,0.0,2.0,4.0,0.0,1.0,3.0,6.0,11.0,17.600000000000023
2026-03-26,,DET,NOP,home,DET,2000,1631204,Marcus Sasser,scenario,medium,540,2.0,8.0,14.0,0.0,2.0,3.0,0.0,2.0,4.0,0.0,1.0,3.0,6.0,11.0,18.0
2026-03-26,,DET,NOP,home,DET,2000,1631204,Marcus Sasser,scenario,blowout,1025,3.0,8.0,15.0,0.0,2.0,4.0,1.0,2.0,5.0,0.0,1.0,3.0,6.0,12.0,20.0
2026-03-26,,DET,NOP,home,DET,2000,1641842,Ronald Holland II,scenario,close,435,2.0,7.0,14.0,1.0,3.0,5.600000000000023,0.0,1.0,3.0,0.0,0.0,1.0,7.0,12.0,19.0
2026-03-26,,DET,NOP,home,DET,2000,1641842,Ronald Holland II,scenario,medium,540,2.0,7.0,13.0,1.0,3.0,6.0,0.0,1.0,3.0,0.0,0.0,2.0,7.0,12.0,19.0
2026-03-26,,DET,NOP,home,DET,2000,1641842,Ronald Holland II,scenario,blowout,1025,3.0,8.0,14.0,1.0,3.0,6.0,0.0,1.0,3.0,0.0,0.0,1.0,7.0,13.0,20.0
2026-03-26,,DET,NOP,home,DET,2000,1641709,Ausar Thompson,scenario,close,435,0.0,4.0,8.0,1.0,3.0,5.0,0.0,2.0,4.0,0.0,0.0,1.0,4.0,8.0,14.0
2026-03-26,,DET,NOP,home,DET,2000,1641709,Ausar Thompson,scenario,medium,540,0.0,4.0,8.0,1.0,3.0,5.0,0.0,2.0,4.0,0.0,0.0,1.0,4.0,9.0,14.0
2026-03-26,,DET,NOP,home,DET,2000,1641709,Ausar Thompson,scenario,blowout,1025,0.0,4.0,9.0,1.0,3.0,5.0,0.0,2.0,4.0,0.0,0.0,1.0,5.0,9.0,15.0
2026-03-26,,DET,NOP,home,DET,2000,1628989,Kevin Huerter,scenario,close,435,0.0,3.0,7.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,4.0,9.0
2026-03-26,,DET,NOP,home,DET,2000,1628989,Kevin Huerter,scenario,medium,540,0.0,2.0,7.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,4.0,10.0
