market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ATS,Phoenix Suns,Boston Celtics,Phoenix Suns,2026-03-16,0.8445652343790527,-105.0,0.5121951219512195,-19.154334297180924,8.5,-10.654334297180922,8.5,,High
TOTAL,Over,Boston Celtics,Phoenix Suns,2026-03-16,0.2514236330228865,-100.0,0.5,5.128273656020411,213.5,,,218.6282736560204,High
ATS,Brooklyn Nets,Brooklyn Nets,Portland Trail Blazers,2026-03-16,0.5332102162462894,-110.0,0.5238095238095238,10.233393393607784,10.0,0.233393393607785,-10.0,,High
TOTAL,Over,Brooklyn Nets,Portland Trail Blazers,2026-03-16,0.18763977054871805,-100.0,0.5,3.79811660313257,222.0,,,225.79811660313257,Medium
ATS,Memphis Grizzlies,Chicago Bulls,Memphis Grizzlies,2026-03-16,0.6079669453381414,-110.0,0.5238095238095238,-12.045894321548326,6.0,-6.045894321548326,6.0,,High
TOTAL,Under,Chicago Bulls,Memphis Grizzlies,2026-03-16,0.8191302551851815,-100.2890674683471,0.5007216256783281,-21.538889470602413,243.5,,,221.9611105293976,High
ML,Houston Rockets,Houston Rockets,Los Angeles Lakers,2026-03-16,0.026787560999347204,-131.50835318207672,0.5680501432216054,,,,,,Medium
ATS,Los Angeles Clippers,Los Angeles Clippers,San Antonio Spurs,2026-03-16,0.8444244554512287,-110.0,0.5238095238095238,21.920326590090262,9.5,12.420326590090262,-9.5,,High
TOTAL,Under,Los Angeles Clippers,San Antonio Spurs,2026-03-16,0.036579953247140695,-100.0,0.5,-0.7337959173366357,229.0,,,228.26620408266336,Low
ATS,New Orleans Pelicans,New Orleans Pelicans,Dallas Mavericks,2026-03-16,0.015468094171915192,-110.0,0.5238095238095238,0.960919972059056,-8.5,9.460919972059056,8.5,,Low
TOTAL,Under,New Orleans Pelicans,Dallas Mavericks,2026-03-16,0.8578062262193771,-100.0,0.5,-23.482726460514158,239.0,,,215.51727353948584,High
ATS,Washington Wizards,Washington Wizards,Golden State Warriors,2026-03-16,0.4700665449403624,-110.0,0.5238095238095238,8.867539772511103,7.5,1.3675397725111034,-7.5,,High
TOTAL,Under,Washington Wizards,Golden State Warriors,2026-03-16,0.23156729290607003,100.21226915729144,0.4994698897370653,-4.683472725014724,232.0,,,227.31652727498528,High
