date,home_team,visitor_team,home_tri,away_tri,actual_q1_total,actual_q2_total,actual_q3_total,actual_q4_total,actual_h1_total,actual_h2_total,actual_game_total,pred_q1_total,pred_q2_total,pred_q3_total,pred_q4_total,pred_h1_total,pred_h2_total,pred_game_total,err_q1_total,err_q2_total,err_q3_total,err_q4_total,err_h1_total,err_h2_total,err_game_total
2026-02-24,Phoenix Suns,Boston Celtics,PHX,BOS,47.0,49.0,41.0,41.0,96.0,82.0,178.0,54.15439769541782,53.981837400179046,54.9857116349409,53.36676176555598,108.13623509559687,108.35247340049688,216.48870849609372,-7.154397695417821,-4.981837400179046,-13.985711634940898,-12.366761765555978,-12.136235095596874,-26.352473400496876,-38.48870849609372
