date,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,edge,ev,bookmaker,bookmaker_title,commence_time
2025-10-15,201935.0,James Harden,LAC,ast,OVER,11.5,1200,0.07692307692307693,0.15009569928597322,0.07317262236289629,0.9512440907176518,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1630567.0,Scottie Barnes,TOR,ast,OVER,3.5,-235,0.7014925373134329,0.7705397113037475,0.06904717399031468,0.09842895015640607,bovada,Bovada,2025-10-15T23:30:00+00:00
2025-10-15,1627734.0,Domantas Sabonis,SAC,ast,OVER,7.5,1200,0.07692307692307693,0.13837532835008048,0.06145225142700356,0.7988792685510463,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1630193.0,Immanuel Quickley,TOR,ast,OVER,7.5,450,0.18181818181818182,0.22422055145263187,0.04240236963445004,0.23321303298947527,bovada,Bovada,2025-10-15T23:30:00+00:00
2025-10-15,1630567.0,Scottie Barnes,TOR,ast,OVER,7.5,550,0.15384615384615385,0.19506695082372494,0.041220796977571084,0.26793518035421215,bovada,Bovada,2025-10-15T23:30:00+00:00
2025-10-15,1629628.0,RJ Barrett,TOR,ast,OVER,7.5,1800,0.05263157894736842,0.07656386110126012,0.023932282153891704,0.4547133609239423,bovada,Bovada,2025-10-15T23:30:00+00:00
2025-10-15,201935.0,James Harden,LAC,pts,OVER,19.5,800,0.1111111111111111,0.7920416063844049,0.6809304952732937,6.128374457459644,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,201935.0,James Harden,LAC,pts,OVER,14.5,250,0.2857142857142857,0.9305890253065743,0.6448747395922886,2.25706158857301,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,202695.0,Kawhi Leonard,LAC,pts,OVER,19.5,250,0.2857142857142857,0.8043398172468746,0.518625531532589,1.8151893603640614,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,201935.0,James Harden,LAC,pts,OVER,24.5,2200,0.043478260869565216,0.5583783080870657,0.5149000472175005,11.842701086002512,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,201942.0,DeMar DeRozan,SAC,pts,OVER,19.5,550,0.15384615384615385,0.633765342943536,0.4799191890973822,3.1194747291329845,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1627826.0,Ivica Zubac,LAC,pts,OVER,14.5,250,0.2857142857142857,0.7596456304604,0.4739313447461143,1.6587597066114002,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,201942.0,DeMar DeRozan,SAC,pts,OVER,14.5,165,0.37735849056603776,0.8433949903046417,0.46603649973860395,1.2349967243073006,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,202695.0,Kawhi Leonard,LAC,pts,OVER,24.5,700,0.125,0.5755643112368172,0.45056431123681717,3.604514489894537,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1627826.0,Ivica Zubac,LAC,pts,OVER,19.5,900,0.1,0.5153540642319603,0.4153540642319603,4.153540642319603,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,203897.0,Zach LaVine,SAC,pts,OVER,19.5,350,0.2222222222222222,0.6370616582951101,0.41483943607288787,1.8667774623279954,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,202695.0,Kawhi Leonard,LAC,pts,OVER,14.5,-120,0.5454545454545454,0.9362321536302673,0.39077760817572194,0.7164256149888235,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,203897.0,Zach LaVine,SAC,pts,OVER,14.5,115,0.46511627906976744,0.8454904365225415,0.3803741574527741,0.8178044385234642,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,201935.0,James Harden,LAC,pts,OVER,9.5,-165,0.6226415094339622,0.9840977422154937,0.3614562327815315,0.5805206162854899,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1627734.0,Domantas Sabonis,SAC,pts,OVER,14.5,170,0.37037037037037035,0.686904928110912,0.3165345577405416,0.8546433058994624,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1627826.0,Ivica Zubac,LAC,pts,OVER,9.5,-150,0.6,0.9149417814959051,0.3149417814959051,0.5249029691598418,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,201942.0,DeMar DeRozan,SAC,pts,OVER,24.5,1400,0.06666666666666667,0.3726571317198788,0.30599046505321215,4.589856975798182,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,203897.0,Zach LaVine,SAC,pts,OVER,24.5,1000,0.09090909090909091,0.37598190821610933,0.2850728173070184,3.1358009903772026,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1627734.0,Domantas Sabonis,SAC,pts,OVER,19.5,550,0.15384615384615385,0.42874490451691116,0.2748987506707573,1.7868418793599226,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1641706.0,Brandon Miller,CHA,pts,OVER,14.5,130,0.43478260869565216,0.7038766094065604,0.2690940007109082,0.6189162016350889,bovada,Bovada,2025-10-15T23:00:00+00:00
2025-10-15,201942.0,DeMar DeRozan,SAC,pts,OVER,9.5,-220,0.6875,0.9530501454629373,0.2655501454629373,0.38625475703699974,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,202695.0,Kawhi Leonard,LAC,pts,OVER,29.5,1600,0.058823529411764705,0.31699871820850845,0.2581751887967437,4.388978209544644,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1629023.0,P.J. Washington Jr.,DAL,pts,OVER,14.5,200,0.3333333333333333,0.5873696972355927,0.2540363639022594,0.7621090917067782,bovada,Bovada,2025-10-16T02:30:00+00:00
2025-10-15,1641706.0,Brandon Miller,CHA,pts,OVER,19.5,400,0.2,0.4478545604380776,0.24785456043807758,1.239272802190388,bovada,Bovada,2025-10-15T23:00:00+00:00
2025-10-15,1630163.0,LaMelo Ball,CHA,pts,OVER,19.5,200,0.3333333333333333,0.5777705852537185,0.24443725192038518,0.7333117557611555,bovada,Bovada,2025-10-15T23:00:00+00:00
2025-10-15,1629023.0,P.J. Washington Jr.,DAL,pts,OVER,19.5,775,0.11428571428571428,0.3278410095664923,0.21355529528077805,1.8686088337068076,bovada,Bovada,2025-10-16T02:30:00+00:00
2025-10-15,1630567.0,Scottie Barnes,TOR,pts,OVER,19.5,300,0.25,0.44410493430963394,0.19410493430963394,0.7764197372385357,bovada,Bovada,2025-10-15T23:30:00+00:00
2025-10-15,1630163.0,LaMelo Ball,CHA,pts,OVER,14.5,-160,0.6153846153846154,0.8058927830044029,0.1905081676197875,0.3095757723821547,bovada,Bovada,2025-10-15T23:00:00+00:00
2025-10-15,203897.0,Zach LaVine,SAC,pts,OVER,9.5,-330,0.7674418604651163,0.9539042396232273,0.18646237915811104,0.24296613041814474,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1627734.0,Domantas Sabonis,SAC,pts,OVER,9.5,-225,0.6923076923076923,0.8757013035077597,0.18339361120006736,0.2649018828445417,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,202695.0,Kawhi Leonard,LAC,pts,OVER,9.5,-450,0.8181818181818182,0.9857581274234599,0.16757630924164169,0.20481548907311767,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1630163.0,LaMelo Ball,CHA,pts,OVER,24.5,550,0.15384615384615385,0.31900844842369724,0.1651622945775434,1.073554914754032,bovada,Bovada,2025-10-15T23:00:00+00:00
2025-10-15,1630567.0,Scottie Barnes,TOR,pts,OVER,14.5,-120,0.5454545454545454,0.700589574115488,0.15513502866094253,0.28441421921172794,bovada,Bovada,2025-10-15T23:30:00+00:00
2025-10-15,1641706.0,Brandon Miller,CHA,pts,OVER,24.5,1200,0.07692307692307693,0.21250769393534386,0.13558461701226693,1.7626000211594701,bovada,Bovada,2025-10-15T23:00:00+00:00
2025-10-15,1641706.0,Brandon Miller,CHA,pts,OVER,9.5,-300,0.75,0.885366593949556,0.13536659394955597,0.18048879193274125,bovada,Bovada,2025-10-15T23:00:00+00:00
2025-10-15,1629023.0,P.J. Washington Jr.,DAL,pts,OVER,9.5,-210,0.6774193548387096,0.81258184806947,0.13516249323076035,0.19952558524540803,bovada,Bovada,2025-10-16T02:30:00+00:00
2025-10-15,1627734.0,Domantas Sabonis,SAC,pts,OVER,24.5,1400,0.06666666666666667,0.19871024138231808,0.13204357471565142,1.9806536207347711,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1631099.0,Keegan Murray,SAC,pts,OVER,14.5,400,0.2,0.3235169769490781,0.1235169769490781,0.6175848847453905,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,203897.0,Zach LaVine,SAC,pts,OVER,29.5,2200,0.043478260869565216,0.1628732125746457,0.1193949517050805,2.7460838892168513,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1630567.0,Scottie Barnes,TOR,pts,OVER,24.5,900,0.1,0.2097651522055859,0.10976515220558589,1.097651522055859,bovada,Bovada,2025-10-15T23:30:00+00:00
2025-10-15,202695.0,Kawhi Leonard,LAC,pts,OVER,34.5,3500,0.027777777777777776,0.12656607934854147,0.0987883015707637,3.556378856547493,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1631099.0,Keegan Murray,SAC,pts,OVER,9.5,105,0.4878048780487805,0.5826900549674328,0.09488517691865228,0.19451461268323722,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1629023.0,P.J. Washington Jr.,DAL,pts,OVER,24.5,1900,0.05,0.13295102022256744,0.08295102022256744,1.6590204044513488,bovada,Bovada,2025-10-16T02:30:00+00:00
2025-10-15,1630193.0,Immanuel Quickley,TOR,pts,OVER,19.5,320,0.23809523809523808,0.31507086929310624,0.07697563119786816,0.32329765103104624,bovada,Bovada,2025-10-15T23:30:00+00:00
2025-10-15,1630567.0,Scottie Barnes,TOR,pts,OVER,9.5,-430,0.8113207547169812,0.8835190173858609,0.07219826266887974,0.0889885563128053,bovada,Bovada,2025-10-15T23:30:00+00:00
2025-10-15,1628970.0,Miles Bridges,CHA,pts,OVER,19.5,300,0.25,0.3221300046071184,0.07213000460711838,0.2885200184284735,bovada,Bovada,2025-10-15T23:00:00+00:00
2025-10-15,1630163.0,LaMelo Ball,CHA,pts,OVER,9.5,-650,0.8666666666666667,0.9369330358618513,0.07026636919518459,0.08107657984059763,bovada,Bovada,2025-10-15T23:00:00+00:00
2025-10-15,1630202.0,Payton Pritchard,BOS,pts,OVER,19.5,245,0.2898550724637681,0.358465309284857,0.06861023682108885,0.23670531703275666,bovada,Bovada,2025-10-15T23:30:00+00:00
2025-10-15,1631099.0,Keegan Murray,SAC,pts,OVER,19.5,1200,0.07692307692307693,0.13038920491959194,0.05346612799651501,0.6950596639546952,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1630163.0,LaMelo Ball,CHA,pts,OVER,29.5,1200,0.07692307692307693,0.12773988667115876,0.05081680974808184,0.6606185267250639,bovada,Bovada,2025-10-15T23:00:00+00:00
2025-10-15,1630193.0,Immanuel Quickley,TOR,pts,OVER,14.5,-110,0.5238095238095238,0.5734401135801368,0.049630589770612965,0.09474930774389756,bovada,Bovada,2025-10-15T23:30:00+00:00
2025-10-15,1630202.0,Payton Pritchard,BOS,pts,OVER,14.5,-135,0.574468085106383,0.6194751683908193,0.045007083284436256,0.07834566349512984,bovada,Bovada,2025-10-15T23:30:00+00:00
2025-10-15,1641706.0,Brandon Miller,CHA,pts,OVER,29.5,2800,0.034482758620689655,0.07154002283645933,0.03705726421576967,1.0746606622573205,bovada,Bovada,2025-10-15T23:00:00+00:00
2025-10-15,1630202.0,Payton Pritchard,BOS,pts,OVER,24.5,725,0.12121212121212122,0.15168565117799937,0.030473529965878154,0.25140662221849475,bovada,Bovada,2025-10-15T23:30:00+00:00
2025-10-15,1630193.0,Immanuel Quickley,TOR,pts,OVER,24.5,950,0.09523809523809523,0.12544423716027953,0.030206141922184293,0.3171644901829349,bovada,Bovada,2025-10-15T23:30:00+00:00
2025-10-15,1628970.0,Miles Bridges,CHA,pts,OVER,24.5,900,0.1,0.12957181918365057,0.029571819183650566,0.2957181918365057,bovada,Bovada,2025-10-15T23:00:00+00:00
2025-10-15,1629637.0,Jaxson Hayes,LAL,pts,OVER,14.5,650,0.13333333333333333,0.1606021146362273,0.02726878130289398,0.20451585977170494,bovada,Bovada,2025-10-16T02:30:00+00:00
2025-10-15,1627826.0,Ivica Zubac,LAC,reb,OVER,9.5,400,0.2,0.8832969027144961,0.6832969027144962,3.4164845135724806,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1627826.0,Ivica Zubac,LAC,reb,OVER,7.5,180,0.35714285714285715,0.9684365808136484,0.6112937236707912,1.7116224262782154,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1627826.0,Ivica Zubac,LAC,reb,OVER,11.5,1000,0.09090909090909091,0.7001958031200296,0.6092867122109387,6.702153834320326,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1627734.0,Domantas Sabonis,SAC,reb,OVER,9.5,155,0.39215686274509803,0.8105875948066843,0.41843073206158626,1.066998366757045,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1627826.0,Ivica Zubac,LAC,reb,OVER,13.5,2500,0.038461538461538464,0.44365733392401685,0.4051957954624784,10.535090682024439,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1627826.0,Ivica Zubac,LAC,reb,OVER,5.5,-155,0.6078431372549019,0.9942144887242552,0.3863713514693533,0.6356431911270005,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1627734.0,Domantas Sabonis,SAC,reb,OVER,11.5,375,0.21052631578947367,0.584491347150359,0.3739650313608853,1.7763338989642055,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1627734.0,Domantas Sabonis,SAC,reb,OVER,7.5,-140,0.5833333333333334,0.9390358595306012,0.35570252619726783,0.6097757591953163,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1627734.0,Domantas Sabonis,SAC,reb,OVER,13.5,900,0.1,0.3251772929109096,0.22517729291090957,2.251772929109096,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1630202.0,Payton Pritchard,BOS,reb,OVER,5.5,385,0.20618556701030927,0.4181780290051106,0.21199246199480132,1.0281634406747862,bovada,Bovada,2025-10-15T23:30:00+00:00
2025-10-15,1630567.0,Scottie Barnes,TOR,reb,OVER,7.5,240,0.29411764705882354,0.48531098800663497,0.19119334094781143,0.6500573592225588,bovada,Bovada,2025-10-15T23:30:00+00:00
2025-10-15,1627734.0,Domantas Sabonis,SAC,reb,OVER,5.5,-400,0.8,0.9865648569854774,0.1865648569854773,0.2332060712318467,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1630567.0,Scottie Barnes,TOR,reb,OVER,5.5,-140,0.5833333333333334,0.7355998570083859,0.15226652367505256,0.2610283263000902,bovada,Bovada,2025-10-15T23:30:00+00:00
2025-10-15,1627826.0,Ivica Zubac,LAC,reb,OVER,3.5,-600,0.8571428571428571,0.9992926388551512,0.1421497817122941,0.16584141199767638,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1631099.0,Keegan Murray,SAC,reb,OVER,5.5,200,0.3333333333333333,0.4598179092487614,0.1264845759154281,0.3794537277462843,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1628970.0,Miles Bridges,CHA,reb,OVER,5.5,155,0.39215686274509803,0.5089383937091052,0.11678153096400717,0.29779290395821834,bovada,Bovada,2025-10-15T23:00:00+00:00
2025-10-15,1630202.0,Payton Pritchard,BOS,reb,OVER,3.5,-130,0.5652173913043478,0.6772813449361821,0.1120639536318343,0.19826699488709143,bovada,Bovada,2025-10-15T23:30:00+00:00
2025-10-15,1630202.0,Payton Pritchard,BOS,reb,OVER,7.5,1100,0.08333333333333333,0.19127066303317153,0.1079373296998382,1.2952479563980581,bovada,Bovada,2025-10-15T23:30:00+00:00
2025-10-15,201935.0,James Harden,LAC,reb,OVER,5.5,125,0.4444444444444444,0.5513507076602167,0.10690626321577223,0.24053909223548753,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1628970.0,Miles Bridges,CHA,reb,OVER,7.5,550,0.15384615384615385,0.2597035668125335,0.10585741296637963,0.6880731842814677,bovada,Bovada,2025-10-15T23:00:00+00:00
2025-10-15,1628401.0,Derrick White,BOS,reb,OVER,5.5,280,0.2631578947368421,0.3687007644512249,0.10554286971438281,0.4010629049146547,bovada,Bovada,2025-10-15T23:30:00+00:00
2025-10-15,1630567.0,Scottie Barnes,TOR,reb,OVER,9.5,625,0.13793103448275862,0.2408736973011335,0.10294266281837489,0.746334305433218,bovada,Bovada,2025-10-15T23:30:00+00:00
2025-10-15,1631099.0,Keegan Murray,SAC,reb,OVER,7.5,700,0.125,0.22137457281261463,0.09637457281261463,0.7709965825009171,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,201935.0,James Harden,LAC,reb,OVER,7.5,400,0.2,0.2954293696845691,0.09542936968456911,0.4771468484228456,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1627734.0,Domantas Sabonis,SAC,reb,OVER,15.5,1600,0.058823529411764705,0.1313704509097975,0.07254692149803278,1.2332976654665573,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1628401.0,Derrick White,BOS,reb,OVER,7.5,950,0.09523809523809523,0.15818072183918896,0.06294262660109373,0.6608975793114841,bovada,Bovada,2025-10-15T23:30:00+00:00
2025-10-15,1630567.0,Scottie Barnes,TOR,reb,OVER,3.5,-550,0.8461538461538461,0.9025992408796968,0.05644539472585064,0.06670819376691439,bovada,Bovada,2025-10-15T23:30:00+00:00
2025-10-15,1631099.0,Keegan Murray,SAC,reb,OVER,3.5,-200,0.6666666666666666,0.7142263543270679,0.047559687660401306,0.0713395314906019,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1627734.0,Domantas Sabonis,SAC,reb,OVER,3.5,-2000,0.9523809523809523,0.9980120257543501,0.04563107337339778,0.04791262704206761,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1629628.0,RJ Barrett,TOR,reb,OVER,7.5,475,0.17391304347826086,0.21744276431101173,0.04352972083275086,0.2502958947883174,bovada,Bovada,2025-10-15T23:30:00+00:00
2025-10-15,1629628.0,RJ Barrett,TOR,reb,OVER,5.5,135,0.425531914893617,0.45454273207061824,0.029010817177001214,0.06817542036595292,bovada,Bovada,2025-10-15T23:30:00+00:00
2025-10-15,1628970.0,Miles Bridges,CHA,reb,OVER,3.5,-265,0.726027397260274,0.7546115778621274,0.028584180601853415,0.039370663847835885,bovada,Bovada,2025-10-15T23:00:00+00:00
2025-10-15,201935.0,James Harden,LAC,reb,OVER,9.5,1000,0.09090909090909091,0.1142448042950962,0.02333571338600529,0.25669284724605823,bovada,Bovada,2025-10-16T02:00:00+00:00
2025-10-15,1627759.0,Jaylen Brown,BOS,reb,OVER,7.5,650,0.13333333333333333,0.15576784013146838,0.02243450679813505,0.16825880098601287,bovada,Bovada,2025-10-15T23:30:00+00:00
