market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ML,Memphis Grizzlies,Memphis Grizzlies,New Orleans Pelicans,2026-01-23,0.03917877330704839,-192.41058948902648,0.6580151212213442,,,,,,Medium
ATS,Memphis Grizzlies,Memphis Grizzlies,New Orleans Pelicans,2026-01-23,0.10686577647175699,-115.0,0.5348837209302325,2.7936878204345703,-5.5,8.29368782043457,5.5,,Medium
TOTAL,Under,Memphis Grizzlies,New Orleans Pelicans,2026-01-23,0.539267340470192,100.72490032620514,0.4981942939689418,-11.656417846679688,240.0,,,228.3435821533203,High
ML,Indiana Pacers,Oklahoma City Thunder,Indiana Pacers,2026-01-23,1.8703690485245965,686.5971741372811,0.12712987446169935,,,,,,High
ATS,Indiana Pacers,Oklahoma City Thunder,Indiana Pacers,2026-01-23,0.5104457043401941,-110.0,0.5238095238095238,-9.726512908935547,15.5,5.773487091064453,15.5,,High
TOTAL,Over,Oklahoma City Thunder,Indiana Pacers,2026-01-23,0.20745854746204706,-100.32575382079445,0.5008130602645476,4.248962402343722,226.5,,,230.74896240234372,High
ML,Houston Rockets,Detroit Pistons,Houston Rockets,2026-01-23,0.22557647091285704,156.23012532796423,0.39027417198506237,,,,,,High
ATS,Houston Rockets,Detroit Pistons,Houston Rockets,2026-01-23,1.0850004059537715,245.0,0.2898550724637681,-3.1754103899002075,4.0,0.8245896100997925,4.0,,High
TOTAL,Over,Detroit Pistons,Houston Rockets,2026-01-23,0.6222369873682493,101.65177249399808,0.4959043938132326,13.723403930664091,217.5,,,231.2234039306641,High
ML,Portland Trail Blazers,Portland Trail Blazers,Toronto Raptors,2026-01-23,0.6114094061651372,141.48244449793538,0.41410877800210016,,,,,,High
ATS,Portland Trail Blazers,Portland Trail Blazers,Toronto Raptors,2026-01-23,0.876807908767286,130.0,0.43478260869565216,10.80286693572998,3.5,7.3028669357299805,-3.5,,High
TOTAL,Under,Portland Trail Blazers,Toronto Raptors,2026-01-23,0.0020331814186076436,-100.0,0.5,-0.040771484375,224.5,,,224.459228515625,Low
ML,Brooklyn Nets,Brooklyn Nets,Boston Celtics,2026-01-23,0.08369534514400656,284.075226448376,0.26036566045855375,,,,,,High
ATS,Boston Celtics,Brooklyn Nets,Boston Celtics,2026-01-23,0.12876622945165606,-105.0,0.5121951219512195,-2.3659114837646484,-8.0,-10.365911483764648,-8.0,,Medium
TOTAL,Over,Brooklyn Nets,Boston Celtics,2026-01-23,0.18954092170702763,-100.0,0.5,3.8373413085937216,215.0,,,218.83734130859372,Medium
ML,Atlanta Hawks,Atlanta Hawks,Phoenix Suns,2026-01-23,0.46325868928093095,136.14232295580103,0.42347343224330475,,,,,,High
ATS,Atlanta Hawks,Atlanta Hawks,Phoenix Suns,2026-01-23,1.0274995621401066,170.0,0.37037037037037035,8.128870487213135,3.0,5.128870487213135,-3.0,,High
TOTAL,Under,Atlanta Hawks,Phoenix Suns,2026-01-23,0.284454378891317,100.72490032620514,0.4981942939689418,-5.7313995361328125,233.0,,,227.2686004638672,High
ML,Sacramento Kings,Cleveland Cavaliers,Sacramento Kings,2026-01-23,0.9136207275372565,446.84750231444,0.1828663376476382,,,,,,High
ATS,Sacramento Kings,Cleveland Cavaliers,Sacramento Kings,2026-01-23,0.35441936857190914,-105.0,0.5121951219512195,-6.077310562133789,12.5,6.422689437866211,12.5,,High
TOTAL,Under,Cleveland Cavaliers,Sacramento Kings,2026-01-23,0.2975258798364344,-100.0,0.5,-6.111724853515597,233.5,,,227.3882751464844,High
ML,Denver Nuggets,Milwaukee Bucks,Denver Nuggets,2026-01-23,0.3134157759315762,232.2428828207705,0.3009846265207894,,,,,,High
ATS,Denver Nuggets,Milwaukee Bucks,Denver Nuggets,2026-01-23,0.18089584785766422,-110.0,0.5238095238095238,-3.620553493499756,8.0,4.379446506500244,8.0,,High
TOTAL,Over,Milwaukee Bucks,Denver Nuggets,2026-01-23,0.720701043801031,100.24772096710264,0.49938146370429026,17.23388671875,214.5,,,231.73388671875,High
