date,game_id,player_id,player_name,team_abbr,pts,reb,ast,threes,pra
2026-01-03,0022500486,203952,Andrew Wiggins,MIA,12.0,2.0,3.0,2.0,17.0
2026-01-03,0022500486,1628389,Bam Adebayo,MIA,12.0,9.0,4.0,1.0,25.0
2026-01-03,0022500486,1642276,Kel'el Ware,MIA,11.0,8.0,1.0,1.0,20.0
2026-01-03,0022500486,1626181,Norman Powell,MIA,21.0,1.0,1.0,2.0,23.0
2026-01-03,0022500486,1630558,Davion Mitchell,MIA,14.0,3.0,6.0,2.0,23.0
2026-01-03,0022500486,1631170,Jaime Jaquez Jr.,MIA,6.0,3.0,1.0,0.0,10.0
2026-01-03,0022500486,1631107,Nikola Jović,MIA,14.0,3.0,4.0,1.0,21.0
2026-01-03,0022500486,1642857,Kasparas Jakučionis,MIA,3.0,4.0,3.0,1.0,10.0
2026-01-03,0022500486,1630696,Dru Smith,MIA,6.0,0.0,1.0,0.0,7.0
2026-01-03,0022500486,1631323,Simone Fontecchio,MIA,9.0,3.0,1.0,3.0,13.0
2026-01-03,0022500486,1642066,Myron Gardner,MIA,7.0,1.0,2.0,1.0,10.0
2026-01-03,0022500486,1630183,Jaden McDaniels,MIN,5.0,2.0,3.0,1.0,10.0
2026-01-03,0022500486,203944,Julius Randle,MIN,23.0,10.0,4.0,2.0,37.0
2026-01-03,0022500486,203497,Rudy Gobert,MIN,13.0,12.0,1.0,0.0,26.0
2026-01-03,0022500486,1630162,Anthony Edwards,MIN,33.0,3.0,5.0,2.0,41.0
2026-01-03,0022500486,1628978,Donte DiVincenzo,MIN,11.0,8.0,4.0,1.0,23.0
2026-01-03,0022500486,201144,Mike Conley,MIN,5.0,1.0,3.0,1.0,9.0
2026-01-03,0022500486,1629675,Naz Reid,MIN,29.0,4.0,3.0,4.0,36.0
2026-01-03,0022500486,1641740,Jaylen Clark,MIN,2.0,0.0,0.0,0.0,2.0
2026-01-03,0022500486,1630538,Bones Hyland,MIN,4.0,0.0,3.0,0.0,7.0
2026-01-03,0022500487,1628384,OG Anunoby,NYK,19.0,6.0,6.0,3.0,31.0
2026-01-03,0022500487,1626157,Karl-Anthony Towns,NYK,23.0,14.0,2.0,0.0,39.0
2026-01-03,0022500487,1629011,Mitchell Robinson,NYK,2.0,5.0,2.0,0.0,9.0
2026-01-03,0022500487,1628969,Mikal Bridges,NYK,12.0,5.0,6.0,2.0,23.0
2026-01-03,0022500487,1628973,Jalen Brunson,NYK,31.0,4.0,4.0,2.0,39.0
2026-01-03,0022500487,1630540,Miles McBride,NYK,20.0,5.0,2.0,5.0,27.0
2026-01-03,0022500487,1641755,Kevin McCullar Jr.,NYK,3.0,1.0,0.0,1.0,4.0
2026-01-03,0022500487,1627824,Guerschon Yabusele,NYK,0.0,1.0,0.0,0.0,1.0
2026-01-03,0022500487,203903,Jordan Clarkson,NYK,3.0,1.0,0.0,1.0,4.0
2026-01-03,0022500487,1642278,Tyler Kolek,NYK,6.0,2.0,1.0,2.0,9.0
2026-01-03,0022500487,1631230,Dominick Barlow,PHI,5.0,2.0,0.0,0.0,7.0
2026-01-03,0022500487,202331,Paul George,PHI,15.0,8.0,6.0,3.0,29.0
2026-01-03,0022500487,203954,Joel Embiid,PHI,26.0,10.0,5.0,0.0,41.0
2026-01-03,0022500487,1642845,VJ Edgecombe,PHI,26.0,2.0,4.0,4.0,32.0
2026-01-03,0022500487,1630178,Tyrese Maxey,PHI,36.0,8.0,4.0,6.0,48.0
2026-01-03,0022500487,1629656,Quentin Grimes,PHI,10.0,6.0,5.0,2.0,21.0
2026-01-03,0022500487,1631133,Jabari Walker,PHI,4.0,3.0,0.0,0.0,7.0
2026-01-03,0022500487,1642272,Jared McCain,PHI,6.0,2.0,1.0,2.0,9.0
2026-01-03,0022500487,1641737,Adem Bona,PHI,2.0,6.0,0.0,0.0,8.0
2026-01-03,0022500488,1627742,Brandon Ingram,TOR,29.0,9.0,1.0,1.0,39.0
2026-01-03,0022500488,1630567,Scottie Barnes,TOR,20.0,7.0,4.0,0.0,31.0
2026-01-03,0022500488,1642867,Collin Murray-Boyles,TOR,6.0,3.0,2.0,0.0,11.0
2026-01-03,0022500488,1629628,RJ Barrett,TOR,29.0,4.0,1.0,4.0,34.0
2026-01-03,0022500488,1630193,Immanuel Quickley,TOR,15.0,2.0,7.0,2.0,24.0
2026-01-03,0022500488,1630572,Sandro Mamukelashvili,TOR,13.0,12.0,8.0,1.0,33.0
2026-01-03,0022500488,1642266,Ja'Kobe Walter,TOR,5.0,2.0,1.0,1.0,8.0
2026-01-03,0022500488,1642347,Jamal Shead,TOR,10.0,1.0,4.0,2.0,15.0
2026-01-03,0022500488,1641711,Gradey Dick,TOR,7.0,6.0,0.0,1.0,13.0
2026-01-03,0022500488,1628964,Mo Bamba,TOR,0.0,2.0,0.0,0.0,2.0
2026-01-03,0022500488,1642258,Zaccharie Risacher,ATL,8.0,7.0,0.0,0.0,15.0
2026-01-03,0022500488,1630552,Jalen Johnson,ATL,30.0,7.0,9.0,4.0,46.0
2026-01-03,0022500488,1630168,Onyeka Okongwu,ATL,4.0,3.0,4.0,0.0,11.0
2026-01-03,0022500488,1630700,Dyson Daniels,ATL,20.0,5.0,12.0,0.0,37.0
2026-01-03,0022500488,1629638,Nickeil Alexander-Walker,ATL,31.0,4.0,3.0,6.0,38.0
2026-01-03,0022500488,1642854,Asa Newell,ATL,0.0,1.0,0.0,0.0,1.0
2026-01-03,0022500488,1630249,Vít Krejčí,ATL,13.0,2.0,2.0,4.0,17.0
2026-01-03,0022500488,1630811,Keaton Wallace,ATL,11.0,3.0,1.0,3.0,15.0
2026-01-03,0022500488,1631243,Mouhamed Gueye,ATL,0.0,4.0,1.0,0.0,5.0
2026-01-03,0022500489,1630171,Isaac Okoro,CHI,2.0,2.0,1.0,0.0,5.0
2026-01-03,0022500489,1630188,Jalen Smith,CHI,9.0,5.0,1.0,1.0,15.0
2026-01-03,0022500489,202696,Nikola Vučević,CHI,28.0,7.0,8.0,3.0,43.0
2026-01-03,0022500489,1641824,Matas Buzelis,CHI,17.0,8.0,3.0,2.0,28.0
2026-01-03,0022500489,1630200,Tre Jones,CHI,10.0,2.0,8.0,0.0,20.0
2026-01-03,0022500489,1630245,Ayo Dosunmu,CHI,16.0,4.0,4.0,2.0,24.0
2026-01-03,0022500489,1628989,Kevin Huerter,CHI,9.0,11.0,7.0,1.0,27.0
2026-01-03,0022500489,1631207,Dalen Terry,CHI,5.0,0.0,0.0,1.0,5.0
2026-01-03,0022500489,1630172,Patrick Williams,CHI,0.0,3.0,0.0,0.0,3.0
2026-01-03,0022500489,1641763,Julian Phillips,CHI,3.0,1.0,0.0,1.0,4.0
2026-01-03,0022500489,1642851,Kon Knueppel,CHA,18.0,5.0,1.0,2.0,24.0
2026-01-03,0022500489,1628970,Miles Bridges,CHA,26.0,14.0,1.0,3.0,41.0
2026-01-03,0022500489,1641790,PJ Hall,CHA,10.0,6.0,0.0,1.0,16.0
2026-01-03,0022500489,1641706,Brandon Miller,CHA,22.0,6.0,4.0,4.0,32.0
2026-01-03,0022500489,1630163,LaMelo Ball,CHA,17.0,6.0,7.0,3.0,30.0
2026-01-03,0022500489,1642883,Sion James,CHA,3.0,7.0,3.0,1.0,13.0
2026-01-03,0022500489,1629012,Collin Sexton,CHA,13.0,2.0,3.0,0.0,18.0
2026-01-03,0022500489,1630182,Josh Green,CHA,3.0,3.0,3.0,1.0,9.0
2026-01-03,0022500489,1642862,Liam McNeeley,CHA,0.0,3.0,1.0,0.0,4.0
2026-01-03,0022500490,1630577,Julian Champagnie,SAS,20.0,10.0,4.0,4.0,34.0
2026-01-03,0022500490,203084,Harrison Barnes,SAS,14.0,4.0,1.0,2.0,19.0
2026-01-03,0022500490,1628436,Luke Kornet,SAS,23.0,8.0,3.0,0.0,34.0
2026-01-03,0022500490,1628368,De'Aaron Fox,SAS,19.0,6.0,4.0,2.0,29.0
2026-01-03,0022500490,1642264,Stephon Castle,SAS,16.0,5.0,9.0,0.0,30.0
2026-01-03,0022500490,203482,Kelly Olynyk,SAS,5.0,3.0,2.0,0.0,10.0
2026-01-03,0022500490,1642844,Dylan Harper,SAS,6.0,3.0,3.0,2.0,12.0
2026-01-03,0022500490,1629640,Keldon Johnson,SAS,5.0,8.0,1.0,0.0,14.0
2026-01-03,0022500490,1642868,Carter Bryant,SAS,2.0,1.0,0.0,0.0,3.0
2026-01-03,0022500490,1631200,Kris Murray,POR,6.0,3.0,1.0,2.0,10.0
2026-01-03,0022500490,1641739,Toumani Camara,POR,20.0,8.0,1.0,5.0,29.0
2026-01-03,0022500490,1642270,Donovan Clingan,POR,24.0,12.0,4.0,3.0,40.0
2026-01-03,0022500490,1630166,Deni Avdija,POR,29.0,11.0,10.0,3.0,50.0
2026-01-03,0022500490,1631101,Shaedon Sharpe,POR,6.0,3.0,3.0,0.0,12.0
2026-01-03,0022500490,1631321,Sidy Cissoko,POR,7.0,6.0,1.0,2.0,14.0
2026-01-03,0022500490,1631126,Caleb Love,POR,16.0,5.0,2.0,3.0,23.0
2026-01-03,0022500490,1642905,Yang Hansen,POR,2.0,2.0,1.0,0.0,5.0
2026-01-03,0022500490,1641712,Rayan Rupert,POR,5.0,2.0,1.0,1.0,8.0
2026-01-03,0022500491,1629023,P.J. Washington,DAL,0.0,1.0,0.0,0.0,1.0
2026-01-03,0022500491,203076,Anthony Davis,DAL,26.0,12.0,3.0,0.0,41.0
2026-01-03,0022500491,1629655,Daniel Gafford,DAL,9.0,8.0,1.0,0.0,18.0
2026-01-03,0022500491,1631108,Max Christie,DAL,24.0,7.0,2.0,4.0,33.0
2026-01-03,0022500491,1642843,Cooper Flagg,DAL,10.0,7.0,6.0,0.0,23.0
2026-01-03,0022500491,1630230,Naji Marshall,DAL,10.0,2.0,5.0,0.0,17.0
2026-01-03,0022500491,1630314,Brandon Williams,DAL,15.0,7.0,3.0,1.0,25.0
2026-01-03,0022500491,202691,Klay Thompson,DAL,9.0,3.0,1.0,2.0,13.0
2026-01-03,0022500491,1642948,Ryan Nembhard,DAL,5.0,0.0,3.0,1.0,8.0
2026-01-03,0022500491,1628997,Caleb Martin,DAL,2.0,0.0,0.0,0.0,2.0
