player,team,plays,ladders
Ayo Dosunmu,CHI,"[{'market': 'ast', 'side': 'OVER', 'line': 2.5, 'price': 125.0, 'edge': 0.143008969269046, 'ev': 0.3217701808553536, 'ev_pct': 32.17701808553536, 'book': 'betmgm'}, {'market': 'pra', 'side': 'OVER', 'line': 13.5, 'price': 100.0, 'edge': 0.2686983330220817, 'ev': 0.5373966660441634, 'ev_pct': 53.739666604416335, 'book': 'betonlineag'}, {'market': 'pra', 'side': 'OVER', 'line': 12.5, 'price': -130.0, 'edge': 0.2359163978628178, 'ev': 0.4173905500649854, 'ev_pct': 41.73905500649854, 'book': 'betmgm'}, {'market': 'pts', 'side': 'OVER', 'line': 11.5, 'price': 150.0, 'edge': 0.2213337919558217, 'ev': 0.5533344798895543, 'ev_pct': 55.33344798895543, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 8.5, 'price': -118.0, 'edge': 0.2195489162268021, 'ev': 0.4056073198088378, 'ev_pct': 40.56073198088378, 'book': 'betmgm'}, {'market': 'pts', 'side': 'OVER', 'line': 8.5, 'price': -119.0, 'edge': 0.2174543244627369, 'ev': 0.4001890509020117, 'ev_pct': 40.018905090201166, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'OVER', 'line': 1.5, 'price': -150.0, 'edge': 0.2419384185517145, 'ev': 0.4032306975861908, 'ev_pct': 40.32306975861908, 'book': 'betmgm'}]",[]
Bobby Portis,MIL,"[{'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': 140.0, 'edge': 0.1523944882715274, 'ev': 0.3657467718516658, 'ev_pct': 36.57467718516658, 'book': 'betmgm'}, {'market': 'reb', 'side': 'UNDER', 'line': 6.5, 'price': 125.0, 'edge': 0.2257791347548167, 'ev': 0.5080030531983375, 'ev_pct': 50.80030531983375, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 7.5, 'price': -135.0, 'edge': 0.2060262902483907, 'ev': 0.3586383570990505, 'ev_pct': 35.863835709905054, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 7.5, 'price': -143.0, 'edge': 0.1920170090996297, 'ev': 0.3262946378406295, 'ev_pct': 32.62946378406295, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'UNDER', 'line': 7.5, 'price': -145.0, 'edge': 0.1886576406608962, 'ev': 0.318766358358066, 'ev_pct': 31.8766358358066, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'UNDER', 'line': 7.5, 'price': -145.0, 'edge': 0.1886576406608962, 'ev': 0.318766358358066, 'ev_pct': 31.8766358358066, 'book': 'betmgm'}, {'market': 'reb', 'side': 'UNDER', 'line': 7.5, 'price': -146.0, 'edge': 0.1869984403954241, 'ev': 0.3150795639539338, 'ev_pct': 31.50795639539338, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 7.5, 'price': -146.0, 'edge': 0.1869984403954241, 'ev': 0.3150795639539338, 'ev_pct': 31.50795639539338, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 7.5, 'price': -148.0, 'edge': 0.1837201818063866, 'ev': 0.3078554397836749, 'ev_pct': 30.785543978367492, 'book': 'betrivers'}]",[]
Brandon Ingram,TOR,"[{'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': -135.0, 'edge': 0.1172659885714402, 'ev': 0.2041296838095441, 'ev_pct': 20.41296838095441, 'book': 'bovada'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': -141.0, 'edge': 0.1066718330139228, 'ev': 0.1823256152933007, 'ev_pct': 18.23256152933007, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': -144.0, 'edge': 0.1015701392515937, 'ev': 0.1721049581763116, 'ev_pct': 17.21049581763116, 'book': 'fanduel'}, {'market': 'ast', 'side': 'OVER', 'line': 4.5, 'price': 128.0, 'edge': 0.1015376354421638, 'ev': 0.2315058088081334, 'ev_pct': 23.15058088081334, 'book': 'betrivers'}, {'market': 'ast', 'side': 'OVER', 'line': 3.5, 'price': -150.0, 'edge': 0.0917340736778232, 'ev': 0.152890122796372, 'ev_pct': 15.289012279637202, 'book': 'williamhill_us'}, {'market': 'pa', 'side': 'OVER', 'line': 27.5, 'price': -105.0, 'edge': 0.0803565091315572, 'ev': 0.1568865178282783, 'ev_pct': 15.688651782827831, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 26.5, 'price': -130.0, 'edge': 0.075585147596186, 'ev': 0.1337275688240214, 'ev_pct': 13.37275688240214, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 27.5, 'price': -108.0, 'edge': 0.0733208618520074, 'ev': 0.1412105487520144, 'ev_pct': 14.12105487520144, 'book': 'fanduel'}, {'market': 'pa', 'side': 'OVER', 'line': 27.5, 'price': -110.0, 'edge': 0.0687421072732529, 'ev': 0.1312349320671192, 'ev_pct': 13.12349320671192, 'book': 'betmgm'}, {'market': 'pa', 'side': 'OVER', 'line': 27.5, 'price': -118.0, 'edge': 0.051267227413052, 'ev': 0.0947140303054688, 'ev_pct': 9.47140303054688, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -148.0, 'edge': 0.227511418907287, 'ev': 0.3812353506013998, 'ev_pct': 38.12353506013998, 'book': 'fanduel'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -149.0, 'edge': 0.2258920381584853, 'ev': 0.3774974328957239, 'ev_pct': 37.74974328957239, 'book': 'draftkings'}]",[]
C.J. McCollum,WAS,"[{'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 122.0, 'edge': 0.1577904500536063, 'ev': 0.3502947991190059, 'ev_pct': 35.02947991190059, 'book': 'fanduel'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 122.0, 'edge': 0.1577904500536063, 'ev': 0.3502947991190059, 'ev_pct': 35.02947991190059, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 120.0, 'edge': 0.1536954459586022, 'ev': 0.3381299811089249, 'ev_pct': 33.81299811089249, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 119.0, 'edge': 0.1516198959378467, 'ev': 0.3320475721038842, 'ev_pct': 33.20475721038842, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 117.0, 'edge': 0.1474114074164991, 'ev': 0.3198827540938032, 'ev_pct': 31.988275409380318, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 100.0, 'edge': 0.1082409005040567, 'ev': 0.2164818010081135, 'ev_pct': 21.648180100811352, 'book': 'betmgm'}, {'market': 'pr', 'side': 'OVER', 'line': 23.5, 'price': -120.0, 'edge': 0.0981014116032229, 'ev': 0.1798525879392419, 'ev_pct': 17.98525879392419, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 23.5, 'price': -125.0, 'edge': 0.0880004015022127, 'ev': 0.1584007227039831, 'ev_pct': 15.84007227039831, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 24.5, 'price': -105.0, 'edge': 0.0842604053224406, 'ev': 0.1645084103914317, 'ev_pct': 16.450841039143167, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 24.5, 'price': -108.0, 'edge': 0.0772247580428908, 'ev': 0.1487291636381602, 'ev_pct': 14.87291636381602, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 6.5, 'price': 145.0, 'edge': 0.0212043740781262, 'ev': 0.0519507164914093, 'ev_pct': 5.19507164914093, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 120.0, 'edge': 0.1610620789063588, 'ev': 0.3543365735939895, 'ev_pct': 35.43365735939895, 'book': 'betmgm'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 106.0, 'edge': 0.1301706402479299, 'ev': 0.2681515189107356, 'ev_pct': 26.81515189107356, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 105.0, 'edge': 0.1278026554030329, 'ev': 0.2619954435762175, 'ev_pct': 26.19954435762175, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': -150.0, 'edge': 0.2348276832423916, 'ev': 0.3913794720706527, 'ev_pct': 39.137947207065274, 'book': 'bovada'}, {'market': 'threes', 'side': 'OVER', 'line': 2.5, 'price': -150.0, 'edge': 0.2348276832423916, 'ev': 0.3913794720706527, 'ev_pct': 39.137947207065274, 'book': 'betmgm'}]",[]
Davion Mitchell,MIA,"[{'market': 'ast', 'side': 'UNDER', 'line': 6.5, 'price': 145.0, 'edge': 0.2848369491591641, 'ev': 0.6978505254399522, 'ev_pct': 69.78505254399522, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': -125.0, 'edge': 0.2615455125478296, 'ev': 0.4707819225860934, 'ev_pct': 47.07819225860934, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': -125.0, 'edge': 0.2615455125478296, 'ev': 0.4707819225860934, 'ev_pct': 47.07819225860934, 'book': 'betmgm'}, {'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': -130.0, 'edge': 0.2518836767990374, 'ev': 0.4456403512598355, 'ev_pct': 44.56403512598355, 'book': 'fanatics'}, {'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': -130.0, 'edge': 0.2518836767990374, 'ev': 0.4456403512598355, 'ev_pct': 44.56403512598355, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': -130.0, 'edge': 0.2518836767990374, 'ev': 0.4456403512598355, 'ev_pct': 44.56403512598355, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': -132.0, 'edge': 0.2481355508620059, 'ev': 0.4361170287877679, 'ev_pct': 43.61170287877679, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': -136.0, 'edge': 0.2408298816627072, 'ev': 0.4179106770029333, 'ev_pct': 41.791067700293326, 'book': 'fanduel'}, {'market': 'ast', 'side': 'UNDER', 'line': 7.5, 'price': -137.0, 'edge': 0.2390419963734273, 'ev': 0.4135252054051263, 'ev_pct': 41.35252054051263, 'book': 'betrivers'}, {'market': 'pa', 'side': 'OVER', 'line': 17.5, 'price': -102.0, 'edge': 0.0460830439522985, 'ev': 0.0912624988074932, 'ev_pct': 9.12624988074932, 'book': 'fanduel'}, {'market': 'pa', 'side': 'OVER', 'line': 16.5, 'price': -127.0, 'edge': 0.041075989170152, 'ev': 0.073419287729327, 'ev_pct': 7.3419287729327, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 17.5, 'price': -110.0, 'edge': 0.0272240151922796, 'ev': 0.0519731199125339, 'ev_pct': 5.1973119912533905, 'book': 'betmgm'}, {'market': 'pr', 'side': 'OVER', 'line': 11.5, 'price': -124.0, 'edge': 0.1987418591071099, 'ev': 0.3590175519354244, 'ev_pct': 35.90175519354244, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 12.5, 'price': -110.0, 'edge': 0.1877650259781901, 'ev': 0.3584605041401811, 'ev_pct': 35.84605041401811, 'book': 'fanduel'}, {'market': 'pr', 'side': 'OVER', 'line': 11.5, 'price': -135.0, 'edge': 0.1778452025721555, 'ev': 0.3095823896626412, 'ev_pct': 30.95823896626412, 'book': 'betmgm'}, {'market': 'ra', 'side': 'UNDER', 'line': 10.5, 'price': -132.0, 'edge': 0.0833005735336765, 'ev': 0.1464070686349468, 'ev_pct': 14.640706863494678, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': -105.0, 'edge': 0.0416459735927139, 'ev': 0.0813088055857748, 'ev_pct': 8.13088055857748, 'book': 'betmgm'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': -107.0, 'edge': 0.036932882983547, 'ev': 0.0714495960522825, 'ev_pct': 7.14495960522825, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 118.0, 'edge': 0.2006610166600447, 'ev': 0.4374410163188976, 'ev_pct': 43.74410163188976, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 116.0, 'edge': 0.196413650027357, 'ev': 0.4242534840590912, 'ev_pct': 42.42534840590912, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 112.0, 'edge': 0.1876784997827728, 'ev': 0.3978784195394785, 'ev_pct': 39.78784195394785, 'book': 'betrivers'}]",[]
DeMar DeRozan,SAC,"[{'market': 'ast', 'side': 'UNDER', 'line': 2.5, 'price': 135.0, 'edge': 0.0984250666673453, 'ev': 0.2312989066682615, 'ev_pct': 23.12989066682615, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 21.5, 'price': 110.0, 'edge': 0.1308685334724965, 'ev': 0.2748239202922427, 'ev_pct': 27.48239202922427, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 22.5, 'price': -115.0, 'edge': 0.1198575860534237, 'ev': 0.224081573925966, 'ev_pct': 22.4081573925966, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 22.5, 'price': -117.0, 'edge': 0.1155708000712139, 'ev': 0.214349261670542, 'ev_pct': 21.4349261670542, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 23.5, 'price': -145.0, 'edge': 0.1082479662488605, 'ev': 0.1829017360756609, 'ev_pct': 18.29017360756609, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 22.5, 'price': -125.0, 'edge': 0.0991857514281007, 'ev': 0.1785343525705813, 'ev_pct': 17.85343525705813, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 21.5, 'price': -110.0, 'edge': 0.0832494858534488, 'ev': 0.1589308366293114, 'ev_pct': 15.89308366293114, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 21.5, 'price': 120.0, 'edge': 0.0634160751026562, 'ev': 0.1395153652258437, 'ev_pct': 13.951536522584371, 'book': 'bovada'}]",[]
Devin Vassell,SAS,"[{'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': 150.0, 'edge': 0.1266552652684879, 'ev': 0.3166381631712198, 'ev_pct': 31.663816317121977, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': -110.0, 'edge': 0.1028195261278013, 'ev': 0.1962918226076206, 'ev_pct': 19.62918226076206, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': -112.0, 'edge': 0.0983271631448723, 'ev': 0.1861192730956512, 'ev_pct': 18.61192730956512, 'book': 'draftkings'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': -125.0, 'edge': 0.0710734943817695, 'ev': 0.1279322898871853, 'ev_pct': 12.79322898871853, 'book': 'betmgm'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 120.0, 'edge': 0.1315934415123983, 'ev': 0.2895055713272763, 'ev_pct': 28.950557132727628, 'book': 'betmgm'}]",[]
Donte DiVincenzo,MIN,"[{'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 100.0, 'edge': 0.1300803492033002, 'ev': 0.2601606984066005, 'ev_pct': 26.01606984066005, 'book': 'fanduel'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': -103.0, 'edge': 0.1226911866417238, 'ev': 0.2418088435754364, 'ev_pct': 24.18088435754364, 'book': 'betrivers'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': -105.0, 'edge': 0.1178852272520807, 'ev': 0.2301568722540623, 'ev_pct': 23.015687225406232, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': -107.0, 'edge': 0.1131721366429138, 'ev': 0.2189404886456369, 'ev_pct': 21.89404886456369, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': -112.0, 'edge': 0.1017784624108474, 'ev': 0.1926520895633897, 'ev_pct': 19.26520895633897, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': -115.0, 'edge': 0.0951966282730677, 'ev': 0.1779763050322569, 'ev_pct': 17.79763050322569, 'book': 'betmgm'}, {'market': 'pa', 'side': 'UNDER', 'line': 17.5, 'price': -106.0, 'edge': 0.0774462901420947, 'ev': 0.1505088280119954, 'ev_pct': 15.050882801199538, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 15.5, 'price': 130.0, 'edge': 0.0571332745946154, 'ev': 0.1314065315676155, 'ev_pct': 13.14065315676155, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 16.5, 'price': 105.0, 'edge': 0.0544935387016215, 'ev': 0.1117117543383241, 'ev_pct': 11.17117543383241, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 17.5, 'price': -123.0, 'edge': 0.0404398902117537, 'ev': 0.0733178497335048, 'ev_pct': 7.33178497335048, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 17.5, 'price': -125.0, 'edge': 0.0364538413826556, 'ev': 0.0656169144887801, 'ev_pct': 6.56169144887801, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 16.5, 'price': -105.0, 'edge': 0.0301032947991825, 'ev': 0.0587730993698325, 'ev_pct': 5.87730993698325, 'book': 'betmgm'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 140.0, 'edge': 0.1742230434939353, 'ev': 0.4181353043854448, 'ev_pct': 41.813530438544475, 'book': 'fanduel'}]",[]
Dyson Daniels,ATL,"[{'market': 'ra', 'side': 'UNDER', 'line': 11.5, 'price': -136.0, 'edge': 0.0212264065136473, 'ev': 0.0368340583619175, 'ev_pct': 3.68340583619175, 'book': 'fanduel'}]",[]
Gary Trent Jr,MIL,"[{'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': 145.0, 'edge': 0.1138240140141988, 'ev': 0.2788688343347871, 'ev_pct': 27.886883433478708, 'book': 'betmgm'}, {'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': 120.0, 'edge': 0.2412476403412474, 'ev': 0.5307448087507443, 'ev_pct': 53.07448087507443, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 9.5, 'price': 116.0, 'edge': 0.2328301319237389, 'ev': 0.5029130849552761, 'ev_pct': 50.29130849552761, 'book': 'betrivers'}]",[]
