player,team,plays,ladders
Ayo Dosunmu,MIN,"[{'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': 104.0, 'edge': 0.170906798761365, 'ev': 0.3486498694731845, 'ev_pct': 34.86498694731845, 'book': 'fanduel'}, {'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': 100.0, 'edge': 0.1611028771927375, 'ev': 0.322205754385475, 'ev_pct': 32.2205754385475, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': -102.0, 'edge': 0.1561523821432325, 'ev': 0.3092429528718919, 'ev_pct': 30.924295287189192, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': -105.0, 'edge': 0.148907755241518, 'ev': 0.2907246649953446, 'ev_pct': 29.07246649953446, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': -108.0, 'edge': 0.1418721079619682, 'ev': 0.2732351708897167, 'ev_pct': 27.32351708897167, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': -114.0, 'edge': 0.1283925968189058, 'ev': 0.2410176817477703, 'ev_pct': 24.101768174777032, 'book': 'betrivers'}, {'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': -115.0, 'edge': 0.126219156262505, 'ev': 0.235974944316857, 'ev_pct': 23.5974944316857, 'book': 'betmgm'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 102.0, 'edge': 0.1663055923529873, 'ev': 0.3359372965530345, 'ev_pct': 33.59372965530345, 'book': 'betrivers'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 101.0, 'edge': 0.1638426594925371, 'ev': 0.3293237455799996, 'ev_pct': 32.932374557999964, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 100.0, 'edge': 0.1613550973034824, 'ev': 0.3227101946069648, 'ev_pct': 32.27101946069648, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': -101.0, 'edge': 0.1588675351144276, 'ev': 0.3161621243366332, 'ev_pct': 31.61621243366332, 'book': 'betonlineag'}]",[]
Ben Saraf,BKN,"[{'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 108.0, 'edge': 0.1215941581963677, 'ev': 0.2529158490484449, 'ev_pct': 25.291584904844488, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 106.0, 'edge': 0.1169264957617149, 'ev': 0.2408685812691329, 'ev_pct': 24.08685812691329, 'book': 'fanduel'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 106.0, 'edge': 0.1169264957617149, 'ev': 0.2408685812691329, 'ev_pct': 24.08685812691329, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 106.0, 'edge': 0.1169264957617149, 'ev': 0.2408685812691329, 'ev_pct': 24.08685812691329, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 105.0, 'edge': 0.114558510916818, 'ev': 0.2348449473794769, 'ev_pct': 23.48449473794769, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 3.5, 'price': 105.0, 'edge': 0.114558510916818, 'ev': 0.2348449473794769, 'ev_pct': 23.48449473794769, 'book': 'betrivers'}, {'market': 'pa', 'side': 'UNDER', 'line': 12.5, 'price': 125.0, 'edge': 0.1583484843062569, 'ev': 0.356284089689078, 'ev_pct': 35.6284089689078, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 13.5, 'price': -110.0, 'edge': 0.1084457502500972, 'ev': 0.2070327959320039, 'ev_pct': 20.703279593200392, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 13.5, 'price': -110.0, 'edge': 0.1084457502500972, 'ev': 0.2070327959320039, 'ev_pct': 20.703279593200392, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 13.5, 'price': -111.0, 'edge': 0.1061889233487206, 'ev': 0.2018546200592798, 'ev_pct': 20.185462005927977, 'book': 'draftkings'}]",[]
Christian Braun,DEN,"[{'market': 'pa', 'side': 'OVER', 'line': 14.5, 'price': 100.0, 'edge': 0.2868114801544034, 'ev': 0.5736229603088068, 'ev_pct': 57.36229603088068, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 14.5, 'price': -101.0, 'edge': 0.2843239179653486, 'ev': 0.5658327476340107, 'ev_pct': 56.58327476340107, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 14.5, 'price': -105.0, 'edge': 0.2746163582031838, 'ev': 0.5361557469681208, 'ev_pct': 53.61557469681208, 'book': 'betmgm'}, {'market': 'pa', 'side': 'OVER', 'line': 13.5, 'price': -130.0, 'edge': 0.2361092423107633, 'ev': 0.4177317363959659, 'ev_pct': 41.77317363959659, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 13.5, 'price': -132.0, 'edge': 0.2323611163737318, 'ev': 0.4083922651417104, 'ev_pct': 40.83922651417104, 'book': 'fanduel'}, {'market': 'pa', 'side': 'OVER', 'line': 14.5, 'price': 100.0, 'edge': 0.1009524425185297, 'ev': 0.2019048850370595, 'ev_pct': 20.19048850370595, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 14.5, 'price': -101.0, 'edge': 0.0984648803294749, 'ev': 0.1959548608537077, 'ev_pct': 19.59548608537077, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 14.5, 'price': -105.0, 'edge': 0.0887573205673102, 'ev': 0.1732881020599865, 'ev_pct': 17.32881020599865, 'book': 'betmgm'}, {'market': 'pr', 'side': 'OVER', 'line': 16.5, 'price': -103.0, 'edge': 0.2730325211645125, 'ev': 0.5381126387999616, 'ev_pct': 53.81126387999616, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 16.5, 'price': -105.0, 'edge': 0.2682265617748693, 'ev': 0.5236804301318878, 'ev_pct': 52.36804301318878, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 16.5, 'price': -105.0, 'edge': 0.2682265617748693, 'ev': 0.5236804301318878, 'ev_pct': 52.36804301318878, 'book': 'betmgm'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': -130.0, 'edge': 0.2279720903051016, 'ev': 0.4033352366936413, 'ev_pct': 40.333523669364126, 'book': 'fanduel'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': -135.0, 'edge': 0.2187213965030664, 'ev': 0.3807372457645972, 'ev_pct': 38.073724576459725, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 20.5, 'price': 125.0, 'edge': 0.3188257383430326, 'ev': 0.7173579112718234, 'ev_pct': 71.73579112718234, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 19.5, 'price': 100.0, 'edge': 0.278826466661796, 'ev': 0.557652933323592, 'ev_pct': 55.7652933323592, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 18.5, 'price': -120.0, 'edge': 0.2463280644151175, 'ev': 0.4516014514277154, 'ev_pct': 45.16014514277154, 'book': 'fanduel'}, {'market': 'pra', 'side': 'OVER', 'line': 18.5, 'price': -120.0, 'edge': 0.2463280644151175, 'ev': 0.4516014514277154, 'ev_pct': 45.16014514277154, 'book': 'betonlineag'}, {'market': 'pra', 'side': 'OVER', 'line': 18.5, 'price': -125.0, 'edge': 0.2362270543141074, 'ev': 0.4252086977653934, 'ev_pct': 42.520869776539335, 'book': 'draftkings'}, {'market': 'pra', 'side': 'OVER', 'line': 18.5, 'price': -125.0, 'edge': 0.2362270543141074, 'ev': 0.4252086977653934, 'ev_pct': 42.520869776539335, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 18.5, 'price': -125.0, 'edge': 0.2362270543141074, 'ev': 0.4252086977653934, 'ev_pct': 42.520869776539335, 'book': 'betmgm'}, {'market': 'pts', 'side': 'OVER', 'line': 12.5, 'price': 120.0, 'edge': 0.3033243607440938, 'ev': 0.6673135936370063, 'ev_pct': 66.73135936370062, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 11.5, 'price': -102.0, 'edge': 0.2748541031231151, 'ev': 0.5443189101065612, 'ev_pct': 54.431891010656116, 'book': 'fanduel'}, {'market': 'pts', 'side': 'OVER', 'line': 11.5, 'price': -105.0, 'edge': 0.2676094762214005, 'ev': 0.5224756440513058, 'ev_pct': 52.247564405130575, 'book': 'betrivers'}, {'market': 'pts', 'side': 'OVER', 'line': 11.5, 'price': -107.0, 'edge': 0.2628963856122336, 'ev': 0.5085939422591809, 'ev_pct': 50.85939422591809, 'book': 'draftkings'}, {'market': 'pts', 'side': 'OVER', 'line': 11.5, 'price': -108.0, 'edge': 0.2605738289418507, 'ev': 0.5018458927768978, 'ev_pct': 50.18458927768978, 'book': 'betonlineag'}, {'market': 'pts', 'side': 'OVER', 'line': 11.5, 'price': -109.0, 'edge': 0.2582734976941512, 'ev': 0.4952216607163082, 'ev_pct': 49.52216607163082, 'book': 'williamhill_us'}, {'market': 'pts', 'side': 'OVER', 'line': 11.5, 'price': -110.0, 'edge': 0.2559950743630962, 'ev': 0.4887178692386382, 'ev_pct': 48.871786923863816, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 11.5, 'price': -115.0, 'edge': 0.2449208772423875, 'ev': 0.4578955531053331, 'ev_pct': 45.78955531053331, 'book': 'betmgm'}, {'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': 105.0, 'edge': 0.1892901776588513, 'ev': 0.3880448642006453, 'ev_pct': 38.804486420064535, 'book': 'draftkings'}, {'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': 105.0, 'edge': 0.1892901776588513, 'ev': 0.3880448642006453, 'ev_pct': 38.804486420064535, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': 100.0, 'edge': 0.1770950557076318, 'ev': 0.3541901114152637, 'ev_pct': 35.41901114152637, 'book': 'betmgm'}, {'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': -102.0, 'edge': 0.1721445606581269, 'ev': 0.3409137377739375, 'ev_pct': 34.091373777393756, 'book': 'fanduel'}, {'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': 105.0, 'edge': 0.0984053221727888, 'ev': 0.2017309104542172, 'ev_pct': 20.17309104542172, 'book': 'draftkings'}, {'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': 105.0, 'edge': 0.0984053221727888, 'ev': 0.2017309104542172, 'ev_pct': 20.17309104542172, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': 100.0, 'edge': 0.0862102002215693, 'ev': 0.1724204004431386, 'ev_pct': 17.24204004431386, 'book': 'betmgm'}, {'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': -102.0, 'edge': 0.0812597051720643, 'ev': 0.1609260827917353, 'ev_pct': 16.09260827917353, 'book': 'fanduel'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': -109.0, 'edge': 0.1669985826047056, 'ev': 0.3202082914163622, 'ev_pct': 32.02082914163622, 'book': 'betrivers'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': -112.0, 'edge': 0.1602277962907217, 'ev': 0.3032883286931518, 'ev_pct': 30.328832869315182, 'book': 'betonlineag'}]",[]
Collin Gillespie,PHX,"[{'market': 'pr', 'side': 'OVER', 'line': 17.5, 'price': 100.0, 'edge': 0.1174082211484001, 'ev': 0.2348164422968002, 'ev_pct': 23.481644229680022, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 125.0, 'edge': 0.1348723127815692, 'ev': 0.3034627037585307, 'ev_pct': 30.346270375853067, 'book': 'betmgm'}]",[]
DeMar DeRozan,SAC,"[{'market': 'pa', 'side': 'UNDER', 'line': 22.5, 'price': 110.0, 'edge': 0.2598970588440001, 'ev': 0.5457838235724003, 'ev_pct': 54.57838235724003, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 23.5, 'price': -113.0, 'edge': 0.2264412475967404, 'ev': 0.4268317321956258, 'ev_pct': 42.68317321956258, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 23.5, 'price': -114.0, 'edge': 0.2242473991477913, 'ev': 0.4209556440142749, 'ev_pct': 42.09556440142749, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 23.5, 'price': -115.0, 'edge': 0.2220739585913905, 'ev': 0.4151817486708605, 'ev_pct': 41.51817486708605, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 23.5, 'price': -120.0, 'edge': 0.2115031340670776, 'ev': 0.3877557457896423, 'ev_pct': 38.775574578964225, 'book': 'betmgm'}, {'market': 'pa', 'side': 'UNDER', 'line': 24.5, 'price': -145.0, 'edge': 0.1816726928464553, 'ev': 0.3069642051543556, 'ev_pct': 30.69642051543556, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 20.5, 'price': 115.0, 'edge': 0.2044121037393726, 'ev': 0.4394860230396511, 'ev_pct': 43.94860230396511, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 21.5, 'price': -108.0, 'edge': 0.1743161147660886, 'ev': 0.3357199247346893, 'ev_pct': 33.57199247346893, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 21.5, 'price': -110.0, 'edge': 0.1697373601873341, 'ev': 0.3240440512667287, 'ev_pct': 32.40440512667287, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 21.5, 'price': -112.0, 'edge': 0.1652449972044051, 'ev': 0.3127851732797668, 'ev_pct': 31.27851732797668, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 21.5, 'price': -115.0, 'edge': 0.1586631630666254, 'ev': 0.2966311309506474, 'ev_pct': 29.66311309506474, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 22.5, 'price': -135.0, 'edge': 0.1407728665969025, 'ev': 0.2450490640760897, 'ev_pct': 24.50490640760897, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 25.5, 'price': 110.0, 'edge': 0.1957517689374958, 'ev': 0.4110787147687411, 'ev_pct': 41.10787147687411, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 25.5, 'price': -103.0, 'edge': 0.1645530825663955, 'ev': 0.324313356902702, 'ev_pct': 32.4313356902702, 'book': 'betrivers'}, {'market': 'pts', 'side': 'UNDER', 'line': 17.5, 'price': 115.0, 'edge': 0.2217722046397059, 'ev': 0.4768102399753677, 'ev_pct': 47.68102399753677, 'book': 'bovada'}, {'market': 'pts', 'side': 'UNDER', 'line': 17.5, 'price': 114.0, 'edge': 0.2195987640833052, 'ev': 0.469941355138273, 'ev_pct': 46.9941355138273, 'book': 'betrivers'}]",[]
Derrick White,BOS,"[{'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': 122.0, 'edge': 0.2279714078699077, 'ev': 0.5060965254711951, 'ev_pct': 50.60965254711951, 'book': 'fanduel'}, {'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': 118.0, 'edge': 0.2197062619900829, 'ev': 0.4789596511383808, 'ev_pct': 47.89596511383808, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': 117.0, 'edge': 0.2175923652328005, 'ev': 0.4721754325551771, 'ev_pct': 47.21754325551771, 'book': 'betrivers'}, {'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': 116.0, 'edge': 0.2154588953573952, 'ev': 0.4653912139719736, 'ev_pct': 46.539121397197356, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': 115.0, 'edge': 0.2133055792505907, 'ev': 0.45860699538877, 'ev_pct': 45.860699538877, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': 113.0, 'edge': 0.2089382902452408, 'ev': 0.4450385582223628, 'ev_pct': 44.50385582223628, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'UNDER', 'line': 4.5, 'price': 110.0, 'edge': 0.202231382129882, 'ev': 0.4246859024727522, 'ev_pct': 42.468590247275216, 'book': 'betmgm'}, {'market': 'pa', 'side': 'UNDER', 'line': 20.5, 'price': 105.0, 'edge': 0.1528789116438083, 'ev': 0.313401768869807, 'ev_pct': 31.340176886980696, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 21.5, 'price': -112.0, 'edge': 0.1407899610347668, 'ev': 0.2664952833872372, 'ev_pct': 26.649528338723723, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 20.5, 'price': -105.0, 'edge': 0.1284886677413692, 'ev': 0.2508588274950543, 'ev_pct': 25.08588274950543, 'book': 'betmgm'}, {'market': 'pa', 'side': 'UNDER', 'line': 21.5, 'price': -118.0, 'edge': 0.1278074441574949, 'ev': 0.236118837511304, 'ev_pct': 23.6118837511304, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 21.5, 'price': -120.0, 'edge': 0.1236373023726742, 'ev': 0.226668387683236, 'ev_pct': 22.6668387683236, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': -114.0, 'edge': 0.1054875222423541, 'ev': 0.1980204364900331, 'ev_pct': 19.80204364900331, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': -115.0, 'edge': 0.1033140816859533, 'ev': 0.1931524135867822, 'ev_pct': 19.31524135867822, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': -115.0, 'edge': 0.1033140816859533, 'ev': 0.1931524135867822, 'ev_pct': 19.31524135867822, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 9.5, 'price': -120.0, 'edge': 0.0927432571616404, 'ev': 0.1700293047963408, 'ev_pct': 17.002930479634077, 'book': 'betmgm'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 105.0, 'edge': 0.1620166622580848, 'ev': 0.3321341576290739, 'ev_pct': 33.21341576290739, 'book': 'betmgm'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 102.0, 'edge': 0.1547720353563703, 'ev': 0.312639511419868, 'ev_pct': 31.2639511419868, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -101.0, 'edge': 0.1473339781178105, 'ev': 0.293209203977029, 'ev_pct': 29.3209203977029, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -103.0, 'edge': 0.1424323777452889, 'ev': 0.2807162396339191, 'ev_pct': 28.07162396339191, 'book': 'betrivers'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -104.0, 'edge': 0.1400176187382379, 'ev': 0.274649944448082, 'ev_pct': 27.464994444808198, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -105.0, 'edge': 0.1376264183556458, 'ev': 0.2686991977419751, 'ev_pct': 26.86991977419751, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': -111.0, 'edge': 0.1237551895959648, 'ev': 0.2352463513941314, 'ev_pct': 23.52463513941314, 'book': 'williamhill_us'}]",[]
Donte DiVincenzo,MIN,"[{'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': -105.0, 'edge': 0.0791335955587178, 'ev': 0.1544989246622585, 'ev_pct': 15.449892466225851, 'book': 'draftkings'}, {'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': -105.0, 'edge': 0.0791335955587178, 'ev': 0.1544989246622585, 'ev_pct': 15.449892466225851, 'book': 'bovada'}, {'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': -108.0, 'edge': 0.072097948279168, 'ev': 0.1388553077969163, 'ev_pct': 13.88553077969163, 'book': 'fanduel'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': -120.0, 'edge': 0.163060099105587, 'ev': 0.2989435150269095, 'ev_pct': 29.894351502690952, 'book': 'betmgm'}, {'market': 'threes', 'side': 'UNDER', 'line': 3.5, 'price': -150.0, 'edge': 0.1715874486379132, 'ev': 0.2859790810631886, 'ev_pct': 28.597908106318858, 'book': 'betmgm'}]",[]
Doug McDermott,SAC,[],[]
Jaden McDaniels,MIN,"[{'market': 'blk', 'side': 'UNDER', 'line': 0.5, 'price': -105.0, 'edge': 0.0435246563228837, 'ev': 0.0849767099637253, 'ev_pct': 8.49767099637253, 'book': 'betmgm'}, {'market': 'pa', 'side': 'UNDER', 'line': 16.5, 'price': 115.0, 'edge': 0.1073864997346707, 'ev': 0.2308809744295421, 'ev_pct': 23.08809744295421, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 17.5, 'price': -102.0, 'edge': 0.0985084775215758, 'ev': 0.1950854162682188, 'ev_pct': 19.50854162682188, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -130.0, 'edge': 0.0724369213617398, 'ev': 0.1281576301015397, 'ev_pct': 12.815763010153969, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -132.0, 'edge': 0.0686887954247083, 'ev': 0.1207257616555479, 'ev_pct': 12.07257616555479, 'book': 'draftkings'}]",[]
Jamal Murray,DEN,"[{'market': 'ast', 'side': 'UNDER', 'line': 6.5, 'price': -123.0, 'edge': 0.1813288248380237, 'ev': 0.3287506336494251, 'ev_pct': 32.875063364942505, 'book': 'draftkings'}, {'market': 'ast', 'side': 'UNDER', 'line': 6.5, 'price': -125.0, 'edge': 0.1773427760089255, 'ev': 0.3192169968160661, 'ev_pct': 31.921699681606608, 'book': 'betonlineag'}, {'market': 'ast', 'side': 'UNDER', 'line': 6.5, 'price': -125.0, 'edge': 0.1773427760089255, 'ev': 0.3192169968160661, 'ev_pct': 31.921699681606608, 'book': 'bovada'}, {'market': 'ast', 'side': 'UNDER', 'line': 6.5, 'price': -125.0, 'edge': 0.1773427760089255, 'ev': 0.3192169968160661, 'ev_pct': 31.921699681606608, 'book': 'betmgm'}, {'market': 'ast', 'side': 'UNDER', 'line': 6.5, 'price': -129.0, 'edge': 0.1695795542719047, 'ev': 0.3010365730873348, 'ev_pct': 30.103657308733478, 'book': 'williamhill_us'}, {'market': 'ast', 'side': 'UNDER', 'line': 6.5, 'price': -130.0, 'edge': 0.1676809402601333, 'ev': 0.2966662789217743, 'ev_pct': 29.666627892177427, 'book': 'fanduel'}, {'market': 'ast', 'side': 'UNDER', 'line': 6.5, 'price': -139.0, 'edge': 0.1513083734054853, 'ev': 0.2601633183015179, 'ev_pct': 26.01633183015179, 'book': 'betrivers'}, {'market': 'pa', 'side': 'UNDER', 'line': 29.5, 'price': 110.0, 'edge': 0.2334756015518359, 'ev': 0.4902987632588553, 'ev_pct': 49.02987632588553, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 30.5, 'price': -109.0, 'edge': 0.2153789942559951, 'ev': 0.4129744018303025, 'ev_pct': 41.29744018303025, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 30.5, 'price': -110.0, 'edge': 0.2131005709249401, 'ev': 0.4068283626748857, 'ev_pct': 40.68283626748857, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 30.5, 'price': -110.0, 'edge': 0.2131005709249401, 'ev': 0.4068283626748857, 'ev_pct': 40.68283626748857, 'book': 'betmgm'}, {'market': 'pa', 'side': 'UNDER', 'line': 30.5, 'price': -114.0, 'edge': 0.2041998143606322, 'ev': 0.3833224585366254, 'ev_pct': 38.33224585366254, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 31.5, 'price': -130.0, 'edge': 0.1923080631260509, 'ev': 0.3402373424537824, 'ev_pct': 34.02373424537824, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 27.5, 'price': 110.0, 'edge': 0.1420164832278584, 'ev': 0.2982346147785026, 'ev_pct': 29.82346147785026, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 28.5, 'price': -110.0, 'edge': 0.1223310927074692, 'ev': 0.2335411769869867, 'ev_pct': 23.35411769869867, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 33.5, 'price': 115.0, 'edge': 0.1693748461671857, 'ev': 0.3641559192594492, 'ev_pct': 36.415591925944916, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 33.5, 'price': 110.0, 'edge': 0.158300649046477, 'ev': 0.3324313629976017, 'ev_pct': 33.24313629976017, 'book': 'betrivers'}, {'market': 'pra', 'side': 'UNDER', 'line': 34.5, 'price': 100.0, 'edge': 0.1556172610541326, 'ev': 0.3112345221082653, 'ev_pct': 31.123452210826528, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 10.5, 'price': 106.0, 'edge': 0.090354194363229, 'ev': 0.1861296403882517, 'ev_pct': 18.61296403882517, 'book': 'fanduel'}, {'market': 'ra', 'side': 'OVER', 'line': 11.5, 'price': 110.0, 'edge': 0.0869060407333821, 'ev': 0.1825026855401025, 'ev_pct': 18.250268554010248, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 10.5, 'price': 105.0, 'edge': 0.087986209518332, 'ev': 0.1803717295125806, 'ev_pct': 18.03717295125806, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 10.5, 'price': 103.0, 'edge': 0.0831802501286888, 'ev': 0.1688559077612383, 'ev_pct': 16.88559077612383, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 10.5, 'price': 100.0, 'edge': 0.0757910875671125, 'ev': 0.151582175134225, 'ev_pct': 15.1582175134225, 'book': 'betmgm'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 102.0, 'edge': 0.1840159075431535, 'ev': 0.3717121332371702, 'ev_pct': 37.17121332371702, 'book': 'betrivers'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': 100.0, 'edge': 0.1790654124936486, 'ev': 0.3581308249872972, 'ev_pct': 35.81308249872972, 'book': 'fanduel'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': -104.0, 'edge': 0.1692614909250211, 'ev': 0.3320129245067722, 'ev_pct': 33.20129245067722, 'book': 'draftkings'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': -105.0, 'edge': 0.166870290542429, 'ev': 0.3257943767733139, 'ev_pct': 32.57943767733139, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'OVER', 'line': 4.5, 'price': -105.0, 'edge': 0.166870290542429, 'ev': 0.3257943767733139, 'ev_pct': 32.57943767733139, 'book': 'bovada'}]",[]
