date,commence_time,home_team,visitor_team,home_ml,away_ml,home_spread,away_spread,home_spread_price,away_spread_price,total,total_over_price,total_under_price,books_count,books_h2h,books_spreads,books_totals,bookmaker
2026-05-25,2026-05-26T00:10:00Z,New York Liberty,Portland Fire,-437.6253071268296,437.62530712682997,-11.5,11.5,,,175.0,101.69126287183043,-101.6912628718304,11,11,10,6,oddsapi_consensus
2026-05-25,2026-05-26T02:10:00Z,Golden State Valkyries,Connecticut Sun,-591.1124412899981,591.1124412899982,-13.0,13.0,,,159.5,-101.7484373888678,101.74843738886779,11,11,8,7,oddsapi_consensus
