market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ML,Atlanta Hawks,Philadelphia 76ers,Atlanta Hawks,2026-02-19,0.09229775332498202,106.73894138643134,0.483701809293308,,,,,,High
ATS,Atlanta Hawks,Philadelphia 76ers,Atlanta Hawks,2026-02-19,0.44965538258868365,-110.0,0.5238095238095238,-8.450300216674805,1.0,-7.450300216674805,1.0,,High
TOTAL,Under,Philadelphia 76ers,Atlanta Hawks,2026-02-19,0.400890546900569,-100.1819174094961,0.5004543802253726,-8.440231323242188,238.0,,,229.5597686767578,High
ML,Detroit Pistons,New York Knicks,Detroit Pistons,2026-02-19,0.05898684959243328,161.04196743242176,0.38308016516879756,,,,,,High
ATS,Detroit Pistons,New York Knicks,Detroit Pistons,2026-02-19,0.14891327873681637,-115.0,0.5348837209302325,-3.493903875350952,4.5,1.006096124649048,4.5,,High
TOTAL,Over,New York Knicks,Detroit Pistons,2026-02-19,0.20612701587854143,100.72490032620514,0.4981942939689418,4.090240478515597,222.0,,,226.0902404785156,High
ML,Los Angeles Clippers,Los Angeles Clippers,Denver Nuggets,2026-02-19,0.17141110034648221,156.35638771655374,0.39008195150014086,,,,,,High
ATS,Los Angeles Clippers,Los Angeles Clippers,Denver Nuggets,2026-02-19,0.5937703351018425,-105.0,0.5121951219512195,10.817216873168945,4.0,6.817216873168945,-4.0,,High
TOTAL,Over,Los Angeles Clippers,Denver Nuggets,2026-02-19,0.1949882449342355,-100.0,0.5,3.9498596191406534,226.0,,,229.94985961914065,Medium
ATS,Brooklyn Nets,Cleveland Cavaliers,Brooklyn Nets,2026-02-19,0.1957713931640045,-110.0,0.5238095238095238,-3.8666229248046875,16.5,12.633377075195312,16.5,,High
TOTAL,Under,Cleveland Cavaliers,Brooklyn Nets,2026-02-19,0.15428718946523967,101.30540892032222,0.4967576407228111,-2.96063232421875,229.5,,,226.53936767578125,Medium
ML,Chicago Bulls,Chicago Bulls,Toronto Raptors,2026-02-19,0.2761665791401179,192.6058013546582,0.341756723677509,,,,,,High
ATS,Chicago Bulls,Chicago Bulls,Toronto Raptors,2026-02-19,0.720887413400364,-110.0,0.5238095238095238,15.476029396057127,5.5,9.976029396057127,-5.5,,High
TOTAL,Under,Chicago Bulls,Toronto Raptors,2026-02-19,0.19608927445058955,-100.0,0.5,-3.972625732421932,231.5,,,227.52737426757807,Medium
ML,Golden State Warriors,Golden State Warriors,Boston Celtics,2026-02-19,0.12002345725822172,192.278899412087,0.3421389645340391,,,,,,High
ATS,Golden State Warriors,Golden State Warriors,Boston Celtics,2026-02-19,0.26019443515258067,-115.0,0.5348837209302325,5.413740396499634,5.5,-0.0862596035003662,-5.5,,High
TOTAL,Over,Golden State Warriors,Boston Celtics,2026-02-19,0.18966259466508972,101.22052241651812,0.4969672019487364,3.6910858154296875,212.5,,,216.1910858154297,Medium
ML,Houston Rockets,Charlotte Hornets,Houston Rockets,2026-02-19,0.03682634299945381,-166.1728045362685,0.6243042178023335,,,,,,Medium
ATS,Charlotte Hornets,Charlotte Hornets,Houston Rockets,2026-02-19,0.09058532560839905,240.0,0.29411764705882354,-5.58688259124756,4.5,-10.08688259124756,-4.5,,High
TOTAL,Over,Charlotte Hornets,Houston Rockets,2026-02-19,0.37388421263874383,100.27347946799836,0.49931723494112945,7.7528839111328125,216.5,,,224.2528839111328,High
ML,Indiana Pacers,Washington Wizards,Indiana Pacers,2026-02-19,0.08789376792733972,-121.7948244975842,0.5491328518304123,,,,,,High
ATS,Indiana Pacers,Washington Wizards,Indiana Pacers,2026-02-19,0.48061702852137733,-110.0,0.5238095238095238,-9.087454795837402,-2.5,-11.587454795837402,-2.5,,High
TOTAL,Under,Washington Wizards,Indiana Pacers,2026-02-19,0.44058437124910244,-100.0,0.5,-9.33935546875,232.5,,,223.16064453125,High
ATS,Phoenix Suns,San Antonio Spurs,Phoenix Suns,2026-02-19,0.33396224295374133,-115.0,0.5348837209302325,-6.764183044433594,7.5,0.7358169555664062,7.5,,High
TOTAL,Under,San Antonio Spurs,Phoenix Suns,2026-02-19,0.31010084628714785,100.24772096710264,0.49938146370429026,-6.348693847656278,229.5,,,223.15130615234372,High
ATS,Sacramento Kings,Sacramento Kings,Orlando Magic,2026-02-19,0.44110313061058903,-105.0,0.5121951219512195,7.6509435176849365,8.5,-0.8490564823150635,-8.5,,High
TOTAL,Under,Sacramento Kings,Orlando Magic,2026-02-19,0.1461015118514546,101.87170282895816,0.4953641278031324,-2.7298736572265625,224.0,,,221.27012634277344,Medium
