date,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team
2026-02-12,1630559.0,Austin Reaves,LAL,ast,UNDER,5.5,140,0.4166666666666667,0.4977506512979545,0.9572265642085853,0.0810839846312878,0.1946015631150907,bovada,Bovada,2026-02-13T03:10:00Z,Los Angeles Lakers,Dallas Mavericks
2026-02-12,1628398.0,Kyle Kuzma,MIL,ast,OVER,3.5,205,0.32786885245901637,0.39075803017048005,0.7471300372021075,0.06288917771146368,0.19181199201996413,bovada,Bovada,2026-02-13T00:40:00Z,Oklahoma City Thunder,Milwaukee Bucks
2026-02-12,1630559.0,Austin Reaves,LAL,ast,UNDER,5.5,120,0.45454545454545453,0.5299476209949241,0.9572265642085853,0.07540216644946957,0.16588476618883297,williamhill_us,Caesars,2026-02-13T03:10:00Z,Los Angeles Lakers,Dallas Mavericks
2026-02-12,1630559.0,Austin Reaves,LAL,ast,UNDER,5.5,120,0.45454545454545453,0.5299476209949241,0.9572265642085853,0.07540216644946957,0.16588476618883297,betmgm,BetMGM,2026-02-13T03:10:00Z,Los Angeles Lakers,Dallas Mavericks
2026-02-12,1630559.0,Austin Reaves,LAL,ast,UNDER,5.5,120,0.45454545454545453,0.5299476209949241,0.9572265642085853,0.07540216644946957,0.16588476618883297,betrivers,BetRivers,2026-02-13T03:10:00Z,Los Angeles Lakers,Dallas Mavericks
2026-02-12,1630559.0,Austin Reaves,LAL,ast,UNDER,5.5,118,0.45871559633027525,0.5334922415120218,0.9572265642085853,0.07477664518174654,0.1630130864962075,fanduel,FanDuel,2026-02-13T03:10:00Z,Los Angeles Lakers,Dallas Mavericks
2026-02-12,1626171.0,Bobby Portis,MIL,ast,OVER,1.5,125,0.4444444444444444,0.5031164095383125,0.8355908784035646,0.05867196509386807,0.1320119214612031,betmgm,BetMGM,2026-02-13T00:40:00Z,Oklahoma City Thunder,Milwaukee Bucks
2026-02-12,1626167.0,Myles Turner,MIL,ast,OVER,1.5,110,0.47619047619047616,0.5305033831761552,0.8382765227616695,0.05431290698567903,0.11405710466992591,betmgm,BetMGM,2026-02-13T00:40:00Z,Oklahoma City Thunder,Milwaukee Bucks
2026-02-12,1630559.0,Austin Reaves,LAL,ast,UNDER,6.5,-135,0.574468085106383,0.6367978723404256,0.9923390264323213,0.06232978723404259,0.10850000000000015,bovada,Bovada,2026-02-13T03:10:00Z,Los Angeles Lakers,Dallas Mavericks
2026-02-12,1630559.0,Austin Reaves,LAL,ast,UNDER,6.5,-137,0.5780590717299579,0.6398502109704641,0.9923390264323213,0.061791139240506276,0.10689416058394158,draftkings,DraftKings,2026-02-13T03:10:00Z,Los Angeles Lakers,Dallas Mavericks
2026-02-12,1631260.0,A.J. Green,MIL,ast,OVER,2.5,165,0.37735849056603776,0.41737399046730894,0.6441284899078454,0.04001549990127118,0.10604107473836866,bovada,Bovada,2026-02-13T00:40:00Z,Oklahoma City Thunder,Milwaukee Bucks
2026-02-12,1630559.0,Austin Reaves,LAL,ast,UNDER,6.5,-145,0.5918367346938775,0.6515612244897959,0.9923390264323213,0.05972448979591838,0.10091379310344833,betonlineag,BetOnline.ag,2026-02-13T03:10:00Z,Los Angeles Lakers,Dallas Mavericks
2026-02-12,1628398.0,Kyle Kuzma,MIL,ast,OVER,2.5,-112,0.5283018867924528,0.5798587614925512,0.8720143847931086,0.0515568747000984,0.09758979853947203,betrivers,BetRivers,2026-02-13T00:40:00Z,Oklahoma City Thunder,Milwaukee Bucks
2026-02-12,1641717.0,Cason Wallace,OKC,ast,OVER,4.5,190,0.3448275862068966,0.3782067406778048,0.5673552826796181,0.03337915447090822,0.09679954796563384,bovada,Bovada,2026-02-13T00:40:00Z,Oklahoma City Thunder,Milwaukee Bucks
