market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ATS,Oklahoma City Thunder,New York Knicks,Oklahoma City Thunder,2026-03-04,0.027505673519544693,-110.0,0.5238095238095238,-1.1513214111328125,-4.5,-5.6513214111328125,-4.5,,Low
TOTAL,Over,New York Knicks,Oklahoma City Thunder,2026-03-04,0.17313251349677994,100.62102158049991,0.4984522519733787,3.42498779296875,222.5,,,225.92498779296875,Medium
ATS,Boston Celtics,Boston Celtics,Charlotte Hornets,2026-03-04,0.5025438903829771,-110.0,0.5238095238095238,9.554594039916992,-6.5,16.054594039916992,6.5,,High
TOTAL,Over,Boston Celtics,Charlotte Hornets,2026-03-04,0.15161428031819946,-100.19437742640184,0.5004854717422653,3.0816955566406534,212.5,,,215.58169555664065,Medium
ATS,Memphis Grizzlies,Memphis Grizzlies,Portland Trail Blazers,2026-03-04,0.5218870715598486,-110.0,0.5238095238095238,9.97904372215271,9.0,0.97904372215271,-9.0,,High
TOTAL,Under,Memphis Grizzlies,Portland Trail Blazers,2026-03-04,0.5470714734398712,-100.0,0.5,-12.0086669921875,236.0,,,223.9913330078125,High
ATS,Utah Jazz,Philadelphia 76ers,Utah Jazz,2026-03-04,0.4757944247390806,-110.0,0.5238095238095238,-8.986557722091675,8.5,-0.4865577220916748,8.5,,High
TOTAL,Under,Philadelphia 76ers,Utah Jazz,2026-03-04,0.2870332685791991,100.32375732111149,0.4991919148146954,-5.8413848876953125,237.5,,,231.6586151123047,High
ATS,Indiana Pacers,Los Angeles Clippers,Indiana Pacers,2026-03-04,0.3872303256254225,-110.0,0.5238095238095238,-7.232349395751953,12.5,5.267650604248047,12.5,,High
TOTAL,Over,Los Angeles Clippers,Indiana Pacers,2026-03-04,0.09831799218713655,100.3185727938834,0.499204834605598,1.9412994384765625,227.0,,,228.94129943847656,Low
ML,Milwaukee Bucks,Milwaukee Bucks,Atlanta Hawks,2026-03-04,0.05688435097016542,-107.7374818429004,0.5186232204565563,,,,,,High
ATS,Milwaukee Bucks,Milwaukee Bucks,Atlanta Hawks,2026-03-04,0.25217942877508426,-110.0,0.5238095238095238,4.815702438354492,-1.5,6.315702438354492,1.5,,High
TOTAL,Over,Milwaukee Bucks,Atlanta Hawks,2026-03-04,0.10995799744815093,-103.9302107921928,0.5096361661593086,2.645965576171875,231.5,,,234.14596557617188,Medium
