date,home_tri,away_tri,home_pts,visitor_pts
2026-03-15,OKC,MIN,116,103
2026-03-15,CLE,DAL,120,130
2026-03-15,TOR,DET,119,108
2026-03-15,MIL,IND,134,123
2026-03-15,PHI,POR,109,103
2026-03-15,NYK,GSW,110,107
2026-03-15,SAC,UTA,116,111
