market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ATS,Brooklyn Nets,Brooklyn Nets,New York Knicks,2026-03-20,0.6950600867600194,-110.0,0.5238095238095238,14.584510460566177,18.0,-3.4154895394338234,-18.0,,High
TOTAL,Over,Brooklyn Nets,New York Knicks,2026-03-20,0.2006314140908807,100.52781913342024,0.49868392541318907,4.001210801546932,215.5,,,219.50121080154693,High
ATS,Denver Nuggets,Denver Nuggets,Toronto Raptors,2026-03-20,0.11301093577657895,-105.0,0.5121951219512195,2.1188965868672422,-7.0,9.118896586867242,7.0,,Medium
TOTAL,Under,Denver Nuggets,Toronto Raptors,2026-03-20,0.4579975963102598,-100.0,0.5,-9.756604328670107,237.5,,,227.7433956713299,High
ATS,Detroit Pistons,Detroit Pistons,Golden State Warriors,2026-03-20,0.02023987993602616,-110.0,0.5238095238095238,1.0363649079048853,-5.0,6.036364907904885,5.0,,Low
TOTAL,Over,Detroit Pistons,Golden State Warriors,2026-03-20,0.2454686478878476,-100.0,0.5,5.0027207996250525,217.5,,,222.50272079962505,High
ATS,Atlanta Hawks,Houston Rockets,Atlanta Hawks,2026-03-20,0.49025876667169566,-110.0,0.5238095238095238,-9.291130611455623,3.5,-5.791130611455623,3.5,,High
TOTAL,Under,Houston Rockets,Atlanta Hawks,2026-03-20,0.30335796994413267,-100.88867156244515,0.5022118508613088,-6.3626568636052525,228.0,,,221.63734313639475,High
ATS,Memphis Grizzlies,Memphis Grizzlies,Boston Celtics,2026-03-20,0.691760346548872,-110.0,0.5238095238095238,14.476291205785383,15.0,-0.5237087942146177,-15.0,,High
TOTAL,Under,Memphis Grizzlies,Boston Celtics,2026-03-20,0.197376488541668,101.12042729856492,0.4972145363014229,-3.8613905014890975,229.5,,,225.6386094985109,Medium
ATS,Minnesota Timberwolves,Minnesota Timberwolves,Portland Trail Blazers,2026-03-20,-0.03836085291058727,-110.0,0.5238095238095238,0.11176947507561152,-2.5,2.6117694750756115,2.5,,Low
TOTAL,Over,Minnesota Timberwolves,Portland Trail Blazers,2026-03-20,0.059640835279968774,100.28906746834711,0.4992783743216718,1.1663437253020845,231.5,,,232.66634372530208,Low
