date,game_id,team,player_id,player_name,prob_first_basket,fair_decimal,fair_american,rank,cum_prob
2026-04-12,0022501186,BOS,3917376,Jaylen Brown,0.1120899185513541,8.921408927082494,792,1,0.1120899185513541
2026-04-12,0022501186,ORL,4432573,Paolo Banchero,0.1097835416264291,9.108833484374143,811,2,0.2218734601777832
2026-04-12,0022501186,BOS,4065648,Jayson Tatum,0.1067852516240266,9.364589068168668,836,3,0.32865871180180983
2026-04-12,0022501187,CLE,3992,James Harden,0.1149176388101041,8.701884326499714,770,1,0.1149176388101041
2026-04-12,0022501187,CLE,3908809,Donovan Mitchell,0.1117614962513309,8.947625376732477,795,2,0.226679135061435
2026-04-12,0022501187,WAS,5144126,Will Riley,0.1079181568960744,9.266281307630225,827,3,0.3345972919575094
2026-04-12,0022501188,DET,4433621,Jalen Duren,0.1101320912272057,9.080005553848705,808,1,0.1101320912272057
2026-04-12,0022501188,DET,5107199,Daniss Jenkins,0.1055303485644378,9.475947095819462,848,2,0.2156624397916435
2026-04-12,0022501188,DET,4684742,Ausar Thompson,0.1044153109192286,9.577139513318684,858,3,0.3200777507108721
2026-04-12,0022501189,ATL,4701230,Jalen Johnson,0.1167420807137195,8.565891526743023,757,1,0.1167420807137195
2026-04-12,0022501189,ATL,4278039,Nickeil Alexander-Walker,0.1129385190936683,8.854375000000006,785,2,0.2296805998073878
2026-04-12,0022501189,MIA,4066261,Bam Adebayo,0.1117701895858028,8.946929442508715,795,3,0.3414507893931906
2026-04-12,0022501190,NYK,3934672,Jalen Brunson,0.1184095140232453,8.445267327114333,745,1,0.1184095140232453
2026-04-12,0022501190,NYK,3934719,OG Anunoby,0.1094633014149051,9.13548181969811,814,2,0.2278728154381504
2026-04-12,0022501190,CHA,4433287,Brandon Miller,0.1023318919356854,9.772124614176882,877,3,0.3302047073738358
2026-04-12,0022501191,PHI,4431678,Tyrese Maxey,0.1237760429103679,8.07910785065368,708,1,0.1237760429103679
2026-04-12,0022501191,PHI,5124612,VJ Edgecombe,0.1143664512175531,8.743822942427009,774,2,0.238142494127921
2026-04-12,0022501191,PHI,3059318,Joel Embiid,0.1125087220607198,8.888199791837565,789,3,0.3506512161886408
2026-04-12,0022501192,TOR,4433134,Scottie Barnes,0.1165892751979113,8.577118249534456,758,1,0.1165892751979113
2026-04-12,0022501192,BKN,3934620,Trevon Scott,0.1158945160160988,8.628535968527544,763,2,0.2324837912140101
2026-04-12,0022501192,TOR,4395625,RJ Barrett,0.1096416833797863,9.120618811881188,812,3,0.3421254745937964
2026-04-12,0022501193,CHI,4871145,Josh Giddey,0.1232960273414797,8.110561398952523,711,1,0.1232960273414797
2026-04-12,0022501193,DAL,5041939,Cooper Flagg,0.1205102191662535,8.298051459191356,730,2,0.2438062465077332
2026-04-12,0022501193,CHI,4711294,Matas Buzelis,0.1144049230887461,8.74088258618277,774,3,0.3582111695964793
2026-04-12,0022501194,HOU,4684740,Amen Thompson,0.1183354092169231,8.450555979967747,745,1,0.1183354092169231
2026-04-12,0022501194,HOU,4432639,Jabari Smith Jr.,0.109114468238981,9.164687471232632,816,2,0.2274498774559041
2026-04-12,0022501194,HOU,3202,Kevin Durant,0.109114468238981,9.164687471232632,816,3,0.3365643456948851
2026-04-12,0022501195,NOP,4397688,Trey Murphy III,0.118170532687989,8.462346553352225,746,1,0.118170532687989
2026-04-12,0022501195,MIN,3064514,Julius Randle,0.1064060846745348,9.397958801498133,840,2,0.2245766173625238
2026-04-12,0022501195,MIN,4397002,Ayo Dosunmu,0.1048916909600658,9.53364361702128,853,3,0.3294683083225896
2026-04-12,0022501196,OKC,4278073,Shai Gilgeous-Alexander,0.1135825779761814,8.804167133886526,780,1,0.1135825779761814
2026-04-12,0022501196,PHX,1643047,CJ Huntley,0.1112645661807492,8.987587282509157,799,2,0.2248471441569306
2026-04-12,0022501196,PHX,1628415,Dillon Brooks,0.1112645661807492,8.987587282509157,799,3,0.33611171033767984
2026-04-12,0022501197,DEN,3112335,Nikola Jokic,0.1206794393831873,8.286415690287976,729,1,0.1206794393831873
2026-04-12,0022501197,DEN,3936299,Jamal Murray,0.1206794393831873,8.286415690287976,729,2,0.2413588787663746
2026-04-12,0022501197,SAS,4845367,Stephon Castle,0.1011908342654055,9.882317971380475,888,3,0.3425497130317801
2026-04-12,0022501198,LAL,4066457,Austin Reaves,0.1176275262069092,8.501411465892598,750,1,0.1176275262069092
2026-04-12,0022501198,LAL,1966,LeBron James,0.1071964059583719,9.328670966714451,833,2,0.2248239321652811
2026-04-12,0022501198,LAL,3945274,Luka Doncic,0.1071964059583719,9.328670966714451,833,3,0.332020338123653
2026-04-12,0022501199,LAC,6450,Kawhi Leonard,0.1123915046559397,8.897469635816925,790,1,0.1123915046559397
2026-04-12,0022501199,GSW,4709138,Brandin Podziemski,0.112116219296061,8.91931610144058,792,2,0.2245077239520007
2026-04-12,0022501199,LAC,4396907,Darius Garland,0.1085925666896134,9.208733438065494,821,3,0.33310029064161406
2026-04-12,0022501200,POR,4683021,Deni Avdija,0.110334500711756,9.063348214285718,806,1,0.110334500711756
2026-04-12,0022501200,SAC,4898371,Maxime Raynaud,0.1085612676646028,9.211388384754992,821,2,0.21889576837635882
2026-04-12,0022501200,POR,4431736,Toumani Camara,0.1069850605115777,9.347099447513814,835,3,0.3258808288879365
