player,team,plays,ladders
Ace Bailey,UTA,"[{'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': 110.0, 'edge': 0.1308562307008919, 'ev': 0.274798084471873, 'ev_pct': 27.4798084471873, 'book': 'betmgm'}, {'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': 100.0, 'edge': 0.107046706891368, 'ev': 0.2140934137827361, 'ev_pct': 21.40934137827361, 'book': 'fanatics'}, {'market': 'ra', 'side': 'OVER', 'line': 5.5, 'price': -105.0, 'edge': 0.1344155694080206, 'ev': 0.2624303974156594, 'ev_pct': 26.243039741565937, 'book': 'betmgm'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -130.0, 'edge': 0.2285579054664631, 'ev': 0.404371678902204, 'ev_pct': 40.4371678902204, 'book': 'fanatics'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -132.0, 'edge': 0.2248097795294316, 'ev': 0.3951202185668798, 'ev_pct': 39.51202185668798, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -133.0, 'edge': 0.2229598461270341, 'ev': 0.3905988281774356, 'ev_pct': 39.059882817743556, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -134.0, 'edge': 0.2211257241212383, 'ev': 0.38614492122664, 'ev_pct': 38.614492122664004, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -136.0, 'edge': 0.2175041103301329, 'ev': 0.3774336032199367, 'ev_pct': 37.74336032199367, 'book': 'betrivers'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -137.0, 'edge': 0.215716225040853, 'ev': 0.3731733236108189, 'ev_pct': 37.31733236108189, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -140.0, 'edge': 0.2104419634374775, 'ev': 0.3607576516071045, 'ev_pct': 36.075765160710446, 'book': 'betmgm'}]",[]
Al Horford,GSW,"[{'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': -125.0, 'edge': 0.1106857398217406, 'ev': 0.1992343316791333, 'ev_pct': 19.92343316791333, 'book': 'fanatics'}, {'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': -130.0, 'edge': 0.1010239040729484, 'ev': 0.1787345995136779, 'ev_pct': 17.87345995136779, 'book': 'betmgm'}, {'market': 'pa', 'side': 'OVER', 'line': 7.5, 'price': 105.0, 'edge': 0.3694175767496965, 'ev': 0.757306032336878, 'ev_pct': 75.7306032336878, 'book': 'fanatics'}, {'market': 'pr', 'side': 'OVER', 'line': 9.5, 'price': -104.0, 'edge': 0.3341647848442248, 'ev': 0.6554770779636718, 'ev_pct': 65.54770779636718, 'book': 'fanduel'}, {'market': 'pr', 'side': 'OVER', 'line': 9.5, 'price': -106.0, 'edge': 0.3294055996167357, 'ev': 0.6401655992551657, 'ev_pct': 64.01655992551657, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 9.5, 'price': -115.0, 'edge': 0.3090849854826197, 'ev': 0.577854538076202, 'ev_pct': 57.7854538076202, 'book': 'fanatics'}, {'market': 'pra', 'side': 'OVER', 'line': 11.5, 'price': -102.0, 'edge': 0.322857524787367, 'ev': 0.639384509873021, 'ev_pct': 63.9384509873021, 'book': 'draftkings'}, {'market': 'pra', 'side': 'OVER', 'line': 11.5, 'price': -102.0, 'edge': 0.322857524787367, 'ev': 0.639384509873021, 'ev_pct': 63.9384509873021, 'book': 'betonlineag'}, {'market': 'pra', 'side': 'OVER', 'line': 11.5, 'price': -105.0, 'edge': 0.3156128978856525, 'ev': 0.6161966101577024, 'ev_pct': 61.61966101577024, 'book': 'fanatics'}, {'market': 'pra', 'side': 'OVER', 'line': 12.5, 'price': -118.0, 'edge': 0.256695537710064, 'ev': 0.4742341289897792, 'ev_pct': 47.423412898977915, 'book': 'betmgm'}, {'market': 'pts', 'side': 'OVER', 'line': 5.5, 'price': 104.0, 'edge': 0.362754166691916, 'ev': 0.7400185000515087, 'ev_pct': 74.00185000515087, 'book': 'fanduel'}, {'market': 'pts', 'side': 'OVER', 'line': 5.5, 'price': 103.0, 'edge': 0.3603394076848649, 'ev': 0.7314889976002757, 'ev_pct': 73.14889976002758, 'book': 'draftkings'}, {'market': 'pts', 'side': 'OVER', 'line': 5.5, 'price': 103.0, 'edge': 0.3603394076848649, 'ev': 0.7314889976002757, 'ev_pct': 73.14889976002758, 'book': 'williamhill_us'}, {'market': 'pts', 'side': 'OVER', 'line': 5.5, 'price': 100.0, 'edge': 0.3529502451232885, 'ev': 0.7059004902465771, 'ev_pct': 70.5900490246577, 'book': 'betonlineag'}, {'market': 'pts', 'side': 'OVER', 'line': 5.5, 'price': -105.0, 'edge': 0.340755123172069, 'ev': 0.6652838119073728, 'ev_pct': 66.52838119073728, 'book': 'fanatics'}, {'market': 'pts', 'side': 'OVER', 'line': 6.5, 'price': -105.0, 'edge': 0.3079288066011076, 'ev': 0.6011943366974006, 'ev_pct': 60.11943366974006, 'book': 'betmgm'}, {'market': 'ra', 'side': 'OVER', 'line': 5.5, 'price': -130.0, 'edge': 0.0720112776060041, 'ev': 0.1274045680721611, 'ev_pct': 12.74045680721611, 'book': 'fanatics'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 182.0, 'edge': 0.2851093784956628, 'ev': 0.8040084473577692, 'ev_pct': 80.40084473577693, 'book': 'fanduel'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 171.0, 'edge': 0.2707156175367766, 'ev': 0.7336393235246647, 'ev_pct': 73.36393235246646, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 165.0, 'edge': 0.2623608170076392, 'ev': 0.6952561650702441, 'ev_pct': 69.52561650702441, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 155.0, 'edge': 0.2475624448285789, 'ev': 0.6312842343128764, 'ev_pct': 63.128423431287636, 'book': 'betmgm'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 154.0, 'edge': 0.2460185201721021, 'ev': 0.6248870412371397, 'ev_pct': 62.488704123713966, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 150.0, 'edge': 0.239719307573677, 'ev': 0.5992982689341925, 'ev_pct': 59.929826893419246, 'book': 'fanatics'}]",[]
Anthony Black,ORL,"[{'market': 'pa', 'side': 'OVER', 'line': 14.5, 'price': -114.0, 'edge': 0.0522023136602771, 'ev': 0.0979938168710464, 'ev_pct': 9.79938168710464, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 14.5, 'price': -115.0, 'edge': 0.0500288731038763, 'ev': 0.0935322410202905, 'ev_pct': 9.35322410202905, 'book': 'fanatics'}, {'market': 'ra', 'side': 'UNDER', 'line': 6.5, 'price': -118.0, 'edge': 0.0672208527940153, 'ev': 0.1241876771957232, 'ev_pct': 12.418767719572319, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 6.5, 'price': -120.0, 'edge': 0.0630507110091946, 'ev': 0.1155929701835235, 'ev_pct': 11.55929701835235, 'book': 'fanatics'}, {'market': 'ra', 'side': 'UNDER', 'line': 6.5, 'price': -136.0, 'edge': 0.0322340700230621, 'ev': 0.0559355920988431, 'ev_pct': 5.59355920988431, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 170.0, 'edge': 0.3020734705405229, 'ev': 0.8155983704594119, 'ev_pct': 81.55983704594118, 'book': 'betmgm'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 167.0, 'edge': 0.2979120057049007, 'ev': 0.795425055232085, 'ev_pct': 79.54250552320849, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 167.0, 'edge': 0.2979120057049007, 'ev': 0.795425055232085, 'ev_pct': 79.54250552320849, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 165.0, 'edge': 0.2950853503448555, 'ev': 0.781976178413867, 'ev_pct': 78.1976178413867, 'book': 'betrivers'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 164.0, 'edge': 0.2936559621230145, 'ev': 0.775251740004758, 'ev_pct': 77.5251740004758, 'book': 'fanduel'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 155.0, 'edge': 0.2802869781657952, 'ev': 0.7147317943227778, 'ev_pct': 71.47317943227777, 'book': 'fanatics'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 142.0, 'edge': 0.2592207004150255, 'ev': 0.6273140950043616, 'ev_pct': 62.731409500436165, 'book': 'draftkings'}]",[]
Brandin Podziemski,GSW,"[{'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': 102.0, 'edge': 0.0838680365554629, 'ev': 0.1694134338420351, 'ev_pct': 16.94134338420351, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': -105.0, 'edge': 0.0667224195547384, 'ev': 0.1302675810354417, 'ev_pct': 13.02675810354417, 'book': 'fanatics'}, {'market': 'ra', 'side': 'UNDER', 'line': 7.5, 'price': -106.0, 'edge': 0.0643544347098414, 'ev': 0.1250661655681825, 'ev_pct': 12.506616556818251, 'book': 'draftkings'}]",[]
Buddy Hield,GSW,"[{'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': 125.0, 'edge': 0.0797869066040655, 'ev': 0.1795205398591473, 'ev_pct': 17.95205398591473, 'book': 'fanatics'}, {'market': 'ast', 'side': 'OVER', 'line': 1.5, 'price': 125.0, 'edge': 0.0797869066040655, 'ev': 0.1795205398591473, 'ev_pct': 17.95205398591473, 'book': 'betmgm'}, {'market': 'pa', 'side': 'OVER', 'line': 9.5, 'price': 115.0, 'edge': 0.235651262418515, 'ev': 0.5066502141998073, 'ev_pct': 50.665021419980725, 'book': 'fanatics'}, {'market': 'pr', 'side': 'OVER', 'line': 10.5, 'price': 105.0, 'edge': 0.2467642590541113, 'ev': 0.5058667310609283, 'ev_pct': 50.586673106092825, 'book': 'fanatics'}, {'market': 'pra', 'side': 'OVER', 'line': 11.5, 'price': -105.0, 'edge': 0.2503926051956107, 'ev': 0.4888617530009541, 'ev_pct': 48.88617530009541, 'book': 'fanatics'}, {'market': 'pra', 'side': 'OVER', 'line': 11.5, 'price': -105.0, 'edge': 0.2503926051956107, 'ev': 0.4888617530009541, 'ev_pct': 48.88617530009541, 'book': 'betmgm'}, {'market': 'pts', 'side': 'OVER', 'line': 7.5, 'price': -102.0, 'edge': 0.2212969434963682, 'ev': 0.4382547312379056, 'ev_pct': 43.82547312379056, 'book': 'draftkings'}, {'market': 'pts', 'side': 'OVER', 'line': 7.5, 'price': -105.0, 'edge': 0.2140523165946536, 'ev': 0.417911665732419, 'ev_pct': 41.7911665732419, 'book': 'fanatics'}, {'market': 'pts', 'side': 'OVER', 'line': 7.5, 'price': -106.0, 'edge': 0.2116843317497566, 'ev': 0.411386531513678, 'ev_pct': 41.1386531513678, 'book': 'betonlineag'}, {'market': 'pts', 'side': 'OVER', 'line': 7.5, 'price': -109.0, 'edge': 0.2047163380674043, 'ev': 0.3925294922576834, 'ev_pct': 39.25294922576834, 'book': 'williamhill_us'}, {'market': 'pts', 'side': 'OVER', 'line': 7.5, 'price': -110.0, 'edge': 0.2024379147363493, 'ev': 0.386472382678485, 'ev_pct': 38.6472382678485, 'book': 'fanduel'}, {'market': 'pts', 'side': 'OVER', 'line': 7.5, 'price': -110.0, 'edge': 0.2024379147363493, 'ev': 0.386472382678485, 'ev_pct': 38.6472382678485, 'book': 'betmgm'}, {'market': 'ra', 'side': 'OVER', 'line': 3.5, 'price': -140.0, 'edge': 0.08527502788364, 'ev': 0.1461857620862401, 'ev_pct': 14.61857620862401, 'book': 'fanatics'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 100.0, 'edge': 0.1369533691337279, 'ev': 0.2739067382674558, 'ev_pct': 27.390673826745584, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 100.0, 'edge': 0.1369533691337279, 'ev': 0.2739067382674558, 'ev_pct': 27.390673826745584, 'book': 'betmgm'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': -105.0, 'edge': 0.1247582471825083, 'ev': 0.2435756254515639, 'ev_pct': 24.357562545156387, 'book': 'fanatics'}]",[]
Cam Spencer,MEM,"[{'market': 'pa', 'side': 'OVER', 'line': 12.5, 'price': -125.0, 'edge': 0.0614084359926245, 'ev': 0.1105351847867243, 'ev_pct': 11.05351847867243, 'book': 'fanatics'}, {'market': 'pr', 'side': 'OVER', 'line': 11.5, 'price': 100.0, 'edge': 0.1511137483010156, 'ev': 0.3022274966020313, 'ev_pct': 30.222749660203128, 'book': 'fanatics'}, {'market': 'ra', 'side': 'OVER', 'line': 6.5, 'price': 105.0, 'edge': 0.0230037343961544, 'ev': 0.0471576555121165, 'ev_pct': 4.71576555121165, 'book': 'fanatics'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 135.0, 'edge': 0.1661060667294286, 'ev': 0.3903492568141574, 'ev_pct': 39.034925681415736, 'book': 'betmgm'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 130.0, 'edge': 0.1568553729273935, 'ev': 0.3607673577330051, 'ev_pct': 36.07673577330051, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 127.0, 'edge': 0.1511093472618122, 'ev': 0.3430182182843138, 'ev_pct': 34.30182182843138, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'OVER', 'line': 2.5, 'price': 125.0, 'edge': 0.1471935371786012, 'ev': 0.3311854586518528, 'ev_pct': 33.118545865185276, 'book': 'fanatics'}]",[]
Cedric Coward,MEM,"[{'market': 'pa', 'side': 'UNDER', 'line': 16.5, 'price': -110.0, 'edge': 0.0580695594968279, 'ev': 0.1108600681303078, 'ev_pct': 11.08600681303078, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 16.5, 'price': -110.0, 'edge': 0.0580695594968279, 'ev': 0.1108600681303078, 'ev_pct': 11.08600681303078, 'book': 'fanatics'}, {'market': 'pa', 'side': 'UNDER', 'line': 16.5, 'price': -113.0, 'edge': 0.0513626513814691, 'ev': 0.0968163251703798, 'ev_pct': 9.681632517037981, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -120.0, 'edge': 0.2019657457436316, 'ev': 0.3702705338633247, 'ev_pct': 37.02705338633247, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -125.0, 'edge': 0.1918647356426215, 'ev': 0.3453565241567188, 'ev_pct': 34.53565241567188, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -127.0, 'edge': 0.1879489255594105, 'ev': 0.3359402055274504, 'ev_pct': 33.59402055274504, 'book': 'draftkings'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -127.0, 'edge': 0.1879489255594105, 'ev': 0.3359402055274504, 'ev_pct': 33.59402055274504, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'UNDER', 'line': 1.5, 'price': -127.0, 'edge': 0.1879489255594105, 'ev': 0.3359402055274504, 'ev_pct': 33.59402055274504, 'book': 'betrivers'}]",[]
Collin Gillespie,PHX,"[{'market': 'pa', 'side': 'OVER', 'line': 16.5, 'price': -110.0, 'edge': 0.0877180681085483, 'ev': 0.1674617663890468, 'ev_pct': 16.746176638904682, 'book': 'fanduel'}, {'market': 'pa', 'side': 'OVER', 'line': 16.5, 'price': -112.0, 'edge': 0.0832257051256193, 'ev': 0.1575343704163508, 'ev_pct': 15.75343704163508, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 15.5, 'price': -114.0, 'edge': 0.0936634290970245, 'ev': 0.1758243318137126, 'ev_pct': 17.58243318137126, 'book': 'draftkings'}]",[]
Day'Ron Sharpe,BKN,"[{'market': 'pa', 'side': 'OVER', 'line': 7.5, 'price': -105.0, 'edge': 0.3276367972014804, 'ev': 0.6396718421552713, 'ev_pct': 63.967184215527126, 'book': 'fanatics'}, {'market': 'pr', 'side': 'OVER', 'line': 11.5, 'price': 115.0, 'edge': 0.3366042632687531, 'ev': 0.723699166027819, 'ev_pct': 72.3699166027819, 'book': 'fanatics'}, {'market': 'pr', 'side': 'OVER', 'line': 10.5, 'price': -122.0, 'edge': 0.284820618388346, 'ev': 0.5182801416574823, 'ev_pct': 51.82801416574823, 'book': 'draftkings'}, {'market': 'pra', 'side': 'OVER', 'line': 13.5, 'price': 105.0, 'edge': 0.323289444671288, 'ev': 0.6627433615761406, 'ev_pct': 66.27433615761406, 'book': 'fanatics'}, {'market': 'pra', 'side': 'OVER', 'line': 13.5, 'price': 103.0, 'edge': 0.3184834852816449, 'ev': 0.6465214751217392, 'ev_pct': 64.65214751217391, 'book': 'betonlineag'}, {'market': 'pra', 'side': 'OVER', 'line': 13.5, 'price': -105.0, 'edge': 0.298899200768849, 'ev': 0.583565106262991, 'ev_pct': 58.3565106262991, 'book': 'betmgm'}, {'market': 'pts', 'side': 'OVER', 'line': 5.5, 'price': 100.0, 'edge': 0.3245214452802364, 'ev': 0.6490428905604728, 'ev_pct': 64.90428905604728, 'book': 'fanatics'}, {'market': 'pts', 'side': 'OVER', 'line': 5.5, 'price': -106.0, 'edge': 0.3099583384841199, 'ev': 0.6023718653559311, 'ev_pct': 60.23718653559311, 'book': 'draftkings'}, {'market': 'pts', 'side': 'OVER', 'line': 5.5, 'price': -108.0, 'edge': 0.3052906760494671, 'ev': 0.587967227947122, 'ev_pct': 58.796722794712196, 'book': 'fanduel'}, {'market': 'pts', 'side': 'OVER', 'line': 5.5, 'price': -109.0, 'edge': 0.3029903448017675, 'ev': 0.5809631381978846, 'ev_pct': 58.096313819788456, 'book': 'williamhill_us'}, {'market': 'pts', 'side': 'OVER', 'line': 5.5, 'price': -110.0, 'edge': 0.3007119214707126, 'ev': 0.5740863955349967, 'ev_pct': 57.408639553499675, 'book': 'betonlineag'}, {'market': 'pts', 'side': 'OVER', 'line': 5.5, 'price': -115.0, 'edge': 0.2896377243500039, 'ev': 0.5414966150891376, 'ev_pct': 54.14966150891376, 'book': 'betmgm'}, {'market': 'ra', 'side': 'OVER', 'line': 7.5, 'price': -110.0, 'edge': 0.0982011889830061, 'ev': 0.1874749971493753, 'ev_pct': 18.74749971493753, 'book': 'fanatics'}, {'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': 290.0, 'edge': 0.3800879010212046, 'ev': 1.4823428139826975, 'ev_pct': 148.23428139826976, 'book': 'betmgm'}, {'market': 'threes', 'side': 'OVER', 'line': 0.5, 'price': 270.0, 'edge': 0.3662278871611907, 'ev': 1.3550431824964058, 'ev_pct': 135.50431824964056, 'book': 'fanatics'}]",[]
Deandre Ayton,LAL,"[{'market': 'ast', 'side': 'UNDER', 'line': 0.5, 'price': 135.0, 'edge': 0.0744529010468457, 'ev': 0.1749643174600874, 'ev_pct': 17.49643174600874, 'book': 'betmgm'}, {'market': 'pa', 'side': 'UNDER', 'line': 15.5, 'price': -106.0, 'edge': 0.0952954457484045, 'ev': 0.1851968096619937, 'ev_pct': 18.51968096619937, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 15.5, 'price': -110.0, 'edge': 0.0860490287349972, 'ev': 0.1642754184940855, 'ev_pct': 16.42754184940855, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 15.5, 'price': -118.0, 'edge': 0.0685741488747962, 'ev': 0.1266878343619117, 'ev_pct': 12.66878343619117, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 23.5, 'price': -103.0, 'edge': 0.1454844028985896, 'ev': 0.2867313960040166, 'ev_pct': 28.673139600401658, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 24.5, 'price': -125.0, 'edge': 0.1418269517249784, 'ev': 0.2552885131049611, 'ev_pct': 25.52885131049611, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 23.5, 'price': -118.0, 'edge': 0.1115891617904413, 'ev': 0.206156248053527, 'ev_pct': 20.6156248053527, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 10.5, 'price': -112.0, 'edge': 0.2081516939572228, 'ev': 0.3940014207047433, 'ev_pct': 39.40014207047433, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 10.5, 'price': -120.0, 'edge': 0.1909990352951303, 'ev': 0.3501648980410722, 'ev_pct': 35.01648980410722, 'book': 'betmgm'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -118.0, 'edge': 0.2030063352225495, 'ev': 0.3750456023603032, 'ev_pct': 37.50456023603032, 'book': 'betmgm'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -129.0, 'edge': 0.1809719615996978, 'ev': 0.321260303925045, 'ev_pct': 32.126030392504504, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -130.0, 'edge': 0.1790733475879264, 'ev': 0.316822076501716, 'ev_pct': 31.682207650171602, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -130.0, 'edge': 0.1790733475879264, 'ev': 0.316822076501716, 'ev_pct': 31.682207650171602, 'book': 'fanatics'}, {'market': 'reb', 'side': 'UNDER', 'line': 9.5, 'price': -132.0, 'edge': 0.1753252216508949, 'ev': 0.3081473592652093, 'ev_pct': 30.81473592652093, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 8.5, 'price': 107.0, 'edge': 0.1436731188580555, 'ev': 0.2974033560361748, 'ev_pct': 29.740335603617478, 'book': 'betrivers'}, {'market': 'reb', 'side': 'UNDER', 'line': 8.5, 'price': 104.0, 'edge': 0.1365688278662964, 'ev': 0.2786004088472448, 'ev_pct': 27.86004088472448, 'book': 'fanduel'}]",[]
