date,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team
2025-11-14,201566.0,Russell Westbrook,SAC,ast,UNDER,6.5,125,0.4444444444444444,0.8248510040602401,0.3804065596157957,0.8559147591355403,bovada,Bovada,2025-11-15T01:10:00Z,Minnesota Timberwolves,Sacramento Kings
2025-11-14,1627884.0,Derrick Jones,LAC,ast,OVER,1.5,175,0.36363636363636365,0.7264825537626548,0.36284619012629116,0.9978270228473006,betmgm,BetMGM,2025-11-15T01:40:00Z,Dallas Mavericks,Los Angeles Clippers
2025-11-14,201566.0,Russell Westbrook,SAC,ast,UNDER,6.5,110,0.47619047619047616,0.8248510040602401,0.348660527869764,0.7321871085265044,fanatics,Fanatics,2025-11-15T01:10:00Z,Minnesota Timberwolves,Sacramento Kings
2025-11-14,201566.0,Russell Westbrook,SAC,ast,UNDER,6.5,107,0.4830917874396135,0.8248510040602401,0.34175921662062664,0.7074415784046971,draftkings,DraftKings,2025-11-15T01:10:00Z,Minnesota Timberwolves,Sacramento Kings
2025-11-14,1627884.0,Derrick Jones,LAC,ast,OVER,1.5,155,0.39215686274509803,0.7264825537626548,0.33432569101755677,0.8525305120947698,fanatics,Fanatics,2025-11-15T01:40:00Z,Dallas Mavericks,Los Angeles Clippers
2025-11-14,201566.0,Russell Westbrook,SAC,ast,UNDER,7.5,-137,0.5780590717299579,0.9088999463281144,0.3308408745981566,0.5723305640858622,betrivers,BetRivers,2025-11-15T01:10:00Z,Minnesota Timberwolves,Sacramento Kings
2025-11-14,203507.0,Giannis Antetokounmpo,MIL,ast,UNDER,6.5,120,0.45454545454545453,0.7814766594020239,0.3269312048565694,0.7192486506844527,betmgm,BetMGM,2025-11-15T01:10:00Z,Milwaukee Bucks,Charlotte Hornets
2025-11-14,203507.0,Giannis Antetokounmpo,MIL,ast,UNDER,5.5,205,0.32786885245901637,0.6469837943715961,0.3191149419125798,0.9733005728333681,bovada,Bovada,2025-11-15T01:10:00Z,Milwaukee Bucks,Charlotte Hornets
2025-11-14,201566.0,Russell Westbrook,SAC,ast,UNDER,7.5,-145,0.5918367346938775,0.9088999463281144,0.3170632116342369,0.5357274955199175,bovada,Bovada,2025-11-15T01:10:00Z,Minnesota Timberwolves,Sacramento Kings
2025-11-14,201566.0,Russell Westbrook,SAC,ast,UNDER,7.5,-149,0.5983935742971888,0.9088999463281144,0.3105063720309257,0.5188999103067148,betonlineag,BetOnline.ag,2025-11-15T01:10:00Z,Minnesota Timberwolves,Sacramento Kings
2025-11-14,203924.0,Jerami Grant,POR,ast,OVER,2.5,145,0.40816326530612246,0.7169711648657433,0.30880789955962085,0.756579353921071,bovada,Bovada,2025-11-15T01:10:00Z,Houston Rockets,Portland Trail Blazers
2025-11-14,201566.0,Russell Westbrook,SAC,ast,UNDER,7.5,-152,0.6031746031746031,0.9088999463281144,0.3057253431535113,0.5068604373334529,fanduel,FanDuel,2025-11-15T01:10:00Z,Minnesota Timberwolves,Sacramento Kings
2025-11-14,203507.0,Giannis Antetokounmpo,MIL,ast,UNDER,6.5,110,0.47619047619047616,0.7814766594020239,0.30528618321154777,0.6411009847442504,fanduel,FanDuel,2025-11-15T01:10:00Z,Milwaukee Bucks,Charlotte Hornets
2025-11-14,203507.0,Giannis Antetokounmpo,MIL,ast,UNDER,6.5,110,0.47619047619047616,0.7814766594020239,0.30528618321154777,0.6411009847442504,fanatics,Fanatics,2025-11-15T01:10:00Z,Milwaukee Bucks,Charlotte Hornets
2025-11-14,203507.0,Giannis Antetokounmpo,MIL,ast,UNDER,6.5,110,0.47619047619047616,0.7814766594020239,0.30528618321154777,0.6411009847442504,betrivers,BetRivers,2025-11-15T01:10:00Z,Milwaukee Bucks,Charlotte Hornets
2025-11-14,203507.0,Giannis Antetokounmpo,MIL,ast,UNDER,6.5,110,0.47619047619047616,0.7814766594020239,0.30528618321154777,0.6411009847442504,bovada,Bovada,2025-11-15T01:10:00Z,Milwaukee Bucks,Charlotte Hornets
2025-11-14,201566.0,Russell Westbrook,SAC,ast,UNDER,7.5,-154,0.6062992125984252,0.9088999463281144,0.3026007337296892,0.4990947166710459,williamhill_us,Caesars,2025-11-15T01:10:00Z,Minnesota Timberwolves,Sacramento Kings
2025-11-14,203507.0,Giannis Antetokounmpo,MIL,ast,UNDER,6.5,108,0.4807692307692308,0.7814766594020239,0.30070742863279315,0.6254714515562099,williamhill_us,Caesars,2025-11-15T01:10:00Z,Milwaukee Bucks,Charlotte Hornets
2025-11-14,203507.0,Giannis Antetokounmpo,MIL,ast,UNDER,6.5,106,0.4854368932038835,0.7814766594020239,0.29603976619814043,0.6098419183681694,draftkings,DraftKings,2025-11-15T01:10:00Z,Milwaukee Bucks,Charlotte Hornets
2025-11-14,1628404.0,Josh Hart,NYK,ast,UNDER,5.5,-124,0.5535714285714286,0.8493742877625678,0.29580285919113924,0.5343535520872192,betrivers,BetRivers,2025-11-15T00:10:00Z,New York Knicks,Miami Heat
2025-11-14,1628969.0,Mikal Bridges,NYK,ast,UNDER,4.5,160,0.38461538461538464,0.6799040115143611,0.29528862689897645,0.7677504299373388,bovada,Bovada,2025-11-15T00:10:00Z,New York Knicks,Miami Heat
2025-11-14,203507.0,Giannis Antetokounmpo,MIL,ast,UNDER,7.5,-143,0.588477366255144,0.8804401604483167,0.2919627941931727,0.4961325803422445,betonlineag,BetOnline.ag,2025-11-15T01:10:00Z,Milwaukee Bucks,Charlotte Hornets
2025-11-14,201935.0,James Harden,LAC,ast,UNDER,9.5,-105,0.5121951219512195,0.7945650052682485,0.28236988331702895,0.5512935817141994,betmgm,BetMGM,2025-11-15T01:40:00Z,Dallas Mavericks,Los Angeles Clippers
2025-11-14,1628978.0,Donte DiVincenzo,MIN,ast,UNDER,3.5,133,0.4291845493562232,0.70861571315013,0.27943116379390687,0.6510746116398031,betonlineag,BetOnline.ag,2025-11-15T01:10:00Z,Minnesota Timberwolves,Sacramento Kings
2025-11-14,1630558.0,Davion Mitchell,MIA,ast,UNDER,6.5,116,0.46296296296296297,0.7414907082002643,0.27852774523730134,0.6016199297125708,fanduel,FanDuel,2025-11-15T00:10:00Z,New York Knicks,Miami Heat
2025-11-14,1630558.0,Davion Mitchell,MIA,ast,UNDER,7.5,-135,0.574468085106383,0.8526687172558607,0.27820063214947766,0.4842751744824241,betmgm,BetMGM,2025-11-15T00:10:00Z,New York Knicks,Miami Heat
2025-11-14,1630558.0,Davion Mitchell,MIA,ast,UNDER,7.5,-135,0.574468085106383,0.8526687172558607,0.27820063214947766,0.4842751744824241,bovada,Bovada,2025-11-15T00:10:00Z,New York Knicks,Miami Heat
2025-11-14,1630558.0,Davion Mitchell,MIA,ast,UNDER,7.5,-138,0.5798319327731093,0.8526687172558607,0.2728367844827514,0.470544599325325,draftkings,DraftKings,2025-11-15T00:10:00Z,New York Knicks,Miami Heat
2025-11-14,1629012.0,Collin Sexton,CHA,ast,OVER,3.5,100,0.5,0.772723075723784,0.27272307572378396,0.5454461514475679,betonlineag,BetOnline.ag,2025-11-15T01:10:00Z,Milwaukee Bucks,Charlotte Hornets
2025-11-14,1630558.0,Davion Mitchell,MIA,ast,UNDER,7.5,-139,0.5815899581589958,0.8526687172558607,0.27107875909686485,0.4660994490946093,betonlineag,BetOnline.ag,2025-11-15T00:10:00Z,New York Knicks,Miami Heat
2025-11-14,201935.0,James Harden,LAC,ast,UNDER,9.5,-110,0.5238095238095238,0.7945650052682485,0.27075548145872463,0.5168968282393834,bovada,Bovada,2025-11-15T01:40:00Z,Dallas Mavericks,Los Angeles Clippers
2025-11-14,1630558.0,Davion Mitchell,MIA,ast,UNDER,7.5,-140,0.5833333333333334,0.8526687172558607,0.2693353839225273,0.4617178010100469,fanatics,Fanatics,2025-11-15T00:10:00Z,New York Knicks,Miami Heat
2025-11-14,1627734.0,Domantas Sabonis,SAC,ast,UNDER,3.5,130,0.43478260869565216,0.7027155521441024,0.26793294344845026,0.6162457699314355,bovada,Bovada,2025-11-15T01:10:00Z,Minnesota Timberwolves,Sacramento Kings
2025-11-14,1630558.0,Davion Mitchell,MIA,ast,UNDER,7.5,-141,0.5850622406639004,0.8526687172558607,0.26760647659196024,0.45739830396214487,betrivers,BetRivers,2025-11-15T00:10:00Z,New York Knicks,Miami Heat
2025-11-14,1630558.0,Davion Mitchell,MIA,ast,UNDER,7.5,-141,0.5850622406639004,0.8526687172558607,0.26760647659196024,0.45739830396214487,williamhill_us,Caesars,2025-11-15T00:10:00Z,New York Knicks,Miami Heat
2025-11-14,201935.0,James Harden,LAC,ast,UNDER,9.5,-112,0.5283018867924528,0.7945650052682485,0.26626311847579565,0.5039980456863274,fanduel,FanDuel,2025-11-15T01:40:00Z,Dallas Mavericks,Los Angeles Clippers
2025-11-14,1627734.0,Domantas Sabonis,SAC,ast,UNDER,3.5,128,0.43859649122807015,0.7027155521441024,0.26411906091603227,0.6021914588885535,fanduel,FanDuel,2025-11-15T01:10:00Z,Minnesota Timberwolves,Sacramento Kings
2025-11-14,201935.0,James Harden,LAC,ast,UNDER,8.5,150,0.4,0.6636201788218373,0.2636201788218373,0.6590504470545934,bovada,Bovada,2025-11-15T01:40:00Z,Dallas Mavericks,Los Angeles Clippers
2025-11-14,201935.0,James Harden,LAC,ast,UNDER,9.5,-115,0.5348837209302325,0.7945650052682485,0.25968128433801596,0.4854910968058558,fanatics,Fanatics,2025-11-15T01:40:00Z,Dallas Mavericks,Los Angeles Clippers
2025-11-14,201935.0,James Harden,LAC,ast,UNDER,9.5,-115,0.5348837209302325,0.7945650052682485,0.25968128433801596,0.4854910968058558,betonlineag,BetOnline.ag,2025-11-15T01:40:00Z,Dallas Mavericks,Los Angeles Clippers
2025-11-14,201935.0,James Harden,LAC,ast,UNDER,9.5,-115,0.5348837209302325,0.7945650052682485,0.25968128433801596,0.4854910968058558,williamhill_us,Caesars,2025-11-15T01:40:00Z,Dallas Mavericks,Los Angeles Clippers
2025-11-14,203507.0,Giannis Antetokounmpo,MIL,ast,UNDER,7.5,-165,0.6226415094339622,0.8804401604483167,0.2577986510143545,0.41404025768972086,bovada,Bovada,2025-11-15T01:10:00Z,Milwaukee Bucks,Charlotte Hornets
2025-11-14,1628404.0,Josh Hart,NYK,ast,UNDER,5.5,-146,0.5934959349593496,0.8493742877625678,0.25587835280321825,0.4311374985588472,draftkings,DraftKings,2025-11-15T00:10:00Z,New York Knicks,Miami Heat
2025-11-14,1628978.0,Donte DiVincenzo,MIN,ast,UNDER,3.5,120,0.45454545454545453,0.70861571315013,0.2540702586046755,0.558954568930286,fanatics,Fanatics,2025-11-15T01:10:00Z,Minnesota Timberwolves,Sacramento Kings
2025-11-14,1628978.0,Donte DiVincenzo,MIN,ast,UNDER,3.5,120,0.45454545454545453,0.70861571315013,0.2540702586046755,0.558954568930286,draftkings,DraftKings,2025-11-15T01:10:00Z,Minnesota Timberwolves,Sacramento Kings
2025-11-14,201935.0,James Harden,LAC,ast,UNDER,9.5,-118,0.5412844036697247,0.7945650052682485,0.2532806015985237,0.46792517922439125,betrivers,BetRivers,2025-11-15T01:40:00Z,Dallas Mavericks,Los Angeles Clippers
2025-11-14,1628969.0,Mikal Bridges,NYK,ast,UNDER,5.5,-125,0.5555555555555556,0.8071468843727189,0.2515913288171633,0.452864391870894,bovada,Bovada,2025-11-15T00:10:00Z,New York Knicks,Miami Heat
2025-11-14,1628404.0,Josh Hart,NYK,ast,UNDER,5.5,-149,0.5983935742971888,0.8493742877625678,0.2509807134653791,0.4194241453213382,betonlineag,BetOnline.ag,2025-11-15T00:10:00Z,New York Knicks,Miami Heat
2025-11-14,1628404.0,Josh Hart,NYK,ast,UNDER,5.5,-150,0.6,0.8493742877625678,0.24937428776256787,0.4156238129376131,fanatics,Fanatics,2025-11-15T00:10:00Z,New York Knicks,Miami Heat
2025-11-14,1628404.0,Josh Hart,NYK,ast,UNDER,5.5,-150,0.6,0.8493742877625678,0.24937428776256787,0.4156238129376131,betmgm,BetMGM,2025-11-15T00:10:00Z,New York Knicks,Miami Heat
2025-11-14,1628404.0,Josh Hart,NYK,ast,UNDER,5.5,-150,0.6,0.8493742877625678,0.24937428776256787,0.4156238129376131,bovada,Bovada,2025-11-15T00:10:00Z,New York Knicks,Miami Heat
2025-11-14,1628404.0,Josh Hart,NYK,ast,UNDER,5.5,-150,0.6,0.8493742877625678,0.24937428776256787,0.4156238129376131,williamhill_us,Caesars,2025-11-15T00:10:00Z,New York Knicks,Miami Heat
2025-11-14,1629012.0,Collin Sexton,CHA,ast,OVER,3.5,-110,0.5238095238095238,0.772723075723784,0.24891355191426012,0.47519859910904205,betrivers,BetRivers,2025-11-15T01:10:00Z,Milwaukee Bucks,Charlotte Hornets
2025-11-14,1627734.0,Domantas Sabonis,SAC,ast,UNDER,3.5,120,0.45454545454545453,0.7027155521441024,0.2481700975986479,0.5459742147170253,fanatics,Fanatics,2025-11-15T01:10:00Z,Minnesota Timberwolves,Sacramento Kings
2025-11-14,1627734.0,Domantas Sabonis,SAC,ast,UNDER,3.5,120,0.45454545454545453,0.7027155521441024,0.2481700975986479,0.5459742147170253,williamhill_us,Caesars,2025-11-15T01:10:00Z,Minnesota Timberwolves,Sacramento Kings
2025-11-14,201935.0,James Harden,LAC,ast,UNDER,10.5,-180,0.6428571428571429,0.8892149210341389,0.246357778176996,0.3832232104975494,bovada,Bovada,2025-11-15T01:40:00Z,Dallas Mavericks,Los Angeles Clippers
2025-11-14,202710.0,Jimmy Butler,GSW,ast,UNDER,4.5,135,0.425531914893617,0.6701156311503553,0.2445837162567383,0.5747717332033351,bovada,Bovada,2025-11-15T02:40:00Z,San Antonio Spurs,Golden State Warriors
2025-11-14,1629012.0,Collin Sexton,CHA,ast,OVER,4.5,155,0.39215686274509803,0.6360215836508609,0.2438647209057629,0.6218550383096954,bovada,Bovada,2025-11-15T01:10:00Z,Milwaukee Bucks,Charlotte Hornets
2025-11-14,1628978.0,Donte DiVincenzo,MIN,ast,UNDER,3.5,115,0.46511627906976744,0.70861571315013,0.24349943408036262,0.5235237832727796,betmgm,BetMGM,2025-11-15T01:10:00Z,Minnesota Timberwolves,Sacramento Kings
2025-11-14,201935.0,James Harden,LAC,ast,UNDER,9.5,-123,0.5515695067264574,0.7945650052682485,0.24299549854179103,0.44055281442942607,draftkings,DraftKings,2025-11-15T01:40:00Z,Dallas Mavericks,Los Angeles Clippers
2025-11-14,1628978.0,Donte DiVincenzo,MIN,ast,UNDER,3.5,114,0.4672897196261682,0.70861571315013,0.24132599352396183,0.5164376261412782,williamhill_us,Caesars,2025-11-15T01:10:00Z,Minnesota Timberwolves,Sacramento Kings
2025-11-14,1629012.0,Collin Sexton,CHA,ast,OVER,3.5,-115,0.5348837209302325,0.772723075723784,0.23783935479355145,0.44465618504881343,fanatics,Fanatics,2025-11-15T01:10:00Z,Milwaukee Bucks,Charlotte Hornets
2025-11-14,1628404.0,Josh Hart,NYK,ast,UNDER,5.5,-158,0.6124031007751938,0.8493742877625678,0.23697118698737407,0.3869529509034336,fanduel,FanDuel,2025-11-15T00:10:00Z,New York Knicks,Miami Heat
2025-11-14,201566.0,Russell Westbrook,SAC,ast,UNDER,8.5,-260,0.7222222222222222,0.9585419733152916,0.23631975109306935,0.32721196305194217,bovada,Bovada,2025-11-15T01:10:00Z,Minnesota Timberwolves,Sacramento Kings
2025-11-14,1630595.0,Cade Cunningham,DET,ast,UNDER,10.5,-145,0.5918367346938775,0.8257036279926527,0.2338668932987752,0.39515440591862017,bovada,Bovada,2025-11-15T00:40:00Z,Detroit Pistons,Philadelphia 76ers
2025-11-14,1628978.0,Donte DiVincenzo,MIN,ast,UNDER,3.5,110,0.47619047619047616,0.70861571315013,0.2324252369596539,0.48809299761527314,bovada,Bovada,2025-11-15T01:10:00Z,Minnesota Timberwolves,Sacramento Kings
2025-11-14,1629012.0,Collin Sexton,CHA,ast,OVER,3.5,-118,0.5412844036697247,0.772723075723784,0.2314386720540592,0.42757313989648216,betmgm,BetMGM,2025-11-15T01:10:00Z,Milwaukee Bucks,Charlotte Hornets
2025-11-14,1630595.0,Cade Cunningham,DET,ast,UNDER,9.5,110,0.47619047619047616,0.7044775323957668,0.22828705620529066,0.4794028180311104,bovada,Bovada,2025-11-15T00:40:00Z,Detroit Pistons,Philadelphia 76ers
2025-11-14,1628978.0,Donte DiVincenzo,MIN,ast,UNDER,3.5,108,0.4807692307692308,0.70861571315013,0.22784648238089927,0.47392068335227056,fanduel,FanDuel,2025-11-15T01:10:00Z,Minnesota Timberwolves,Sacramento Kings
2025-11-14,1627734.0,Domantas Sabonis,SAC,ast,UNDER,3.5,110,0.47619047619047616,0.7027155521441024,0.22652507595362625,0.47570265950261514,betmgm,BetMGM,2025-11-15T01:10:00Z,Minnesota Timberwolves,Sacramento Kings
2025-11-14,1628969.0,Mikal Bridges,NYK,ast,UNDER,4.5,120,0.45454545454545453,0.6799040115143611,0.22535855696890655,0.4957888253315944,fanatics,Fanatics,2025-11-15T00:10:00Z,New York Knicks,Miami Heat
