market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ML,Washington Wizards,Washington Wizards,Los Angeles Lakers,2026-01-30,0.4507101224174298,382.4942708168554,0.2072563469628386,,,,,,High
ATS,Washington Wizards,Washington Wizards,Los Angeles Lakers,2026-01-30,0.009321129166374731,-115.0,0.5348837209302325,1.2012577056884766,10.5,-9.298742294311523,-10.5,,Low
TOTAL,Under,Washington Wizards,Los Angeles Lakers,2026-01-30,0.36611912286866555,101.41805231469893,0.49647982815243563,-7.404998779296875,229.5,,,222.09500122070312,High
ML,Golden State Warriors,Golden State Warriors,Detroit Pistons,2026-01-30,0.07998937159779851,-121.99557099072489,0.5495405626620449,,,,,,High
ATS,Detroit Pistons,Golden State Warriors,Detroit Pistons,2026-01-30,0.06237566897967595,135.0,0.425531914893617,1.445054292678833,2.5,3.945054292678833,2.5,,Low
TOTAL,Over,Golden State Warriors,Detroit Pistons,2026-01-30,0.058760727508915034,-100.0,0.5,1.1793975830078125,225.0,,,226.1793975830078,Low
ML,Memphis Grizzlies,New Orleans Pelicans,Memphis Grizzlies,2026-01-30,0.4648477283971244,137.62117752973242,0.4208379111642415,,,,,,High
ATS,Memphis Grizzlies,New Orleans Pelicans,Memphis Grizzlies,2026-01-30,1.1157177702514223,175.0,0.36363636363636365,-8.840570449829102,3.5,-5.340570449829102,3.5,,High
TOTAL,Under,New Orleans Pelicans,Memphis Grizzlies,2026-01-30,0.09962144500730186,-100.2605181918392,0.5006504482116381,-2.0318450927734375,231.5,,,229.46815490722656,Medium
ML,Sacramento Kings,Boston Celtics,Sacramento Kings,2026-01-30,0.6941242945031949,410.8003638569653,0.19577119962272008,,,,,,High
ATS,Sacramento Kings,Boston Celtics,Sacramento Kings,2026-01-30,0.2139596698394356,-110.0,0.5238095238095238,-4.1697282791137695,11.5,7.3302717208862305,11.5,,High
TOTAL,Over,Boston Celtics,Sacramento Kings,2026-01-30,0.07491523738660166,100.04192111912684,0.49989521916483226,1.4999542236328125,217.5,,,218.9999542236328,Low
ML,Cleveland Cavaliers,Phoenix Suns,Cleveland Cavaliers,2026-01-30,0.14717593800679696,-119.68872287712384,0.5448104996453007,,,,,,High
ATS,Cleveland Cavaliers,Phoenix Suns,Cleveland Cavaliers,2026-01-30,0.15829041480485406,-115.0,0.5348837209302325,-3.651611328125,-2.0,-5.651611328125,-2.0,,High
TOTAL,Over,Phoenix Suns,Cleveland Cavaliers,2026-01-30,0.058678068368903546,-100.24772096710264,0.5006185362957098,1.204071044921875,223.5,,,224.70407104492188,Low
ML,Brooklyn Nets,Utah Jazz,Brooklyn Nets,2026-01-30,0.13684868626019353,141.87235074822624,0.41344122091943303,,,,,,High
ATS,Brooklyn Nets,Utah Jazz,Brooklyn Nets,2026-01-30,0.6169262951831406,180.0,0.35714285714285715,-2.3452165126800537,3.5,1.1547834873199463,3.5,,Medium
TOTAL,Over,Utah Jazz,Brooklyn Nets,2026-01-30,0.3306141660875287,100.62102158049991,0.4984522519733787,6.741485595703125,226.0,,,232.74148559570312,High
ML,Portland Trail Blazers,New York Knicks,Portland Trail Blazers,2026-01-30,0.6734140200556121,262.1525284538704,0.27612674810508087,,,,,,High
ATS,Portland Trail Blazers,New York Knicks,Portland Trail Blazers,2026-01-30,0.3841709495825648,-105.0,0.5121951219512195,-6.604384660720825,8.0,1.3956153392791748,8.0,,High
TOTAL,Under,New York Knicks,Portland Trail Blazers,2026-01-30,0.14510364937897324,-100.0,0.5,-2.925994873046875,224.0,,,221.07400512695312,Medium
ML,Los Angeles Clippers,Denver Nuggets,Los Angeles Clippers,2026-01-30,0.012200337711420817,-124.62860475495602,0.5548207223693148,,,,,,Low
ATS,Denver Nuggets,Denver Nuggets,Los Angeles Clippers,2026-01-30,0.14422866303443604,135.0,0.425531914893617,-0.3939378261566162,2.5,-2.893937826156616,-2.5,,Low
TOTAL,Over,Denver Nuggets,Los Angeles Clippers,2026-01-30,0.5038051589361194,-100.0923736328702,0.5002308274703156,10.905380249023438,219.5,,,230.40538024902344,High
ML,Orlando Magic,Orlando Magic,Toronto Raptors,2026-01-30,0.27426804347939426,-123.93875304805974,0.5534493309492579,,,,,,High
ATS,Orlando Magic,Orlando Magic,Toronto Raptors,2026-01-30,0.36076352514684895,-110.0,0.5238095238095238,6.738326072692873,-2.5,9.238326072692873,2.5,,High
TOTAL,Over,Orlando Magic,Toronto Raptors,2026-01-30,0.09400793015890052,-100.0,0.5,1.8895263671875,221.0,,,222.8895263671875,Low
