date,home_tri,away_tri,home_pts,visitor_pts
2025-10-29,BOS,CLE,125,105
2025-10-29,DET,ORL,135,116
2025-10-29,BKN,ATL,112,117
2025-10-29,TOR,HOU,121,139
2025-10-29,CHI,SAC,126,113
2025-10-29,DAL,IND,107,105
2025-10-29,DEN,NOP,122,88
2025-10-29,UTA,POR,134,136
2025-10-29,MIN,LAL,115,116
2025-10-29,PHX,MEM,113,114
