date,game_id,team,player_id,player_name,prob_first_basket,fair_decimal,fair_american,rank,cum_prob
2025-12-04,0022500333,PHI,1630178,Tyrese Maxey,0.127032931044236,7.871974548487552,687,1,0.127032931044236
2025-12-04,0022500333,PHI,1642845,VJ Edgecombe,0.1127858123402052,8.866363412657055,787,2,0.2398187433844412
2025-12-04,0022500333,PHI,1626162,Kelly Oubre Jr.,0.1104748819168429,9.051831354322912,805,3,0.3502936253012841
2025-12-04,0022500334,BOS,1627759,Jaylen Brown,0.1149319530396099,8.7008005480892,770,1,0.1149319530396099
2025-12-04,0022500334,BOS,1628401,Derrick White,0.1148253827550511,8.708875825245274,771,2,0.229757335794661
2025-12-04,0022500334,BOS,1630202,Payton Pritchard,0.1109970502251297,9.009248425717175,801,3,0.3407543860197907
2025-12-04,0022500335,UTA,1628374,Lauri Markkanen,0.1198359431056832,8.344741770155728,734,1,0.1198359431056832
2025-12-04,0022500335,UTA,1641718,Keyonte George,0.1147866758399943,8.71181252250862,771,2,0.23462261894567749
2025-12-04,0022500335,BKN,1629008,Michael Porter Jr.,0.1105228501489681,9.04790275180337,805,3,0.3451454690946456
2025-12-04,0022500336,LAL,1629029,Luka Dončić,0.1132565897534559,8.829508306552963,783,1,0.1132565897534559
2025-12-04,0022500336,LAL,1630559,Austin Reaves,0.1121951620927555,8.913040289324298,791,2,0.2254517518462114
2025-12-04,0022500336,TOR,1627742,Brandon Ingram,0.1041471999458589,9.601794388325867,860,3,0.3295989517920703
2025-12-04,0022500337,NOP,1630530,Trey Murphy III,0.1121721911578843,8.914865526630239,791,1,0.1121721911578843
2025-12-04,0022500337,MIN,1630162,Anthony Edwards,0.106865814365142,9.357529402088987,836,2,0.2190380055230263
2025-12-04,0022500337,MIN,203944,Julius Randle,0.1051871096572102,9.506868315508026,851,3,0.3242251151802365
