date,game_id,home_team,visitor_team,tip_prob_home,tip_outcome_home,tip_brier,tip_logloss,first_basket_top1_name,first_basket_top1_prob,first_basket_actual_name,first_basket_hit_top1,first_basket_hit_top5,first_basket_prob_actual,early_threes_expected,early_threes_prob_ge_1,early_threes_actual,early_threes_error,early_threes_brier_ge1
2026-01-06,0022500510,IND,CLE,0.6254782590597441,0.0,0.3912230525564083,0.9821054244648781,Pascal Siakam,0.1178913453427217,Mobley,False,True,0.1123264774848789,2.290034927021221,0.8987370750202122,5,2.709965072978779,0.01025417997546214
2026-01-06,0022500511,WAS,ORL,0.4884589274641494,0.0,0.23859212381942713,0.670327398601378,Desmond Bane,0.1186166986601179,Coulibaly,False,False,0.0801091057921951,2.113803776196436,0.8792223196897637,8,5.886196223803564,0.014587248061121636
2026-01-06,0022500512,MEM,SAS,0.4585522091512184,1.0,0.2931657102150259,0.7796811242999471,De'Aaron Fox,0.1166372880142337,Castle,False,True,0.1077833149911035,2.220270976494938,0.8914203177035409,9,6.7797290235050625,0.011789547407599991
2026-01-06,0022500513,MIN,MIA,0.5184484984680607,1.0,0.2318918486276653,0.6569145841763524,Anthony Edwards,0.1158795426998024,Edwards,True,True,0.1158795426998024,2.1926850634624726,0.8883833518804819,16,13.807314936537527,0.012458276137436324
2026-01-06,0022500514,NOP,LAL,0.4884589274641494,,,,Luka Dončić,0.1258116544114925,James,False,True,0.108128888997922,2.0672480349145497,0.8734664811686736,5,2.9327519650854503,0.01601073138783762
2026-01-06,0022500515,SAC,DAL,0.4734817832576227,1.0,0.277221432561573,0.7476418396248707,Keegan Murray,0.1225238107075548,DeRozan,False,True,0.1065792317610051,2.009229726792319,0.8659080776856223,6,3.990770273207681,0.01798064362996511
2026-01-06,0022500510,IND,CLE,0.6254782590597441,0.0,0.3912230525564083,0.9821054244648781,Pascal Siakam,0.1178913453427217,Mobley,False,True,0.1123264774848789,2.290034927021221,0.8987370750202122,5,2.709965072978779,0.01025417997546214
2026-01-06,0022500511,WAS,ORL,0.4884589274641494,0.0,0.23859212381942713,0.670327398601378,Desmond Bane,0.1186166986601179,Coulibaly,False,False,0.0801091057921951,2.113803776196436,0.8792223196897637,8,5.886196223803564,0.014587248061121636
2026-01-06,0022500512,MEM,SAS,0.4585522091512184,1.0,0.2931657102150259,0.7796811242999471,De'Aaron Fox,0.1166372880142337,Castle,False,True,0.1077833149911035,2.220270976494938,0.8914203177035409,9,6.7797290235050625,0.011789547407599991
2026-01-06,0022500513,MIN,MIA,0.5184484984680607,1.0,0.2318918486276653,0.6569145841763524,Anthony Edwards,0.1158795426998024,Edwards,True,True,0.1158795426998024,2.1926850634624726,0.8883833518804819,16,13.807314936537527,0.012458276137436324
2026-01-06,0022500514,NOP,LAL,0.4884589274641494,,,,Luka Dončić,0.1258116544114925,James,False,True,0.108128888997922,2.0672480349145497,0.8734664811686736,5,2.9327519650854503,0.01601073138783762
2026-01-06,0022500515,SAC,DAL,0.4734817832576227,1.0,0.277221432561573,0.7476418396248707,Keegan Murray,0.1225238107075548,DeRozan,False,True,0.1065792317610051,2.009229726792319,0.8659080776856223,6,3.990770273207681,0.01798064362996511
