date,home_team,visitor_team,home_tri,away_tri,actual_q1_total,actual_q2_total,actual_q3_total,actual_q4_total,actual_h1_total,actual_h2_total,actual_game_total,pred_q1_total,pred_q2_total,pred_q3_total,pred_q4_total,pred_h1_total,pred_h2_total,pred_game_total,err_q1_total,err_q2_total,err_q3_total,err_q4_total,err_h1_total,err_h2_total,err_game_total
2026-02-27,Boston Celtics,Brooklyn Nets,BOS,BKN,50.0,65.0,54.0,49.0,115.0,103.0,218.0,54.74062837964792,54.926634273412034,55.007616222506975,53.45608731095651,109.66726265305996,108.46370353346347,218.13096618652344,-4.740628379647923,10.073365726587966,-1.0076162225069751,-4.456087310956512,5.332737346940036,-5.463703533463473,-0.1309661865234375
2026-02-27,Dallas Mavericks,Memphis Grizzlies,DAL,MEM,43.0,47.0,59.0,49.0,90.0,108.0,198.0,56.75787853854556,57.36593453864033,56.09814819718268,55.09769509770175,114.12381307718589,111.19584329488444,225.3196563720703,-13.757878538545562,-10.365934538640332,2.901851802817319,-6.097695097701752,-24.123813077185886,-3.1958432948844404,-27.319656372070312
