market,side,home,away,date,ev,price,implied_prob,edge,line,pred_margin,market_home_margin,pred_total,tier
ML,Cleveland Cavaliers,Cleveland Cavaliers,Los Angeles Lakers,2026-01-28,0.01889734966984641,-147.54925318962907,0.5960399851281416,,,,,,Low
ATS,Los Angeles Lakers,Cleveland Cavaliers,Los Angeles Lakers,2026-01-28,0.3372636135017202,185.0,0.3508771929824561,0.926910400390625,3.5,4.426910400390625,3.5,,Low
TOTAL,Under,Cleveland Cavaliers,Los Angeles Lakers,2026-01-28,0.31196898452025734,-100.6798096532971,0.5016937669376694,-6.52117919921875,234.0,,,227.47882080078125,High
ML,Memphis Grizzlies,Memphis Grizzlies,Charlotte Hornets,2026-01-28,0.5677201268468446,114.90403224013168,0.4653239818611731,,,,,,High
ATS,Memphis Grizzlies,Memphis Grizzlies,Charlotte Hornets,2026-01-28,0.6132624144003836,-110.0,0.5238095238095238,12.18479061126709,1.5,10.68479061126709,-1.5,,High
TOTAL,Under,Memphis Grizzlies,Charlotte Hornets,2026-01-28,0.32481708240018436,-100.0,0.5,-6.7047271728515625,230.5,,,223.79527282714844,High
ML,New York Knicks,Toronto Raptors,New York Knicks,2026-01-28,0.47568750920779757,154.35739564554726,0.39314760141416233,,,,,,High
ATS,New York Knicks,Toronto Raptors,New York Knicks,2026-01-28,1.4806439691204822,230.0,0.30303030303030304,-8.158579587936401,4.5,-3.658579587936402,4.5,,High
TOTAL,Over,Toronto Raptors,New York Knicks,2026-01-28,0.25967399983558426,100.72490032620514,0.4981942939689418,5.2064666748046875,218.0,,,223.2064666748047,High
ML,Dallas Mavericks,Dallas Mavericks,Minnesota Timberwolves,2026-01-28,0.12129427778202961,234.11411014695364,0.2992989429749523,,,,,,High
ATS,Dallas Mavericks,Dallas Mavericks,Minnesota Timberwolves,2026-01-28,-0.02985570863893877,-105.0,0.5121951219512195,-0.09315204620361328,7.5,-7.593152046203613,-7.5,,Low
TOTAL,Under,Dallas Mavericks,Minnesota Timberwolves,2026-01-28,0.24302522483423838,-100.0,0.5,-4.9512939453125,229.0,,,224.0487060546875,High
ML,Utah Jazz,Utah Jazz,Golden State Warriors,2026-01-28,0.15016553759450735,259.67957681275374,0.27802523814706104,,,,,,High
ATS,Golden State Warriors,Utah Jazz,Golden State Warriors,2026-01-28,-0.031606058723075925,-105.0,0.5121951219512195,0.12012004852294922,-8.5,-8.37987995147705,-8.5,,Low
TOTAL,Under,Utah Jazz,Golden State Warriors,2026-01-28,0.482938257007533,100.45259108395564,0.4988710769925491,-10.283416748046875,241.0,,,230.71658325195312,High
ML,Houston Rockets,Houston Rockets,San Antonio Spurs,2026-01-28,0.1302052417022418,-133.68902797210126,0.57208089370829,,,,,,High
ATS,Houston Rockets,Houston Rockets,San Antonio Spurs,2026-01-28,0.16248423730636596,-110.0,0.5238095238095238,3.318073272705078,-3.0,6.318073272705078,3.0,,High
TOTAL,Over,Houston Rockets,San Antonio Spurs,2026-01-28,0.42014110384436343,100.37751443182415,0.49905799202846035,8.79498291015625,220.5,,,229.29498291015625,High
ML,Orlando Magic,Miami Heat,Orlando Magic,2026-01-28,0.17258980747730268,140.05595202588717,0.4165695503738903,,,,,,High
ATS,Orlando Magic,Miami Heat,Orlando Magic,2026-01-28,0.7019742166145483,180.0,0.35714285714285715,-3.28457248210907,3.5,0.2154275178909301,3.5,,High
TOTAL,Under,Miami Heat,Orlando Magic,2026-01-28,0.38218797711411656,100.54347826086956,0.4986449864498645,-7.898300170898409,233.0,,,225.1016998291016,High
ML,Indiana Pacers,Indiana Pacers,Chicago Bulls,2026-01-28,0.24428700252576285,118.37157295089806,0.4579350629236229,,,,,,High
ATS,Indiana Pacers,Indiana Pacers,Chicago Bulls,2026-01-28,0.22213438672206542,-115.0,0.5348837209302325,4.743942737579346,2.0,2.7439427375793457,-2.0,,High
TOTAL,Under,Indiana Pacers,Chicago Bulls,2026-01-28,0.30056197559212183,100.28906746834711,0.4992783743216718,-6.136734008789091,235.5,,,229.3632659912109,High
ML,Boston Celtics,Boston Celtics,Atlanta Hawks,2026-01-28,0.010956325719591264,-182.58159283922083,0.6461199082528474,,,,,,Low
ATS,Boston Celtics,Boston Celtics,Atlanta Hawks,2026-01-28,0.02367967561323836,-110.0,0.5238095238095238,1.090775489807129,-5.5,6.590775489807129,5.5,,Low
TOTAL,Under,Boston Celtics,Atlanta Hawks,2026-01-28,0.37409926759753986,-100.24772096710264,0.5006185362957098,-7.8384857177734375,232.5,,,224.66151428222656,High
