date,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team
2026-02-19,203999.0,Nikola Jokic,DEN,ast,UNDER,8.5,175,0.36363636363636365,0.4370176711064454,0.8528450801035753,0.07338130747008176,0.20179859554272483,bovada,Bovada,2026-02-20T03:40:00Z,Los Angeles Clippers,Denver Nuggets
2026-02-19,1630552.0,Jalen Johnson,ATL,ast,UNDER,7.5,170,0.37037037037037035,0.44371132828408816,0.8593100897951557,0.07334095791371781,0.1980205863670379,bovada,Bovada,2026-02-20T00:10:00Z,Philadelphia 76ers,Atlanta Hawks
2026-02-19,203471.0,Dennis Schroder,CLE,ast,UNDER,2.5,140,0.4166666666666667,0.49873387240137323,0.9637813715647106,0.08206720573470655,0.19696129376329574,bovada,Bovada,2026-02-20T00:10:00Z,Cleveland Cavaliers,Brooklyn Nets
2026-02-19,1642264.0,Stephon Castle,SAS,ast,UNDER,5.5,170,0.37037037037037035,0.43807945757828715,0.8217642850898155,0.0677090872079168,0.18281453546137527,bovada,Bovada,2026-02-20T01:40:00Z,San Antonio Spurs,Phoenix Suns
2026-02-19,203471.0,Dennis Schroder,CLE,ast,UNDER,2.5,130,0.43478260869565216,0.5141324231260109,0.9637813715647106,0.07934981443035877,0.18250457318982516,bovada,Bovada,2026-02-20T00:10:00Z,Cleveland Cavaliers,Brooklyn Nets
2026-02-19,202696.0,Nikola Vucevic,BOS,ast,UNDER,2.5,110,0.47619047619047616,0.5454583932610646,0.9379765899943993,0.06926791707058844,0.14546262584823566,bovada,Bovada,2026-02-20T03:10:00Z,Golden State Warriors,Boston Celtics
2026-02-19,203999.0,Nikola Jokic,DEN,ast,UNDER,9.5,110,0.47619047619047616,0.5450182736743361,0.9350424594162092,0.06882779748385992,0.14453837471610587,fanduel,FanDuel,2026-02-20T03:40:00Z,Los Angeles Clippers,Denver Nuggets
2026-02-19,203999.0,Nikola Jokic,DEN,ast,UNDER,9.5,105,0.4878048780487805,0.5548905152538948,0.9350424594162092,0.06708563720511429,0.13752555627048435,bovada,Bovada,2026-02-20T03:40:00Z,Los Angeles Clippers,Denver Nuggets
2026-02-19,202696.0,Nikola Vucevic,BOS,ast,UNDER,2.5,104,0.49019607843137253,0.5573631551658266,0.9379765899943993,0.06716707673445405,0.13702083653828623,fanduel,FanDuel,2026-02-20T03:10:00Z,Golden State Warriors,Boston Celtics
2026-02-19,1631128.0,Christian Braun,DEN,ast,OVER,2.5,135,0.425531914893617,0.482685693475129,0.8065571054370304,0.057153778581511994,0.13431137966655327,bovada,Bovada,2026-02-20T03:40:00Z,Los Angeles Clippers,Denver Nuggets
2026-02-19,203999.0,Nikola Jokic,DEN,ast,UNDER,9.5,102,0.49504950495049505,0.5610484481203522,0.9350424594162092,0.0659989431698571,0.1333178652031114,draftkings,DraftKings,2026-02-20T03:40:00Z,Los Angeles Clippers,Denver Nuggets
2026-02-19,203999.0,Nikola Jokic,DEN,ast,UNDER,9.5,102,0.49504950495049505,0.5610484481203522,0.9350424594162092,0.0659989431698571,0.1333178652031114,betonlineag,BetOnline.ag,2026-02-20T03:40:00Z,Los Angeles Clippers,Denver Nuggets
2026-02-19,1631128.0,Christian Braun,DEN,ast,OVER,2.5,134,0.42735042735042733,0.48423142906341776,0.8065571054370304,0.05688100171299043,0.13310154400839758,betonlineag,BetOnline.ag,2026-02-20T03:40:00Z,Los Angeles Clippers,Denver Nuggets
2026-02-19,1630552.0,Jalen Johnson,ATL,ast,UNDER,8.5,100,0.5,0.5654598423315988,0.9363989488773256,0.06545984233159885,0.1309196846631977,draftkings,DraftKings,2026-02-20T00:10:00Z,Philadelphia 76ers,Atlanta Hawks
2026-02-19,1630552.0,Jalen Johnson,ATL,ast,UNDER,8.5,100,0.5,0.5654598423315988,0.9363989488773256,0.06545984233159885,0.1309196846631977,bovada,Bovada,2026-02-20T00:10:00Z,Philadelphia 76ers,Atlanta Hawks
2026-02-19,202696.0,Nikola Vucevic,BOS,ast,UNDER,2.5,-101,0.5024875621890548,0.5678109163598565,0.9379765899943993,0.0653233541708017,0.12999994245872426,draftkings,DraftKings,2026-02-20T03:10:00Z,Golden State Warriors,Boston Celtics
2026-02-19,202696.0,Nikola Vucevic,BOS,ast,UNDER,2.5,-101,0.5024875621890548,0.5678109163598565,0.9379765899943993,0.0653233541708017,0.12999994245872426,betonlineag,BetOnline.ag,2026-02-20T03:10:00Z,Golden State Warriors,Boston Celtics
2026-02-19,203999.0,Nikola Jokic,DEN,ast,UNDER,9.5,-102,0.504950495049505,0.5694642897045106,0.9350424594162092,0.06451379465500562,0.12776261294422675,williamhill_us,Caesars,2026-02-20T03:40:00Z,Los Angeles Clippers,Denver Nuggets
2026-02-19,1630552.0,Jalen Johnson,ATL,ast,UNDER,8.5,-103,0.5073891625615764,0.5717406305089388,0.9363989488773256,0.06435146794736235,0.12682862129431616,betonlineag,BetOnline.ag,2026-02-20T00:10:00Z,Philadelphia 76ers,Atlanta Hawks
2026-02-19,1630552.0,Jalen Johnson,ATL,ast,UNDER,8.5,-104,0.5098039215686274,0.5737931756649322,0.9363989488773256,0.06398925409630474,0.12551738303505922,fanduel,FanDuel,2026-02-20T00:10:00Z,Philadelphia 76ers,Atlanta Hawks
2026-02-19,1630552.0,Jalen Johnson,ATL,ast,UNDER,8.5,-105,0.5121951219512195,0.5758256959901354,0.9363989488773256,0.06363057403891592,0.1242311207426453,betrivers,BetRivers,2026-02-20T00:10:00Z,Philadelphia 76ers,Atlanta Hawks
2026-02-19,1630552.0,Jalen Johnson,ATL,ast,UNDER,8.5,-105,0.5121951219512195,0.5758256959901354,0.9363989488773256,0.06363057403891592,0.1242311207426453,fanatics,Fanatics,2026-02-20T00:10:00Z,Philadelphia 76ers,Atlanta Hawks
2026-02-19,1630552.0,Jalen Johnson,ATL,ast,UNDER,8.5,-105,0.5121951219512195,0.5758256959901354,0.9363989488773256,0.06363057403891592,0.1242311207426453,williamhill_us,Caesars,2026-02-20T00:10:00Z,Philadelphia 76ers,Atlanta Hawks
2026-02-19,1630552.0,Jalen Johnson,ATL,ast,UNDER,8.5,-105,0.5121951219512195,0.5758256959901354,0.9363989488773256,0.06363057403891592,0.1242311207426453,betmgm,BetMGM,2026-02-20T00:10:00Z,Philadelphia 76ers,Atlanta Hawks
2026-02-19,203999.0,Nikola Jokic,DEN,ast,UNDER,9.5,-105,0.5121951219512195,0.575622222570968,0.9350424594162092,0.06342710061974843,0.12383386311474698,betmgm,BetMGM,2026-02-20T03:40:00Z,Los Angeles Clippers,Denver Nuggets
2026-02-19,1642264.0,Stephon Castle,SAS,ast,UNDER,6.5,-104,0.5098039215686274,0.5723120515608919,0.9265247881837243,0.06250812999226452,0.1226121011386726,fanduel,FanDuel,2026-02-20T01:40:00Z,San Antonio Spurs,Phoenix Suns
2026-02-19,1628971.0,Bruce Brown,DEN,ast,OVER,2.5,180,0.35714285714285715,0.40068227539924733,0.6474056455187918,0.04353941825639018,0.1219103711178926,bovada,Bovada,2026-02-20T03:40:00Z,Los Angeles Clippers,Denver Nuggets
2026-02-19,1642264.0,Stephon Castle,SAS,ast,UNDER,6.5,-108,0.5192307692307693,0.5803248720737125,0.9265247881837243,0.061094102842943254,0.11766271658640937,betrivers,BetRivers,2026-02-20T01:40:00Z,San Antonio Spurs,Phoenix Suns
2026-02-19,1629674.0,Neemias Queta,BOS,ast,OVER,1.5,165,0.37735849056603776,0.4217019853250708,0.6729817889595913,0.04434349475903304,0.11751026111143759,betmgm,BetMGM,2026-02-20T03:10:00Z,Golden State Warriors,Boston Celtics
2026-02-19,1629130.0,Duncan Robinson,DET,ast,OVER,1.5,100,0.5,0.5583666243665145,0.8891108291100969,0.05836662436651452,0.11673324873302904,betmgm,BetMGM,2026-02-20T00:40:00Z,New York Knicks,Detroit Pistons
2026-02-19,1630541.0,Moses Moody,GSW,ast,OVER,1.5,115,0.46511627906976744,0.5191569893692405,0.8253876810662546,0.05404071029947305,0.11618752714386704,draftkings,DraftKings,2026-02-20T03:10:00Z,Golden State Warriors,Boston Celtics
2026-02-19,1630541.0,Moses Moody,GSW,ast,OVER,1.5,115,0.46511627906976744,0.5191569893692405,0.8253876810662546,0.05404071029947305,0.11618752714386704,bovada,Bovada,2026-02-20T03:10:00Z,Golden State Warriors,Boston Celtics
2026-02-19,1629674.0,Neemias Queta,BOS,ast,OVER,1.5,163,0.38022813688212925,0.42414118469374856,0.6729817889595913,0.04391304781161931,0.11549131574455873,draftkings,DraftKings,2026-02-20T03:10:00Z,Golden State Warriors,Boston Celtics
2026-02-19,1642264.0,Stephon Castle,SAS,ast,UNDER,6.5,-110,0.5238095238095238,0.5842168134656539,0.9265247881837243,0.06040728965613007,0.1153230075253393,bovada,Bovada,2026-02-20T01:40:00Z,San Antonio Spurs,Phoenix Suns
2026-02-19,202685.0,Jonas Valanciunas,DEN,ast,OVER,1.5,136,0.423728813559322,0.47228588518336606,0.7474426243862825,0.048557071624044046,0.11459468903274395,draftkings,DraftKings,2026-02-20T03:40:00Z,Los Angeles Clippers,Denver Nuggets
2026-02-19,1642264.0,Stephon Castle,SAS,ast,UNDER,6.5,-111,0.5260663507109005,0.586135116331824,0.9265247881837243,0.06006876562092356,0.11418477068481869,draftkings,DraftKings,2026-02-20T01:40:00Z,San Antonio Spurs,Phoenix Suns
2026-02-19,1642264.0,Stephon Castle,SAS,ast,UNDER,6.5,-111,0.5260663507109005,0.586135116331824,0.9265247881837243,0.06006876562092356,0.11418477068481869,betonlineag,BetOnline.ag,2026-02-20T01:40:00Z,San Antonio Spurs,Phoenix Suns
2026-02-19,1642264.0,Stephon Castle,SAS,ast,UNDER,6.5,-112,0.5283018867924528,0.5880353220011435,0.9265247881837243,0.05973343520869068,0.11306685950216455,williamhill_us,Caesars,2026-02-20T01:40:00Z,San Antonio Spurs,Phoenix Suns
2026-02-19,1629674.0,Neemias Queta,BOS,ast,OVER,1.5,160,0.38461538461538464,0.4278703452670156,0.6729817889595913,0.04325496065163098,0.11246289769424067,bovada,Bovada,2026-02-20T03:10:00Z,Golden State Warriors,Boston Celtics
2026-02-19,1631128.0,Christian Braun,DEN,ast,OVER,2.5,115,0.46511627906976744,0.5163324030248568,0.8065571054370304,0.0512161239550894,0.11011466650344215,betmgm,BetMGM,2026-02-20T03:40:00Z,Los Angeles Clippers,Denver Nuggets
2026-02-19,202685.0,Jonas Valanciunas,DEN,ast,OVER,1.5,130,0.43478260869565216,0.48168161104924667,0.7474426243862825,0.04689900235359451,0.1078677054132674,bovada,Bovada,2026-02-20T03:40:00Z,Los Angeles Clippers,Denver Nuggets
2026-02-19,1630700.0,Dyson Daniels,ATL,ast,UNDER,4.5,180,0.35714285714285715,0.39542603234838075,0.612364025179681,0.0382831752055236,0.1071928905754661,bovada,Bovada,2026-02-20T00:10:00Z,Philadelphia 76ers,Atlanta Hawks
