player,team,plays,ladders
Ace Bailey,UTA,"[{'market': 'ra', 'side': 'UNDER', 'line': 5.5, 'price': 114.0, 'edge': 0.1360604378115333, 'ev': 0.2911693369166813, 'ev_pct': 29.11693369166813, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 5.5, 'price': 110.0, 'edge': 0.1271596812472254, 'ev': 0.2670353306191734, 'ev_pct': 26.70353306191734, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 3.5, 'price': 120.0, 'edge': 0.1408551892798165, 'ev': 0.3098814164155962, 'ev_pct': 30.98814164155962, 'book': 'betmgm'}]",[]
Andre Drummond,PHI,"[{'market': 'ast', 'side': 'OVER', 'line': 0.5, 'price': -110.0, 'edge': 0.2471055322128866, 'ev': 0.4717469251336927, 'ev_pct': 47.17469251336927, 'book': 'betmgm'}]",[]
Andrew Nembhard,IND,"[{'market': 'pa', 'side': 'OVER', 'line': 23.5, 'price': 105.0, 'edge': 0.2919348297730961, 'ev': 0.5984664010348472, 'ev_pct': 59.84664010348472, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 22.5, 'price': -117.0, 'edge': 0.2761848754248146, 'ev': 0.5122403245058528, 'ev_pct': 51.22403245058528, 'book': 'draftkings'}, {'market': 'pa', 'side': 'OVER', 'line': 23.5, 'price': -104.0, 'edge': 0.2699357862532492, 'ev': 0.5294894268813733, 'ev_pct': 52.948942688137336, 'book': 'fanduel'}, {'market': 'pa', 'side': 'OVER', 'line': 22.5, 'price': -120.0, 'edge': 0.2699008368827116, 'ev': 0.4948182009516378, 'ev_pct': 49.48182009516378, 'book': 'bovada'}, {'market': 'pa', 'side': 'OVER', 'line': 22.5, 'price': -125.0, 'edge': 0.2597998267817014, 'ev': 0.4676396882070627, 'ev_pct': 46.76396882070627, 'book': 'betmgm'}, {'market': 'pa', 'side': 'OVER', 'line': 21.5, 'price': -150.0, 'edge': 0.2471524071856886, 'ev': 0.4119206786428143, 'ev_pct': 41.19206786428143, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 19.5, 'price': 100.0, 'edge': 0.3293232466282731, 'ev': 0.6586464932565463, 'ev_pct': 65.86464932565464, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 19.5, 'price': -105.0, 'edge': 0.3171281246770536, 'ev': 0.6191549100837714, 'ev_pct': 61.915491008377145, 'book': 'betmgm'}, {'market': 'pr', 'side': 'OVER', 'line': 18.5, 'price': -119.0, 'edge': 0.3154988171196955, 'ev': 0.5806238735228011, 'ev_pct': 58.06238735228011, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 18.5, 'price': -125.0, 'edge': 0.3033222569979299, 'ev': 0.545980062596274, 'ev_pct': 54.5980062596274, 'book': 'fanduel'}, {'market': 'pr', 'side': 'OVER', 'line': 18.5, 'price': -125.0, 'edge': 0.3033222569979299, 'ev': 0.545980062596274, 'ev_pct': 54.5980062596274, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 26.5, 'price': 112.0, 'edge': 0.3118943463574104, 'ev': 0.6612160142777102, 'ev_pct': 66.12160142777101, 'book': 'betrivers'}, {'market': 'pra', 'side': 'OVER', 'line': 27.5, 'price': 120.0, 'edge': 0.2950675574612876, 'ev': 0.6491486264148326, 'ev_pct': 64.91486264148327, 'book': 'bovada'}, {'market': 'pra', 'side': 'OVER', 'line': 25.5, 'price': -112.0, 'edge': 0.286436757130403, 'ev': 0.5421838617111201, 'ev_pct': 54.21838617111201, 'book': 'betrivers'}, {'market': 'pra', 'side': 'OVER', 'line': 26.5, 'price': 100.0, 'edge': 0.2835924595649576, 'ev': 0.5671849191299152, 'ev_pct': 56.71849191299152, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 17.5, 'price': 130.0, 'edge': 0.3428683842797812, 'ev': 0.7885972838434969, 'ev_pct': 78.8597283843497, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 16.5, 'price': 106.0, 'edge': 0.3298683111430425, 'ev': 0.6795287209546675, 'ev_pct': 67.95287209546676, 'book': 'betrivers'}, {'market': 'pts', 'side': 'OVER', 'line': 16.5, 'price': 106.0, 'edge': 0.3298683111430425, 'ev': 0.6795287209546675, 'ev_pct': 67.95287209546676, 'book': 'betonlineag'}, {'market': 'pts', 'side': 'OVER', 'line': 16.5, 'price': 105.0, 'edge': 0.3275003262981455, 'ev': 0.6713756689111984, 'ev_pct': 67.13756689111983, 'book': 'bovada'}, {'market': 'pts', 'side': 'OVER', 'line': 16.5, 'price': 102.0, 'edge': 0.3202556993964309, 'ev': 0.6469165127807905, 'ev_pct': 64.69165127807905, 'book': 'fanduel'}, {'market': 'pts', 'side': 'OVER', 'line': 15.5, 'price': -117.0, 'edge': 0.3095475171914678, 'ev': 0.5741180447055427, 'ev_pct': 57.41180447055427, 'book': 'draftkings'}, {'market': 'pts', 'side': 'OVER', 'line': 15.5, 'price': -124.0, 'edge': 0.2951465955324815, 'ev': 0.5331680435425473, 'ev_pct': 53.316804354254735, 'book': 'betrivers'}, {'market': 'pts', 'side': 'OVER', 'line': 15.5, 'price': -125.0, 'edge': 0.2931624685483546, 'ev': 0.5276924433870384, 'ev_pct': 52.769244338703835, 'book': 'williamhill_us'}, {'market': 'pts', 'side': 'OVER', 'line': 15.5, 'price': -125.0, 'edge': 0.2931624685483546, 'ev': 0.5276924433870384, 'ev_pct': 52.769244338703835, 'book': 'bovada'}, {'market': 'reb', 'side': 'OVER', 'line': 3.5, 'price': 150.0, 'edge': 0.1601173764139725, 'ev': 0.4002934410349313, 'ev_pct': 40.02934410349313, 'book': 'bovada'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 100.0, 'edge': 0.3009314250383805, 'ev': 0.6018628500767611, 'ev_pct': 60.18628500767611, 'book': 'betrivers'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': 100.0, 'edge': 0.3009314250383805, 'ev': 0.6018628500767611, 'ev_pct': 60.18628500767611, 'book': 'bovada'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -105.0, 'edge': 0.288736303087161, 'ev': 0.5637232584082668, 'ev_pct': 56.372325840826676, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -105.0, 'edge': 0.288736303087161, 'ev': 0.5637232584082668, 'ev_pct': 56.372325840826676, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -105.0, 'edge': 0.288736303087161, 'ev': 0.5637232584082668, 'ev_pct': 56.372325840826676, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -106.0, 'edge': 0.286368318242264, 'ev': 0.5565271090368528, 'ev_pct': 55.652710903685275, 'book': 'fanduel'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -110.0, 'edge': 0.2771219012288567, 'ev': 0.5290509023459992, 'ev_pct': 52.90509023459992, 'book': 'betmgm'}]",[]
Anthony Davis,DAL,"[{'market': 'pa', 'side': 'UNDER', 'line': 24.5, 'price': 115.0, 'edge': 0.4308475752890023, 'ev': 0.926322286871355, 'ev_pct': 92.6322286871355, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 25.5, 'price': -105.0, 'edge': 0.4048359543359922, 'ev': 0.7903940060845561, 'ev_pct': 79.03940060845561, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 25.5, 'price': -106.0, 'edge': 0.4024679694910952, 'ev': 0.7821547331619397, 'ev_pct': 78.21547331619398, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 25.5, 'price': -106.0, 'edge': 0.4024679694910952, 'ev': 0.7821547331619397, 'ev_pct': 78.21547331619398, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 25.5, 'price': -115.0, 'edge': 0.3821473553569792, 'ev': 0.7144494034934827, 'ev_pct': 71.44494034934827, 'book': 'betmgm'}, {'market': 'pa', 'side': 'UNDER', 'line': 26.5, 'price': -125.0, 'edge': 0.3791604737422177, 'ev': 0.682488852735992, 'ev_pct': 68.2488852735992, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 32.5, 'price': 115.0, 'edge': 0.477938743168939, 'ev': 1.0275682978132188, 'ev_pct': 102.75682978132188, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 33.5, 'price': -105.0, 'edge': 0.4436838601107646, 'ev': 0.8662399173591119, 'ev_pct': 86.62399173591119, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 33.5, 'price': -110.0, 'edge': 0.4320694582524603, 'ev': 0.8248598748456062, 'ev_pct': 82.48598748456062, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 33.5, 'price': -118.0, 'edge': 0.4145945783922594, 'ev': 0.7659459160128183, 'ev_pct': 76.59459160128182, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 34.5, 'price': -125.0, 'edge': 0.4107102950724172, 'ev': 0.739278531130351, 'ev_pct': 73.9278531130351, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 34.5, 'price': -126.0, 'edge': 0.4087437267341675, 'ev': 0.7331435098565225, 'ev_pct': 73.31435098565225, 'book': 'draftkings'}, {'market': 'pra', 'side': 'UNDER', 'line': 34.5, 'price': 118.0, 'edge': 0.4518884249197906, 'ev': 0.9851167663251436, 'ev_pct': 98.51167663251435, 'book': 'betrivers'}, {'market': 'pra', 'side': 'UNDER', 'line': 36.5, 'price': -106.0, 'edge': 0.4268451942745435, 'ev': 0.8295293398165656, 'ev_pct': 82.95293398165656, 'book': 'fanduel'}, {'market': 'pra', 'side': 'UNDER', 'line': 36.5, 'price': -110.0, 'edge': 0.4175987772611361, 'ev': 0.7972340293167145, 'ev_pct': 79.72340293167144, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 35.5, 'price': -104.0, 'edge': 0.4174437751798057, 'ev': 0.8188320205450034, 'ev_pct': 81.88320205450033, 'book': 'betrivers'}, {'market': 'pra', 'side': 'UNDER', 'line': 37.5, 'price': -123.0, 'edge': 0.4017391017932443, 'ev': 0.7283562577227114, 'ev_pct': 72.83562577227114, 'book': 'draftkings'}, {'market': 'pra', 'side': 'UNDER', 'line': 37.5, 'price': -123.0, 'edge': 0.4017391017932443, 'ev': 0.7283562577227114, 'ev_pct': 72.83562577227114, 'book': 'betonlineag'}, {'market': 'pra', 'side': 'UNDER', 'line': 36.5, 'price': -120.0, 'edge': 0.3959537556161145, 'ev': 0.7259152186295433, 'ev_pct': 72.59152186295434, 'book': 'betmgm'}, {'market': 'pra', 'side': 'UNDER', 'line': 36.5, 'price': -127.0, 'edge': 0.3819369354318934, 'ev': 0.6826746798664552, 'ev_pct': 68.26746798664553, 'book': 'betrivers'}, {'market': 'pts', 'side': 'UNDER', 'line': 22.5, 'price': -103.0, 'edge': 0.4141179680988296, 'ev': 0.8161742478064313, 'ev_pct': 81.61742478064313, 'book': 'draftkings'}, {'market': 'pts', 'side': 'UNDER', 'line': 22.5, 'price': -110.0, 'edge': 0.3976976068508822, 'ev': 0.7592408858062296, 'ev_pct': 75.92408858062296, 'book': 'betonlineag'}, {'market': 'pts', 'side': 'UNDER', 'line': 22.5, 'price': -112.0, 'edge': 0.3932052438679532, 'ev': 0.74428135446434, 'ev_pct': 74.428135446434, 'book': 'fanduel'}, {'market': 'pts', 'side': 'UNDER', 'line': 21.5, 'price': -103.0, 'edge': 0.3926805651992652, 'ev': 0.7739238323830179, 'ev_pct': 77.39238323830179, 'book': 'betrivers'}, {'market': 'pts', 'side': 'UNDER', 'line': 22.5, 'price': -115.0, 'edge': 0.3866234097301735, 'ev': 0.722817679060759, 'ev_pct': 72.2817679060759, 'book': 'williamhill_us'}, {'market': 'pts', 'side': 'UNDER', 'line': 22.5, 'price': -115.0, 'edge': 0.3866234097301735, 'ev': 0.722817679060759, 'ev_pct': 72.2817679060759, 'book': 'bovada'}, {'market': 'pts', 'side': 'UNDER', 'line': 22.5, 'price': -118.0, 'edge': 0.3802227269906812, 'ev': 0.702445376982784, 'ev_pct': 70.24453769827839, 'book': 'betmgm'}, {'market': 'pts', 'side': 'UNDER', 'line': 22.5, 'price': -130.0, 'edge': 0.3562897393560582, 'ev': 0.6303587696299492, 'ev_pct': 63.03587696299492, 'book': 'betrivers'}, {'market': 'ra', 'side': 'UNDER', 'line': 12.5, 'price': 150.0, 'edge': 0.295153608738319, 'ev': 0.7378840218457976, 'ev_pct': 73.78840218457977, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 13.5, 'price': 105.0, 'edge': 0.2905312111532772, 'ev': 0.5955889828642182, 'ev_pct': 59.55889828642182, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 13.5, 'price': 101.0, 'edge': 0.2808236513911123, 'ev': 0.5644555392961359, 'ev_pct': 56.44555392961359, 'book': 'draftkings'}, {'market': 'ra', 'side': 'UNDER', 'line': 14.5, 'price': -135.0, 'edge': 0.2722974954569243, 'ev': 0.4739993439435349, 'ev_pct': 47.39993439435349, 'book': 'bovada'}, {'market': 'ra', 'side': 'UNDER', 'line': 14.5, 'price': -138.0, 'edge': 0.266933647790198, 'ev': 0.4603638273483126, 'ev_pct': 46.036382734831264, 'book': 'fanduel'}, {'market': 'ra', 'side': 'UNDER', 'line': 13.5, 'price': -110.0, 'edge': 0.2545265653925338, 'ev': 0.4859143521130191, 'ev_pct': 48.591435211301906, 'book': 'betmgm'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': 110.0, 'edge': 0.3358102991730514, 'ev': 0.7052016282634079, 'ev_pct': 70.5201628263408, 'book': 'betonlineag'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': 108.0, 'edge': 0.3312315445942967, 'ev': 0.6889616127561373, 'ev_pct': 68.89616127561374, 'book': 'williamhill_us'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': 105.0, 'edge': 0.3241958973147471, 'ev': 0.6646015894952315, 'ev_pct': 66.46015894952315, 'book': 'draftkings'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': 105.0, 'edge': 0.3241958973147471, 'ev': 0.6646015894952315, 'ev_pct': 66.46015894952315, 'book': 'betmgm'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': 104.0, 'edge': 0.321804696932155, 'ev': 0.6564815817415962, 'ev_pct': 65.64815817415962, 'book': 'fanduel'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': -105.0, 'edge': 0.299805653412308, 'ev': 0.5853348471383156, 'ev_pct': 58.53348471383156, 'book': 'bovada'}, {'market': 'reb', 'side': 'UNDER', 'line': 10.5, 'price': -108.0, 'edge': 0.2927700061327583, 'ev': 0.5638533451445715, 'ev_pct': 56.385334514457156, 'book': 'betrivers'}]",[]
Anthony Edwards,MIN,"[{'market': 'pa', 'side': 'UNDER', 'line': 31.5, 'price': 105.0, 'edge': 0.429731620059371, 'ev': 0.8809498211217106, 'ev_pct': 88.09498211217107, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 32.5, 'price': -115.0, 'edge': 0.4002530194186519, 'ev': 0.7482991232609577, 'ev_pct': 74.82991232609577, 'book': 'bovada'}, {'market': 'pa', 'side': 'UNDER', 'line': 32.5, 'price': -117.0, 'edge': 0.395966233436442, 'ev': 0.7343989115872471, 'ev_pct': 73.43989115872472, 'book': 'draftkings'}, {'market': 'pa', 'side': 'UNDER', 'line': 31.5, 'price': -114.0, 'edge': 0.3848262177343198, 'ev': 0.7223930753960037, 'ev_pct': 72.23930753960038, 'book': 'fanduel'}, {'market': 'pa', 'side': 'UNDER', 'line': 31.5, 'price': -115.0, 'edge': 0.382652777177919, 'ev': 0.7153943225500223, 'ev_pct': 71.53943225500224, 'book': 'betmgm'}, {'market': 'pa', 'side': 'UNDER', 'line': 33.5, 'price': -135.0, 'edge': 0.3752029493458476, 'ev': 0.6531310599724015, 'ev_pct': 65.31310599724016, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 32.5, 'price': 110.0, 'edge': 0.4293569926335771, 'ev': 0.901649684530512, 'ev_pct': 90.1649684530512, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 33.5, 'price': -110.0, 'edge': 0.4009198101759702, 'ev': 0.7653923648813977, 'ev_pct': 76.53923648813978, 'book': 'bovada'}, {'market': 'pr', 'side': 'UNDER', 'line': 33.5, 'price': -112.0, 'edge': 0.3964274471930412, 'ev': 0.7503805250439709, 'ev_pct': 75.03805250439709, 'book': 'draftkings'}, {'market': 'pr', 'side': 'UNDER', 'line': 32.5, 'price': -110.0, 'edge': 0.3817379450145294, 'ev': 0.7287724404822834, 'ev_pct': 72.87724404822833, 'book': 'fanduel'}, {'market': 'pr', 'side': 'UNDER', 'line': 32.5, 'price': -110.0, 'edge': 0.3817379450145294, 'ev': 0.7287724404822834, 'ev_pct': 72.87724404822833, 'book': 'betmgm'}, {'market': 'pr', 'side': 'UNDER', 'line': 34.5, 'price': -130.0, 'edge': 0.3755701364295981, 'ev': 0.6644702413754429, 'ev_pct': 66.44702413754429, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 35.5, 'price': 116.0, 'edge': 0.4021390612696088, 'ev': 0.8686203723423549, 'ev_pct': 86.86203723423549, 'book': 'betrivers'}, {'market': 'pra', 'side': 'UNDER', 'line': 34.5, 'price': 125.0, 'edge': 0.3950595701448952, 'ev': 0.8888840328260142, 'ev_pct': 88.88840328260143, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 35.5, 'price': 110.0, 'edge': 0.3889115480420956, 'ev': 0.8167142508884008, 'ev_pct': 81.67142508884008, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 37.5, 'price': -111.0, 'edge': 0.3814731849107269, 'ev': 0.7251427208663367, 'ev_pct': 72.51427208663367, 'book': 'draftkings'}, {'market': 'pra', 'side': 'UNDER', 'line': 36.5, 'price': -103.0, 'edge': 0.3803598285973472, 'ev': 0.749641215585063, 'ev_pct': 74.9641215585063, 'book': 'betrivers'}, {'market': 'pra', 'side': 'UNDER', 'line': 36.5, 'price': -106.0, 'edge': 0.3731858843628071, 'ev': 0.7252480394220591, 'ev_pct': 72.5248039422059, 'book': 'fanduel'}, {'market': 'pra', 'side': 'UNDER', 'line': 36.5, 'price': -106.0, 'edge': 0.3731858843628071, 'ev': 0.7252480394220591, 'ev_pct': 72.5248039422059, 'book': 'betonlineag'}, {'market': 'pra', 'side': 'UNDER', 'line': 36.5, 'price': -110.0, 'edge': 0.3639394673493997, 'ev': 0.6947935285761269, 'ev_pct': 69.47935285761268, 'book': 'betmgm'}, {'market': 'pra', 'side': 'UNDER', 'line': 36.5, 'price': -110.0, 'edge': 0.3639394673493997, 'ev': 0.6947935285761269, 'ev_pct': 69.47935285761268, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 37.5, 'price': -124.0, 'edge': 0.3539681070501987, 'ev': 0.6394262578971333, 'ev_pct': 63.942625789713325, 'book': 'betrivers'}, {'market': 'pra', 'side': 'UNDER', 'line': 37.5, 'price': -130.0, 'edge': 0.3423221443172796, 'ev': 0.605646870715187, 'ev_pct': 60.5646870715187, 'book': 'bovada'}, {'market': 'pra', 'side': 'UNDER', 'line': 38.5, 'price': -150.0, 'edge': 0.3246219513510028, 'ev': 0.5410365855850046, 'ev_pct': 54.103658558500456, 'book': 'bovada'}, {'market': 'pts', 'side': 'UNDER', 'line': 25.5, 'price': 140.0, 'edge': 0.4589913359908715, 'ev': 1.1015792063780916, 'ev_pct': 110.15792063780916, 'book': 'bovada'}, {'market': 'pts', 'side': 'UNDER', 'line': 26.5, 'price': 115.0, 'edge': 0.4358165461384592, 'ev': 0.9370055741976872, 'ev_pct': 93.70055741976871, 'book': 'bovada'}, {'market': 'pts', 'side': 'UNDER', 'line': 26.5, 'price': 107.0, 'edge': 0.4178410377686132, 'ev': 0.8649309481810293, 'ev_pct': 86.49309481810293, 'book': 'betrivers'}, {'market': 'pts', 'side': 'UNDER', 'line': 27.5, 'price': -105.0, 'edge': 0.4100328244004116, 'ev': 0.8005402762103275, 'ev_pct': 80.05402762103276, 'book': 'bovada'}, {'market': 'pts', 'side': 'UNDER', 'line': 28.5, 'price': -119.0, 'edge': 0.3964753150179285, 'ev': 0.72964784864644, 'ev_pct': 72.96478486464399, 'book': 'draftkings'}, {'market': 'pts', 'side': 'UNDER', 'line': 27.5, 'price': -112.0, 'edge': 0.3939260595591783, 'ev': 0.7456457555941591, 'ev_pct': 74.56457555941591, 'book': 'williamhill_us'}, {'market': 'pts', 'side': 'UNDER', 'line': 28.5, 'price': -123.0, 'edge': 0.3882848037252611, 'ev': 0.7039635059409206, 'ev_pct': 70.39635059409206, 'book': 'betonlineag'}, {'market': 'pts', 'side': 'UNDER', 'line': 27.5, 'price': -115.0, 'edge': 0.3873442254213987, 'ev': 0.7241652910052235, 'ev_pct': 72.41652910052235, 'book': 'betrivers'}, {'market': 'pts', 'side': 'UNDER', 'line': 28.5, 'price': -125.0, 'edge': 0.3842987548961629, 'ev': 0.6917377588130934, 'ev_pct': 69.17377588130934, 'book': 'bovada'}, {'market': 'pts', 'side': 'UNDER', 'line': 27.5, 'price': -120.0, 'edge': 0.3767734008970858, 'ev': 0.6907512349779905, 'ev_pct': 69.07512349779905, 'book': 'fanduel'}, {'market': 'pts', 'side': 'UNDER', 'line': 27.5, 'price': -125.0, 'edge': 0.3666723907960756, 'ev': 0.6600103034329362, 'ev_pct': 66.00103034329362, 'book': 'betmgm'}, {'market': 'pts', 'side': 'UNDER', 'line': 28.5, 'price': -141.0, 'edge': 0.3547920697878181, 'ev': 0.6064176511976183, 'ev_pct': 60.64176511976183, 'book': 'betrivers'}, {'market': 'pts', 'side': 'UNDER', 'line': 29.5, 'price': -150.0, 'edge': 0.3541872733607595, 'ev': 0.5903121222679324, 'ev_pct': 59.03121222679324, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 138.0, 'edge': 0.4035236538238803, 'ev': 0.9603862961008348, 'ev_pct': 96.03862961008348, 'book': 'betrivers'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 128.0, 'edge': 0.3850952298227009, 'ev': 0.8780171239957579, 'ev_pct': 87.80171239957579, 'book': 'fanduel'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 117.0, 'edge': 0.3628622279632134, 'ev': 0.7874110346801731, 'ev_pct': 78.74110346801731, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 116.0, 'edge': 0.3607287580878081, 'ev': 0.7791741174696654, 'ev_pct': 77.91741174696654, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 115.0, 'edge': 0.3585754419810036, 'ev': 0.7709372002591577, 'ev_pct': 77.09372002591577, 'book': 'betmgm'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 115.0, 'edge': 0.3585754419810036, 'ev': 0.7709372002591577, 'ev_pct': 77.09372002591577, 'book': 'bovada'}, {'market': 'threes', 'side': 'UNDER', 'line': 2.5, 'price': 109.0, 'edge': 0.3452228215292399, 'ev': 0.7215156969961115, 'ev_pct': 72.15156969961114, 'book': 'draftkings'}]",[]
Brandin Podziemski,GSW,"[{'market': 'pr', 'side': 'OVER', 'line': 14.5, 'price': -110.0, 'edge': 0.2109110344675604, 'ev': 0.4026483385289791, 'ev_pct': 40.26483385289791, 'book': 'draftkings'}, {'market': 'pr', 'side': 'OVER', 'line': 14.5, 'price': -110.0, 'edge': 0.2109110344675604, 'ev': 0.4026483385289791, 'ev_pct': 40.26483385289791, 'book': 'bovada'}, {'market': 'pr', 'side': 'OVER', 'line': 14.5, 'price': -114.0, 'edge': 0.2020102779032525, 'ev': 0.3792122760640002, 'ev_pct': 37.92122760640002, 'book': 'fanduel'}, {'market': 'pr', 'side': 'OVER', 'line': 13.5, 'price': -145.0, 'edge': 0.1818218888921667, 'ev': 0.3072162950246956, 'ev_pct': 30.72162950246956, 'book': 'bovada'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -120.0, 'edge': 0.2953652577338146, 'ev': 0.5415029725119934, 'ev_pct': 54.15029725119934, 'book': 'betonlineag'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -120.0, 'edge': 0.2953652577338146, 'ev': 0.5415029725119934, 'ev_pct': 54.15029725119934, 'book': 'betmgm'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -120.0, 'edge': 0.2953652577338146, 'ev': 0.5415029725119934, 'ev_pct': 54.15029725119934, 'book': 'bovada'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -121.0, 'edge': 0.2933084909711654, 'ev': 0.5357122025175832, 'ev_pct': 53.57122025175832, 'book': 'williamhill_us'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -123.0, 'edge': 0.2892502964619026, 'ev': 0.524413139113856, 'ev_pct': 52.4413139113856, 'book': 'draftkings'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -125.0, 'edge': 0.2852642476328044, 'ev': 0.5134756457390481, 'ev_pct': 51.34756457390481, 'book': 'fanduel'}, {'market': 'threes', 'side': 'OVER', 'line': 1.5, 'price': -129.0, 'edge': 0.2775010258957836, 'ev': 0.4926181002336004, 'ev_pct': 49.26181002336004, 'book': 'betrivers'}]",[]
