date,game_id,player_id,player_name,team_abbr,pts,reb,ast,threes,pra
2025-10-24,22500018,1628384,OG Anunoby,NYK,10.0,2.0,1.0,2.0,13.0
2025-10-24,22500018,1628969,Mikal Bridges,NYK,12.0,6.0,2.0,2.0,20.0
2025-10-24,22500018,1626157,Karl-Anthony Towns,NYK,26.0,13.0,3.0,4.0,42.0
2025-10-24,22500018,1628973,Jalen Brunson,NYK,31.0,3.0,5.0,3.0,39.0
2025-10-24,22500018,1630540,Miles McBride,NYK,10.0,4.0,4.0,2.0,18.0
2025-10-24,22500018,1629013,Landry Shamet,NYK,3.0,3.0,0.0,1.0,6.0
2025-10-24,22500018,1628404,Josh Hart,NYK,2.0,14.0,3.0,0.0,19.0
2025-10-24,22500018,1627824,Guerschon Yabusele,NYK,3.0,5.0,1.0,1.0,9.0
2025-10-24,22500018,203903,Jordan Clarkson,NYK,6.0,3.0,0.0,2.0,9.0
2025-10-24,22500018,1642278,Tyler Kolek,NYK,2.0,0.0,4.0,0.0,6.0
2025-10-24,22500018,1627759,Jaylen Brown,BOS,23.0,4.0,3.0,3.0,30.0
2025-10-24,22500018,1630573,Sam Hauser,BOS,18.0,3.0,0.0,6.0,21.0
2025-10-24,22500018,1629674,Neemias Queta,BOS,8.0,7.0,1.0,0.0,16.0
2025-10-24,22500018,1630202,Payton Pritchard,BOS,8.0,5.0,6.0,1.0,19.0
2025-10-24,22500018,1628401,Derrick White,BOS,15.0,4.0,4.0,3.0,23.0
2025-10-24,22500018,1629014,Anfernee Simons,BOS,10.0,1.0,4.0,1.0,15.0
2025-10-24,22500018,1630214,Xavier Tillman,BOS,7.0,3.0,0.0,1.0,10.0
2025-10-24,22500018,1642864,Hugo González,BOS,6.0,4.0,1.0,0.0,11.0
2025-10-24,22500018,1631248,Baylor Scheierman,BOS,0.0,1.0,0.0,0.0,1.0
2025-10-24,22500018,1628449,Chris Boucher,BOS,0.0,4.0,0.0,0.0,4.0
2025-10-24,22500018,1642873,Amari Williams,BOS,0.0,1.0,0.0,0.0,1.0
2025-10-24,22500019,1630559,Austin Reaves,LAL,25.0,7.0,11.0,2.0,43.0
2025-10-24,22500019,1629060,Rui Hachimura,LAL,23.0,2.0,0.0,2.0,25.0
2025-10-24,22500019,1629028,Deandre Ayton,LAL,15.0,8.0,0.0,0.0,23.0
2025-10-24,22500019,1629216,Gabe Vincent,LAL,5.0,2.0,5.0,1.0,12.0
2025-10-24,22500019,1629029,Luka Dončić,LAL,49.0,11.0,8.0,5.0,68.0
2025-10-24,22500019,1631222,Jake LaRavia,LAL,6.0,0.0,1.0,1.0,7.0
2025-10-24,22500019,203935,Marcus Smart,LAL,3.0,0.0,1.0,1.0,4.0
2025-10-24,22500019,1642261,Dalton Knecht,LAL,0.0,1.0,0.0,0.0,1.0
2025-10-24,22500019,1629020,Jarred Vanderbilt,LAL,2.0,7.0,0.0,0.0,9.0
2025-10-24,22500019,1630183,Jaden McDaniels,MIN,10.0,2.0,0.0,0.0,12.0
2025-10-24,22500019,203944,Julius Randle,MIN,26.0,9.0,6.0,4.0,41.0
2025-10-24,22500019,203497,Rudy Gobert,MIN,2.0,7.0,2.0,0.0,11.0
2025-10-24,22500019,1630162,Anthony Edwards,MIN,31.0,4.0,5.0,3.0,40.0
2025-10-24,22500019,1628978,Donte DiVincenzo,MIN,13.0,0.0,4.0,3.0,17.0
2025-10-24,22500019,1629675,Naz Reid,MIN,5.0,5.0,2.0,1.0,12.0
2025-10-24,22500019,201144,Mike Conley,MIN,0.0,2.0,1.0,0.0,3.0
2025-10-24,22500019,1630545,Terrence Shannon Jr.,MIN,0.0,2.0,0.0,0.0,2.0
2025-10-24,22500019,1641740,Jaylen Clark,MIN,9.0,3.0,1.0,1.0,13.0
2025-10-24,22500019,1630538,Bones Hyland,MIN,9.0,0.0,2.0,1.0,11.0
2025-10-24,22500019,1642866,Joan Beringer,MIN,2.0,4.0,0.0,0.0,6.0
2025-10-24,22500019,204060,Joe Ingles,MIN,0.0,0.0,1.0,0.0,1.0
2025-10-24,22500019,1631159,Leonard Miller,MIN,2.0,1.0,0.0,0.0,3.0
2025-10-24,22500019,1630548,Johnny Juzang,MIN,1.0,1.0,0.0,0.0,2.0
2025-10-24,22500090,1630532,Franz Wagner,ORL,27.0,6.0,2.0,2.0,35.0
2025-10-24,22500090,1631094,Paolo Banchero,ORL,11.0,6.0,1.0,0.0,18.0
2025-10-24,22500090,1628976,Wendell Carter Jr.,ORL,10.0,8.0,2.0,0.0,20.0
2025-10-24,22500090,1630217,Desmond Bane,ORL,15.0,7.0,5.0,1.0,27.0
