date,snapshot_ts,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team,sentiment_strength,sentiment_w,sentiment_applied
2026-03-14,2026-03-14T18:17:48.067007+00:00,4432816.0,LaMelo Ball,CHA,ast,UNDER,6.5,115,0.46511627906976744,0.5416894175512901,0.9756038689465847,0.07657313848152264,0.16463224773527363,betmgm,BetMGM,2026-03-14T19:40:00Z,San Antonio Spurs,Charlotte Hornets,,,False
2026-03-14,2026-03-14T18:17:48.067007+00:00,3936299.0,Jamal Murray,DEN,ast,UNDER,6.5,110,0.47619047619047616,0.5514057578125676,0.9776256870044191,0.07521528162209146,0.1579520914063921,betmgm,BetMGM,2026-03-15T00:40:00Z,Los Angeles Lakers,Denver Nuggets,,,False
2026-03-14,2026-03-14T18:17:48.067007+00:00,4432165.0,Jalen Suggs,ORL,ast,UNDER,5.5,108,0.4807692307692308,0.5514301507876621,0.9518420308921062,0.07066092001843133,0.14697471363833725,fanduel,FanDuel,2026-03-15T00:10:00Z,Miami Heat,Orlando Magic,,,False
2026-03-14,2026-03-14T18:17:48.067007+00:00,1966.0,LeBron James,LAL,ast,UNDER,6.5,110,0.47619047619047616,0.5460892174464761,0.9421820845638091,0.06989874125599993,0.1467873566375999,fanduel,FanDuel,2026-03-15T00:40:00Z,Los Angeles Lakers,Denver Nuggets,,,False
2026-03-14,2026-03-14T18:17:48.067007+00:00,4701230.0,Jalen Johnson,ATL,ast,UNDER,7.5,100,0.5,0.5718249282606551,0.9788328550710343,0.07182492826065512,0.14364985652131024,betmgm,BetMGM,2026-03-14T19:10:00Z,Atlanta Hawks,Milwaukee Bucks,,,False
2026-03-14,2026-03-14T18:17:48.067007+00:00,4432816.0,LaMelo Ball,CHA,ast,UNDER,6.5,-102,0.504950495049505,0.5755485011340669,0.9756038689465847,0.0705980060845619,0.13981173754001475,fanduel,FanDuel,2026-03-14T19:40:00Z,San Antonio Spurs,Charlotte Hornets,,,False
2026-03-14,2026-03-14T18:17:48.067007+00:00,1966.0,LeBron James,LAL,ast,UNDER,6.5,105,0.4878048780487805,0.5559614590260348,0.9421820845638091,0.0681565809772543,0.13972099100337132,draftkings,DraftKings,2026-03-15T00:40:00Z,Los Angeles Lakers,Denver Nuggets,,,False
2026-03-14,2026-03-14T18:17:48.067007+00:00,3945274.0,Luka Doncic,LAL,ast,UNDER,8.5,-115,0.5348837209302325,0.6030131033220688,0.9890796035424743,0.0681293823918363,0.12737232360212858,betmgm,BetMGM,2026-03-15T00:40:00Z,Los Angeles Lakers,Denver Nuggets,,,False
2026-03-14,2026-03-14T18:17:48.067007+00:00,4432816.0,LaMelo Ball,CHA,ast,UNDER,6.5,-112,0.5283018867924528,0.5953971841155726,0.9756038689465847,0.0670952973231198,0.12700181279019107,draftkings,DraftKings,2026-03-14T19:40:00Z,San Antonio Spurs,Charlotte Hornets,,,False
2026-03-14,2026-03-14T18:17:48.067007+00:00,3468.0,Russell Westbrook,SAC,ast,UNDER,6.5,-116,0.5370370370370371,0.6039291640049057,0.9829845501561609,0.06689212696786861,0.1245577536643071,draftkings,DraftKings,2026-03-15T02:40:00Z,Los Angeles Clippers,Sacramento Kings,,,False
